,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,2,0,0.0,False,whitenoise,"[[19.761284, 59.78994, 48.460938, 88.817375], [19.761284, 59.78994, 48.460938, 88.817375]]",0.2611997127532959,0.00929117202758789,"[0.8021097601471824, 0.8021097601471824]",5.888938903808594e-05,"[0.8021097779273987, 0.8021098]",0.007269144058227539
1,2,0,0.0,False,brightness,"[[19.761284, 59.78994, 48.460938, 88.817375], [19.761284, 59.78994, 48.460938, 88.817375]]",0.2611997127532959,0.017133235931396484,"[0.8021097601471824, 0.8021097601471824]",5.1975250244140625e-05,"[0.8021097779273987, 0.8021098]",0.006221771240234375
2,2,0,0.0,False,contrast,"[[19.761284, 59.78994, 48.460938, 88.817375], [19.761284, 59.78994, 48.460938, 88.817375]]",0.2611997127532959,0.024403095245361328,"[0.8021097601471824, 0.8021097601471824]",4.506111145019531e-05,"[0.8021097779273987, 0.8021098]",0.0058901309967041016
3,2,0,5.6e-05,False,whitenoise,"[[19.613976, 59.583847, 48.255886, 88.54817], [20.195908, 60.45861, 49.230156, 89.81795]]",0.27196693420410156,0.009446859359741211,"[0.7080013308652734, 0.8884282861298388]",6.103515625e-05,"[0.7495558261871338, 0.8418162]",0.007397174835205078
4,2,0,5.6e-05,False,brightness,"[[19.630941, 59.612606, 48.286366, 88.591034], [20.190609, 60.44854, 49.222862, 89.805046]]",0.27196693420410156,0.01823592185974121,"[0.7112567991214636, 0.8839599998948473]",5.507469177246094e-05,"[0.7512866258621216, 0.8395953]",0.007103919982910156
5,2,0,5.6e-05,False,contrast,"[[19.761066, 59.78877, 48.460697, 88.81572], [19.761486, 59.79104, 48.46111, 88.81891]]",0.27196693420410156,0.026838064193725586,"[0.8019571650059076, 0.802265617182004]",5.316734313964844e-05,"[0.802026093006134, 0.80219674]",0.0069658756256103516
6,2,0,0.000112,False,whitenoise,"[[19.451736, 59.357056, 48.0367, 88.26337], [20.670662, 61.1634, 50.0764, 90]]",0.28406190872192383,0.009644031524658203,"[0.6389575653975916, 0.9568840592758262]",6.604194641113281e-05,"[0.7156885022221608, 0.87058866]",0.0075681209564208984
7,2,0,0.000112,False,brightness,"[[19.485865, 59.41494, 48.097958, 88.34963], [20.660236, 61.14355, 50.06208, 90]]",0.28406190872192383,0.018523216247558594,"[0.6441741317440689, 0.946940668752802]",5.91278076171875e-05,"[0.7172540420958364, 0.8659421]",0.007197856903076172
8,2,0,0.000112,False,contrast,"[[19.760721, 59.787598, 48.460285, 88.81409], [19.761711, 59.792225, 48.4613, 88.820526]]",0.28406190872192383,0.026224136352539062,"[0.8017846476726387, 0.8024292698990707]",5.0067901611328125e-05,"[0.8019295930862427, 0.80228406]",0.006134033203125
9,2,0,0.000168,False,whitenoise,"[[19.27029, 59.111107, 47.803005, 87.959145], [21.165783, 61.897392, 50.965214, 90]]",0.2601027488708496,0.009404182434082031,"[0.5727294120541548, 1]",6.389617919921875e-05,"[0.6749831012504944, 0.89751875]",0.00739598274230957
10,2,0,0.000168,False,brightness,"[[19.321604, 59.198532, 47.895123, 88.089455], [21.150274, 61.867664, 50.94387, 90]]",0.2601027488708496,0.01775193214416504,"[0.5800985352288592, 1]",5.817413330078125e-05,"[0.6771254237382796, 0.8907263]",0.006688117980957031
