,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,0,0,0.0,False,whitenoise,"[[34.632065, 55.229866, 63.480526, 84.298836], [34.632065, 55.229866, 63.480526, 84.298836]]",0.35259509086608887,0.010053157806396484,"[0.85857604834091, 0.85857604834091]",6.079673767089844e-05,"[0.8585760593414307, 0.85857606]",0.0077440738677978516
1,0,0,0.0,False,brightness,"[[34.632065, 55.229866, 63.480526, 84.298836], [34.632065, 55.229866, 63.480526, 84.298836]]",0.35259509086608887,0.018866300582885742,"[0.85857604834091, 0.85857604834091]",5.316734313964844e-05,"[0.8585760593414307, 0.85857606]",0.007092952728271484
2,0,0,0.0,False,contrast,"[[34.632065, 55.229866, 63.480526, 84.298836], [34.632065, 55.229866, 63.480526, 84.298836]]",0.35259509086608887,0.026514291763305664,"[0.85857604834091, 0.85857604834091]",4.458427429199219e-05,"[0.8585760593414307, 0.85857606]",0.0061261653900146484
3,0,0,5.6e-05,False,whitenoise,"[[34.47016, 55.029976, 63.25637, 84.03623], [35.145245, 55.854874, 64.34676, 85.281006]]",0.2773292064666748,0.00987696647644043,"[0.7589806481406682, 0.9197509260286226]",5.91278076171875e-05,"[0.7862441539764404, 0.89004636]",0.007793903350830078
4,0,0,5.6e-05,False,brightness,"[[34.489243, 55.056267, 63.288338, 84.07575], [35.139626, 55.84513, 64.33819, 85.26793]]",0.2773292064666748,0.018903732299804688,"[0.7613447631029243, 0.9153071021893778]",5.602836608886719e-05,"[0.7875403761863708, 0.8870485]",0.007235050201416016
5,0,0,5.6e-05,False,contrast,"[[34.631775, 55.228893, 63.47994, 84.29756], [34.63236, 55.23084, 63.481113, 84.30012]]",0.2773292064666748,0.026999711990356445,"[0.8584290401137339, 0.8587229860373685]",4.57763671875e-05,"[0.8584842681884766, 0.85866773]",0.006565093994140625
6,0,0,0.000112,False,whitenoise,"[[34.294613, 54.804405, 63.018166, 83.7535], [35.72605, 56.51078, 65.30933, 86.31833]]",0.2869887351989746,0.008564949035644531,"[0.6520250752718407, 0.9940497409151383]",5.1021575927734375e-05,"[0.7162393927574158, 0.9134535]",0.006741046905517578
7,0,0,0.000112,False,brightness,"[[34.33301, 54.85725, 63.082523, 83.83307], [35.714985, 56.49152, 65.292534, 86.29254]]",0.2869887351989746,0.01676201820373535,"[0.6558467477092745, 0.9841029768982453]",4.696846008300781e-05,"[0.7179381251335144, 0.90722394]",0.006695985794067383
8,0,0,0.000112,False,contrast,"[[34.63148, 55.22792, 63.47935, 84.29628], [34.63265, 55.23181, 63.4817, 84.30139]]",0.2869887351989746,0.02472209930419922,"[0.8582821915230798, 0.8588700735886934]",4.601478576660156e-05,"[0.8583924770355225, 0.8587596]",0.006463050842285156
9,0,0,0.000168,False,whitenoise,"[[34.10446, 54.559216, 62.763405, 83.4506], [36.339844, 57.193367, 66.32347, 87.40629]]",0.2772059440612793,0.009518146514892578,"[0.5522987864972907, 1]",6.008148193359375e-05,"[0.6429949402809143, 0.93175644]",0.007462739944458008
10,0,0,0.000168,False,brightness,"[[34.16215, 54.63886, 62.860184, 83.57073], [36.323227, 57.164486, 66.298294, 87.367546]]",0.2772059440612793,0.01837921142578125,"[0.5600838329366383, 1]",5.3882598876953125e-05,"[0.6452343463897705, 0.92527765]",0.007185935974121094
11,0,0,0.000168,False,contrast,"[[34.631172, 55.22695, 63.47872, 84.295006], [34.63301, 55.232956, 63.482395, 84.30287]]",0.2772059440612793,0.026147127151489258,"[0.8581158891310778, 0.8590250014232933]",4.792213439941406e-05,"[0.8582860827445984, 0.8588544]",0.0062220096588134766
12,0,0,0.000224,False,whitenoise,"[[33.90852, 54.295586, 62.505543, 83.13255], [37.02674, 57.94494, 67.4664, 88.61546]]",0.2780470848083496,0.009886980056762695,"[0.4633280563874961, 1]",6.127357482910156e-05,"[0.5717253684997559, 0.95097804]",0.007774829864501953
13,0,0,0.000224,False,brightness,"[[33.9854, 54.401714, 62.63454, 83.29266], [37.00462, 57.90654, 67.43284, 88.56386]]",0.2780470848083496,0.01915597915649414,"[0.47170028865201113, 1]",5.626678466796875e-05,"[0.5743255019187927, 0.94215703]",0.007508039474487305
14,0,0,0.000224,False,contrast,"[[34.630863, 55.22598, 63.478115, 84.29373], [34.633392, 55.234093, 63.483128, 84.30437]]",0.2780470848083496,0.028233051300048828,"[0.857948597626067, 0.8591796231780977]",5.3882598876953125e-05,"[0.8581786155700684, 0.85894924]",0.007293224334716797
15,0,0,0.00028,False,whitenoise,"[[33.701954, 54.002945, 62.23288, 82.79291], [37.77453, 58.735542, 68.71023, 89.89408]]",0.31034278869628906,0.009938955307006836,"[0.38669341776215777, 1]",6.008148193359375e-05,"[0.5054517984390259, 0.9723595]",0.00782012939453125
16,0,0,0.00028,False,brightness,"[[33.797836, 54.13465, 62.39352, 82.991714], [37.746872, 58.687683, 68.66836, 89.829796]]",0.31034278869628906,0.01924300193786621,"[0.39512798372370866, 1]",5.602836608886719e-05,"[0.5082738399505615, 0.9611486]",0.007529020309448242
17,0,0,0.00028,False,contrast,"[[34.630566, 55.225006, 63.47751, 84.29245], [34.63381, 55.235275, 63.48391, 84.30594]]",0.31034278869628906,0.028304100036621094,"[0.8577751460489568, 0.8593369346467535]",5.6743621826171875e-05,"[0.8580661416053772, 0.8590453]",0.007322072982788086
18,0,0,0.000336,False,whitenoise,"[[33.500088, 53.719696, 61.967384, 82.46135], [38.47903, 59.472885, 69.87797, 90]]",0.292144775390625,0.01025700569152832,"[0.33602144665811645, 1]",7.009506225585938e-05,"[0.46413894021070884, 0.9837904]",0.008105993270874023
19,0,0,0.000336,False,brightness,"[[33.615196, 53.877716, 62.160206, 82.69998], [38.445972, 59.415367, 69.82759, 90]]",0.292144775390625,0.019680023193359375,"[0.3440913953725223, 1]",5.888938903808594e-05,"[0.46629637553126974, 0.9756104]",0.007642269134521484
20,0,0,0.000336,False,contrast,"[[34.63023, 55.224037, 63.476913, 84.29117], [34.63422, 55.237164, 63.4848, 84.3084]]",0.292144775390625,0.028475046157836914,"[0.857530610390424, 0.859513638133314]",5.2928924560546875e-05,"[0.8579023480415344, 0.8591408]",0.007052183151245117
21,0,0,0.000392,False,whitenoise,"[[33.255527, 53.37951, 61.64767, 82.05818], [39.246094, 60.26893, 71.14897, 90]]",0.2985999584197998,0.010049104690551758,"[0.2889311068286901, 1]",6.604194641113281e-05,"[0.4243969637924048, 0.9979263]",0.00791311264038086
22,0,0,0.000392,False,brightness,"[[33.389904, 53.56381, 61.872726, 82.3366], [39.208252, 60.20237, 71.09119, 90]]",0.2985999584197998,0.019516944885253906,"[0.29695492549515695, 1]",6.198883056640625e-05,"[0.42668254078212847, 0.9881214]",0.007655143737792969
23,0,0,0.000392,False,contrast,"[[34.629925, 55.223064, 63.476307, 84.289894], [34.634636, 55.238464, 63.485603, 84.31012]]",0.2985999584197998,0.02845287322998047,"[0.8573453756914612, 0.8596741866861762]",5.507469177246094e-05,"[0.8577814698219299, 0.85923666]",0.007228851318359375
24,0,0,0.000448,False,whitenoise,"[[32.976593, 52.99052, 61.27037, 81.584656], [40.051983, 61.10865, 72.48757, 90]]",0.28794074058532715,0.010151863098144531,"[0.2397972931163182, 1]",7.081031799316406e-05,"[0.3860979132742167, 1.0]",0.00797414779663086
25,0,0,0.000448,False,brightness,"[[33.130745, 53.20242, 61.52936, 81.905205], [40.00899, 61.03271, 72.42165, 90]]",0.28794074058532715,0.019328832626342773,"[0.25226165447161225, 1]",6.29425048828125e-05,"[0.3884917180613399, 1.0]",0.007348060607910156
26,0,0,0.000448,False,contrast,"[[34.62962, 55.22209, 63.475704, 84.28862], [34.63505, 55.239788, 63.486416, 84.31185]]",0.28794074058532715,0.027821063995361328,"[0.8571581881002744, 0.8598352551927652]",5.3882598876953125e-05,"[0.8576591610908508, 0.85933244]",0.006814002990722656
27,0,0,0.000504,False,whitenoise,"[[32.687794, 52.596085, 60.884476, 81.10959], [40.87892, 61.990997, 73.86527, 90]]",0.3045201301574707,0.010267019271850586,"[0.19697888928093513, 1]",7.009506225585938e-05,"[0.34981648869734927, 1.0]",0.008131027221679688
28,0,0,0.000504,False,brightness,"[[32.865845, 52.839275, 61.183666, 81.47833], [40.830822, 61.905453, 73.791245, 90]]",0.3045201301574707,0.019948959350585938,"[0.20895538174077558, 1]",6.67572021484375e-05,"[0.3522890634234572, 1.0]",0.007812976837158203
29,0,0,0.000504,False,contrast,"[[34.62926, 55.221085, 63.47499, 84.28726], [34.635468, 55.241108, 63.487225, 84.3136]]",0.3045201301574707,0.029794931411743164,"[0.8569683217517102, 0.8600039944894806]",5.602836608886719e-05,"[0.8575351238250732, 0.85943484]",0.008096933364868164
30,0,0,0.00056,False,whitenoise,"[[32.366123, 52.170734, 60.459538, 80.600876], [41.767063, 62.95115, 75.366905, 90]]",0.3013629913330078,0.009853839874267578,"[0.15855519953922276, 1]",6.914138793945312e-05,"[0.31393292506491816, 1.0]",0.007762908935546875
31,0,0,0.00056,False,brightness,"[[32.564407, 52.441174, 60.79269, 81.01109], [41.71379, 62.856243, 75.284645, 90]]",0.3013629913330078,0.019572973251342773,"[0.169612895392863, 1]",0.00011491775512695312,"[0.3164440587590617, 1.0]",0.007878303527832031
32,0,0,0.00056,False,contrast,"[[34.628895, 55.220078, 63.47428, 84.285904], [34.63588, 55.242428, 63.488037, 84.31534]]",0.3013629913330078,0.02901601791381836,"[0.8567786503633064, 0.8601725464254405]",5.602836608886719e-05,"[0.8574110865592957, 0.859537]",0.007660627365112305
