,method,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,31,0,0.0,False,contrast,"[[21.270546, 39.112316, 49.82192, 67.43909], [21.270546, 39.112316, 49.82192, 67.43909]]",0.14340448379516602,0.012984991073608398,"[0.8800660042514876, 0.8800660042514876]",7.772445678710938e-05,"[0.8800659775733948, 0.880066]",0.010725975036621094
1,IBP,31,0,0.02,True,contrast,"[[8.030697, 26.475445, 31.434196, 49.092926], [36.222836, 52.354343, 70.42921, 86.971054]]",0.1079721450805664,0.0016398429870605469,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP,31,0,0.04,True,contrast,"[[0, 14.583107, 16.36124, 32.61841], [51.98348, 65.3854, 90, 90]]",0.11313509941101074,0.0019271373748779297,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP,31,0,0.06,True,contrast,"[[0, 3.856991, 2.9588964, 18.02721], [68.296616, 79.01132, 90, 90]]",0.10605478286743164,0.0018622875213623047,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP,31,0,0.08,True,contrast,"[[0, 0, 0, 5.985577], [84.21803, 90, 90, 90]]",0.0958864688873291,0.0017809867858886719,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP,31,0,0.1,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10057687759399414,0.0017380714416503906,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,31,0,0.12,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10450935363769531,0.0017383098602294922,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,31,0,0.14,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09289836883544922,0.002052783966064453,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,31,0,0.16,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09373736381530762,0.0027620792388916016,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,31,0,0.18,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08896231651306152,0.0017063617706298828,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,31,0,0.2,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09370875358581543,0.0017101764678955078,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP+backward (CROWN-IBP),31,0,0.0,False,contrast,"[[21.270546, 39.112324, 49.821922, 67.43908], [21.270546, 39.112324, 49.821922, 67.43908]]",0.10134267807006836,0.012456178665161133,"[0.8800658428813868, 0.8800658428813868]",6.866455078125e-05,"[0.8800658583641052, 0.88006586]",0.010216474533081055
12,IBP+backward (CROWN-IBP),31,0,0.02,False,contrast,"[[20.172745, 38.431507, 48.572617, 66.433205], [22.727114, 40.14586, 51.90302, 69.34025]]",0.11900043487548828,0.012456893920898438,"[0.6093891973188671, 1]",6.937980651855469e-05,"[0.7101474404335022, 0.9695878]",0.010214567184448242
13,IBP+backward (CROWN-IBP),31,0,0.04,False,contrast,"[[18.416, 37.15136, 46.681904, 64.75601], [26.453892, 42.413074, 57.165344, 73.45792]]",0.11066484451293945,0.012714147567749023,"[0.25990724169073054, 1]",7.05718994140625e-05,"[0.4410885274410248, 1.0]",0.010486602783203125
14,IBP+backward (CROWN-IBP),31,0,0.06,False,contrast,"[[15.913965, 35.30195, 44.202885, 62.56604], [31.256334, 46.005573, 63.987324, 79.39444]]",0.1035609245300293,0.012691974639892578,"[0.07972448660553996, 1]",7.009506225585938e-05,"[0.23308584094047546, 1.0]",0.010458946228027344
