,method,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,23,0,0.0,False,contrast,"[[14.93761, 34.74562, 43.94719, 63.814606], [14.93761, 34.74562, 43.94719, 63.814606]]",0.1120140552520752,0.013469457626342773,"[0.917897951376465, 0.917897951376465]",8.130073547363281e-05,"[0.9178979396820068, 0.91789794]",0.01096653938293457
1,IBP,23,0,0.02,True,contrast,"[[0, 8.529263, 8.354927, 21.9273], [43.6535, 66.45715, 90, 90]]",0.10957717895507812,0.002032756805419922,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP,23,0,0.04,True,contrast,"[[0, 0, 0, 0.6493268], [77.15844, 90, 90, 90]]",0.09930157661437988,0.0017116069793701172,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP,23,0,0.06,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10057616233825684,0.00167083740234375,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP,23,0,0.08,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09802103042602539,0.0016722679138183594,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP,23,0,0.1,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.11056685447692871,0.001924276351928711,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,23,0,0.12,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09375166893005371,0.0017156600952148438,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,23,0,0.14,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08423066139221191,0.0022056102752685547,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,23,0,0.16,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09206748008728027,0.0019643306732177734,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,23,0,0.18,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08913278579711914,0.0017070770263671875,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,23,0,0.2,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09620165824890137,0.0017254352569580078,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP+backward (CROWN-IBP),23,0,0.0,False,contrast,"[[14.93761, 34.74562, 43.94719, 63.814613], [14.93761, 34.74562, 43.94719, 63.814613]]",0.11151003837585449,0.013947248458862305,"[0.9178982391186342, 0.9178982391186342]",8.392333984375e-05,"[0.9178982377052307, 0.91789824]",0.010980606079101562
