,method,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,32,0,0.0,False,contrast,"[[22.549982, 48.841076, 50.00223, 76.62735], [22.549982, 48.841076, 50.00223, 76.62735]]",0.10613131523132324,0.012557029724121094,"[0.8095409054052239, 0.8095409054052239]",6.699562072753906e-05,"[0.8095409274101257, 0.8095409]",0.01026463508605957
1,IBP,32,0,0.02,True,contrast,"[[7.303492, 33.922314, 28.69339, 54.076263], [38.843243, 64.40607, 73.38642, 90]]",0.10209369659423828,0.0016937255859375,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP,32,0,0.04,True,contrast,"[[0, 19.996109, 9.679684, 33.88003], [56.004665, 80.68046, 90, 90]]",0.08708047866821289,0.0017042160034179688,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP,32,0,0.06,True,contrast,"[[0, 8.671368, 0, 18.596157], [74.59862, 90, 90, 90]]",0.09680771827697754,0.0017440319061279297,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP,32,0,0.08,True,contrast,"[[0, 0, 0, 7.496899], [90, 90, 90, 90]]",0.0944371223449707,0.0016789436340332031,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP,32,0,0.1,True,contrast,"[[0, 0, 0, 0.6488309], [90, 90, 90, 90]]",0.09397506713867188,0.0018928050994873047,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,32,0,0.12,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10702109336853027,0.002044677734375,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,32,0,0.14,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.0959017276763916,0.0018181800842285156,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,32,0,0.16,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09222960472106934,0.0025436878204345703,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,32,0,0.18,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10033202171325684,0.0016727447509765625,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,32,0,0.2,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08971357345581055,0.0017032623291015625,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP+backward (CROWN-IBP),32,0,0.0,False,contrast,"[[22.549986, 48.841084, 50.002228, 76.62735], [22.549986, 48.841084, 50.002228, 76.62735]]",0.1090688705444336,0.012833595275878906,"[0.8095411230200787, 0.8095411230200787]",6.961822509765625e-05,"[0.8095411062240601, 0.8095411]",0.010462045669555664
12,IBP+backward (CROWN-IBP),32,0,0.02,False,contrast,"[[22.010433, 48.06792, 49.43026, 75.72757], [23.822554, 50.600983, 52.15542, 79.399475]]",0.10808038711547852,0.012753725051879883,"[0.5781356227645524, 1]",7.05718994140625e-05,"[0.7352688908576965, 0.98594964]",0.010515689849853516
13,IBP+backward (CROWN-IBP),32,0,0.04,False,contrast,"[[20.205418, 46.099846, 47.591366, 73.47389], [27.705421, 55.572487, 58.25062, 87.22497]]",0.12058734893798828,0.012787342071533203,"[0.17865173953006946, 1]",7.104873657226562e-05,"[0.45285484194755554, 1.0]",0.010443925857543945
14,IBP+backward (CROWN-IBP),32,0,0.06,False,contrast,"[[17.923035, 43.105183, 45.05788, 70.12652], [34.658287, 62.845528, 68.71939, 90]]",0.14203405380249023,0.013485908508300781,"[0.024501736303849643, 1]",8.726119995117188e-05,"[0.09658079594373703, 1.0]",0.01090550422668457
15,IBP+backward (CROWN-IBP),32,0,0.08,True,contrast,"[[15.25264, 39.970577, 42.035976, 66.58136], [43.33559, 71.6818, 82.0408, 90]]",0.11704468727111816,0.0017547607421875,"[0, 1]",0.0,"[0, 1]",0.0
16,IBP+backward (CROWN-IBP),32,0,0.1,True,contrast,"[[12.36536, 36.152607, 38.924706, 62.43399], [52.989384, 81.849846, 90, 90]]",0.11247682571411133,0.0017707347869873047,"[0, 1]",0.0,"[0, 1]",0.0
