,method,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,9,0,0.0,True,contrast,"[[30.07251, 29.715725, 57.557552, 57.589443], [30.07251, 29.715725, 57.557552, 57.589443]]",0.10090184211730957,0.012809991836547852,"[0, 1]",0.0,"[0, 1]",0.0
1,IBP,9,0,0.02,True,contrast,"[[4.40741, 7.014149, 21.216194, 23.100681], [58.840607, 57.37376, 90, 90]]",0.09056901931762695,0.0018069744110107422,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP,9,0,0.04,True,contrast,"[[0, 0, 0, 1.4155927], [89.71469, 87.26147, 90, 90]]",0.08545398712158203,0.0019965171813964844,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP,9,0,0.06,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10196733474731445,0.0018434524536132812,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP,9,0,0.08,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.089141845703125,0.0017590522766113281,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP,9,0,0.1,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.0951530933380127,0.0017848014831542969,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,9,0,0.12,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.0876307487487793,0.0019440650939941406,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,9,0,0.14,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08589363098144531,0.0017042160034179688,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,9,0,0.16,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09194660186767578,0.0018310546875,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,9,0,0.18,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08988404273986816,0.0017981529235839844,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,9,0,0.2,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09443879127502441,0.001817941665649414,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP+backward (CROWN-IBP),9,0,0.0,True,contrast,"[[30.072512, 29.715727, 57.55756, 57.589447], [30.072512, 29.715727, 57.55756, 57.589447]]",0.11460661888122559,0.013160943984985352,"[0, 1]",0.0,"[0, 1]",0.0
12,IBP+backward (CROWN-IBP),9,0,0.02,False,contrast,"[[28.008484, 28.261482, 55.403725, 56.033646], [34.354614, 34.1316, 64.29648, 64.6882]]",0.14102506637573242,0.012598037719726562,"[0.2802827456050252, 1]",6.937980651855469e-05,"[0.49744877219200134, 1.0]",0.010385274887084961
13,IBP+backward (CROWN-IBP),9,0,0.04,False,contrast,"[[23.377243, 24.302738, 51.042126, 52.374474], [46.727043, 45.47872, 83.3206, 82.9518]]",0.1232919692993164,0.012642621994018555,"[0.006968776337426677, 1]",6.961822509765625e-05,"[0.03795374929904938, 1.0]",0.010380983352661133
14,IBP+backward (CROWN-IBP),9,0,0.06,True,contrast,"[[17.384459, 19.459732, 45.52146, 47.556007], [63.76005, 61.528133, 90, 90]]",0.11553144454956055,0.0017952919006347656,"[0, 1]",0.0,"[0, 1]",0.0
15,IBP+backward (CROWN-IBP),9,0,0.08,True,contrast,"[[9.651274, 13.343502, 38.41864, 41.594185], [84.13211, 80.01123, 90, 90]]",0.10552024841308594,0.0019006729125976562,"[0, 1]",0.0,"[0, 1]",0.0
16,IBP+backward (CROWN-IBP),9,0,0.1,True,contrast,"[[2.3239937, 7.358187, 31.374598, 35.307587], [90, 90, 90, 90]]",0.116943359375,0.0018200874328613281,"[0, 1]",0.0,"[0, 1]",0.0
17,IBP+backward (CROWN-IBP),9,0,0.12,True,contrast,"[[0, 1.446044, 23.828716, 29.345116], [90, 90, 90, 90]]",0.10150742530822754,0.0018031597137451172,"[0, 1]",0.0,"[0, 1]",0.0
18,IBP+backward (CROWN-IBP),9,0,0.14,True,contrast,"[[0, 0, 15.8694315, 22.680012], [90, 90, 90, 90]]",0.131697416305542,0.002839803695678711,"[0, 1]",0.0,"[0, 1]",0.0
19,IBP+backward (CROWN-IBP),9,0,0.16,True,contrast,"[[0, 0, 9.369614, 17.187292], [90, 90, 90, 90]]",0.10882854461669922,0.0018243789672851562,"[0, 1]",0.0,"[0, 1]",0.0
20,IBP+backward (CROWN-IBP),9,0,0.18,True,contrast,"[[0, 0, 0, 12.944066], [90, 90, 90, 90]]",0.15829730033874512,0.001943349838256836,"[0, 1]",0.0,"[0, 1]",0.0
