,method,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,14,0,0.0,True,contrast,"[[15.2796135, 32.146366, 41.8834, 58.987286], [15.2796135, 32.146366, 41.8834, 58.987286]]",0.10644721984863281,0.012623786926269531,"[0, 1]",0.0,"[0, 1]",0.0
1,IBP,14,0,0.02,True,contrast,"[[3.2030766, 19.867134, 24.54359, 40.350925], [28.185925, 45.274765, 60.34631, 78.65739]]",0.09573841094970703,0.0016639232635498047,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP,14,0,0.04,True,contrast,"[[0, 8.658228, 9.566704, 23.332928], [42.66007, 59.13502, 81.13781, 90]]",0.09559059143066406,0.0017733573913574219,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP,14,0,0.06,True,contrast,"[[0, 0, 0, 10.839124], [57.854473, 73.56931, 90, 90]]",0.0992739200592041,0.003060579299926758,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP,14,0,0.08,True,contrast,"[[0, 0, 0, 2.1583142], [73.61024, 88.394005, 90, 90]]",0.10019445419311523,0.001753091812133789,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP,14,0,0.1,True,contrast,"[[0, 0, 0, 0], [89.23076, 90, 90, 90]]",0.09034943580627441,0.0019533634185791016,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,14,0,0.12,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09370231628417969,0.0017523765563964844,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,14,0,0.14,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.1334216594696045,0.0017266273498535156,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,14,0,0.16,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09031486511230469,0.0016961097717285156,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,14,0,0.18,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.11170315742492676,0.0017290115356445312,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,14,0,0.2,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.12152409553527832,0.0017018318176269531,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP+backward (CROWN-IBP),14,0,0.0,True,contrast,"[[15.279618, 32.146366, 41.88341, 58.987293], [15.279618, 32.146366, 41.88341, 58.987293]]",0.11730480194091797,0.013220548629760742,"[0, 1]",0.0,"[0, 1]",0.0
12,IBP+backward (CROWN-IBP),14,0,0.02,False,contrast,"[[14.271668, 31.419428, 40.94937, 58.183815], [16.519283, 33.136574, 43.397755, 60.27097]]",0.12001514434814453,0.012635469436645508,"[0.6043959608119105, 1]",6.985664367675781e-05,"[0.7193508148193359, 0.9402841]",0.010341405868530273
13,IBP+backward (CROWN-IBP),14,0,0.04,False,contrast,"[[12.238515, 29.569847, 39.04455, 56.3757], [20.374, 36.167564, 48.45201, 64.55343]]",0.13933777809143066,0.012590408325195312,"[0.22544298771099056, 1]",6.890296936035156e-05,"[0.4242425560951233, 1.0]",0.010262489318847656
14,IBP+backward (CROWN-IBP),14,0,0.06,False,contrast,"[[9.138636, 27.076916, 36.32786, 54.151817], [26.284721, 41.14282, 56.57854, 72.04346]]",0.11890411376953125,0.012843132019042969,"[0.046886244672867027, 1]",6.985664367675781e-05,"[0.16664694249629974, 1.0]",0.010427236557006836
15,IBP+backward (CROWN-IBP),14,0,0.08,True,contrast,"[[4.923084, 24.04281, 32.75034, 51.389072], [34.000397, 47.468174, 67.627426, 82.210144]]",0.11439919471740723,0.0022182464599609375,"[0, 1]",0.0,"[0, 1]",0.0
16,IBP+backward (CROWN-IBP),14,0,0.1,True,contrast,"[[1.3848579, 21.091476, 29.681515, 48.694546], [42.42527, 54.802155, 80.338326, 90]]",0.11806321144104004,0.0017924308776855469,"[0, 1]",0.0,"[0, 1]",0.0
17,IBP+backward (CROWN-IBP),14,0,0.12,True,contrast,"[[0.51071477, 20.06593, 28.347855, 47.491207], [51.362858, 63.053524, 90, 90]]",0.10871338844299316,0.0017876625061035156,"[0, 1]",0.0,"[0, 1]",0.0
18,IBP+backward (CROWN-IBP),14,0,0.14,True,contrast,"[[0, 17.632137, 25.766235, 45.39054], [60.038815, 70.927795, 90, 90]]",0.11678242683410645,0.001828908920288086,"[0, 1]",0.0,"[0, 1]",0.0
19,IBP+backward (CROWN-IBP),14,0,0.16,True,contrast,"[[0, 15.178108, 23.700802, 43.256443], [68.689705, 79.25975, 90, 90]]",0.11794137954711914,0.0018303394317626953,"[0, 1]",0.0,"[0, 1]",0.0
20,IBP+backward (CROWN-IBP),14,0,0.18,True,contrast,"[[0, 12.839364, 21.36583, 41.194347], [77.33683, 87.60914, 90, 90]]",0.11124515533447266,0.0018770694732666016,"[0, 1]",0.0,"[0, 1]",0.0
21,IBP+backward (CROWN-IBP),14,0,0.2,True,contrast,"[[0, 10.762684, 19.557999, 39.117027], [85.97024, 90, 90, 90]]",0.13196802139282227,0.0020263195037841797,"[0, 1]",0.0,"[0, 1]",0.0
22,backward (CROWN),14,0,0.0,True,contrast,"[[15.279618, 32.146366, 41.88341, 58.987293], [15.279618, 32.146366, 41.88341, 58.987293]]",0.506511926651001,0.012967824935913086,"[0, 1]",0.0,"[0, 1]",0.0
23,backward (CROWN),14,0,0.02,False,contrast,"[[15.162407, 32.101414, 41.817566, 58.94509], [15.453665, 32.23107, 42.013584, 59.04012]]",0.4997425079345703,0.012786149978637695,"[0.8273161214554959, 0.8760905358659657]",6.985664367675781e-05,"[0.8414064049720764, 0.8622856]",0.010449886322021484
24,backward (CROWN),14,0,0.04,False,contrast,"[[15.015829, 32.019203, 41.710995, 58.82056], [15.717623, 32.419037, 42.276314, 59.229042]]",0.5063285827636719,0.014376401901245117,"[0.7777284081749805, 0.9114427650676148]",8.249282836914062e-05,"[0.8155617117881775, 0.87286884]",0.011041641235351562
25,backward (CROWN),14,0,0.06,False,contrast,"[[14.855886, 31.872187, 41.58902, 58.61483], [15.986297, 32.628326, 42.55656, 59.470383]]",0.5132544040679932,0.012697458267211914,"[0.7234729016587172, 0.9583025343657101]",6.961822509765625e-05,"[0.7876011729240417, 0.88656425]",0.010395288467407227
26,backward (CROWN),14,0,0.08,False,contrast,"[[14.611268, 31.664398, 41.36338, 58.342655], [16.35831, 32.872375, 42.914658, 59.76872]]",0.5421333312988281,0.012455940246582031,"[0.6594028971373747, 1]",6.890296936035156e-05,"[0.7535098791122437, 0.90857995]",0.010196924209594727
27,backward (CROWN),14,0,0.1,False,contrast,"[[14.218433, 31.201662, 40.720657, 57.76418], [16.983196, 33.322212, 43.58329, 60.337193]]",0.607914924621582,0.013074874877929688,"[0.5476746072588353, 1]",7.43865966796875e-05,"[0.6929402947425842, 0.9495957]",0.010579109191894531
28,backward (CROWN),14,0,0.12,False,contrast,"[[13.50099, 30.623348, 39.967464, 57.12962], [17.752184, 34.001526, 44.65419, 61.383778]]",0.6538434028625488,0.012615203857421875,"[0.41823509655417745, 1]",7.128715515136719e-05,"[0.6185990571975708, 0.9821075]",0.01034235954284668
29,backward (CROWN),14,0,0.14,False,contrast,"[[12.804064, 30.06752, 39.232952, 56.42006], [18.98421, 35.060074, 46.313515, 62.956738]]",0.7033474445343018,0.014286279678344727,"[0.2975486664857206, 1]",8.177757263183594e-05,"[0.5170564651489258, 1.0]",0.01091313362121582
30,backward (CROWN),14,0,0.16,False,contrast,"[[11.855788, 29.132668, 38.22343, 55.40738], [20.724892, 36.468285, 48.683006, 65.05447]]",0.8555347919464111,0.01270604133605957,"[0.1866559980507179, 1]",6.985664367675781e-05,"[0.4055752456188202, 1.0]",0.010403156280517578
