,method,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,5,0,0.0,False,contrast,"[[14.359809, 22.05331, 42.648613, 50.800785], [14.359809, 22.05331, 42.648613, 50.800785]]",0.09749627113342285,0.01362466812133789,"[0.8064551134038965, 0.8064551134038965]",7.915496826171875e-05,"[0.806455135345459, 0.80645514]",0.010944128036499023
1,IBP,5,0,0.02,True,contrast,"[[0, 5.7810082, 17.503319, 23.59241], [33.57783, 41.272274, 73.09698, 82.400185]]",0.09357786178588867,0.0018453598022460938,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP,5,0,0.04,True,contrast,"[[0, 0, 2.136608, 6.9587064], [54.23421, 61.416225, 90, 90]]",0.09504818916320801,0.0018177032470703125,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP,5,0,0.06,True,contrast,"[[0, 0, 0, 0], [76.84389, 83.49979, 90, 90]]",0.09430837631225586,0.001957416534423828,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP,5,0,0.08,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08344078063964844,0.0022132396697998047,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP,5,0,0.1,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10645031929016113,0.001676321029663086,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,5,0,0.12,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.0932610034942627,0.0020852088928222656,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,5,0,0.14,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08881354331970215,0.001955270767211914,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,5,0,0.16,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.12216496467590332,0.0017154216766357422,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,5,0,0.18,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09130334854125977,0.0017275810241699219,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,5,0,0.2,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08912181854248047,0.0016939640045166016,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP+backward (CROWN-IBP),5,0,0.0,False,contrast,"[[14.359808, 22.05331, 42.648613, 50.80078], [14.359808, 22.05331, 42.648613, 50.80078]]",0.11997151374816895,0.01286458969116211,"[0.8064549753434375, 0.8064549753434375]",7.104873657226562e-05,"[0.8064549565315247, 0.80645496]",0.010611534118652344
12,IBP+backward (CROWN-IBP),5,0,0.02,False,contrast,"[[13.213425, 21.203873, 41.391075, 49.677914], [17.542671, 24.554033, 46.851395, 54.49097]]",0.12355732917785645,0.014608621597290039,"[0.45928960672288466, 1]",8.225440979003906e-05,"[0.6565302610397339, 1.0]",0.011211395263671875
13,IBP+backward (CROWN-IBP),5,0,0.04,False,contrast,"[[10.314262, 18.889652, 38.536076, 47.25364], [25.411577, 31.555882, 58.8141, 66.02693]]",0.10828661918640137,0.01251363754272461,"[0.07193302481524673, 1]",6.842613220214844e-05,"[0.2450110912322998, 1.0]",0.010253190994262695
