,method,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,12,0,0.0,False,contrast,"[[28.344244, 16.683788, 56.39656, 45.1671], [28.344244, 16.683788, 56.39656, 45.1671]]",0.12313199043273926,0.012836456298828125,"[0.9575835755948341, 0.9575835755948341]",6.914138793945312e-05,"[0.9575835466384888, 0.95758355]",0.010431289672851562
1,IBP,12,0,0.02,True,contrast,"[[14.211371, 6.0112243, 34.501713, 27.102459], [44.244404, 29.959015, 81.832306, 67.350586]]",0.09879183769226074,0.0017828941345214844,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP,12,0,0.04,True,contrast,"[[0.7874491, 0, 15.183502, 10.369184], [61.559402, 44.885666, 90, 90]]",0.09470129013061523,0.0018203258514404297,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP,12,0,0.06,True,contrast,"[[0, 0, 1.1563452, 0], [81.069176, 64.33166, 90, 90]]",0.12786626815795898,0.0017375946044921875,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP,12,0,0.08,True,contrast,"[[0, 0, 0, 0], [90, 87.03578, 90, 90]]",0.10602974891662598,0.0019974708557128906,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP,12,0,0.1,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09103202819824219,0.0016875267028808594,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,12,0,0.12,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08203816413879395,0.0017054080963134766,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,12,0,0.14,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10756540298461914,0.002968311309814453,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,12,0,0.16,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09968757629394531,0.0016829967498779297,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,12,0,0.18,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08680939674377441,0.0017790794372558594,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,12,0,0.2,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08335518836975098,0.0023071765899658203,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP+backward (CROWN-IBP),12,0,0.0,False,contrast,"[[28.344248, 16.68379, 56.39656, 45.167107], [28.344248, 16.68379, 56.39656, 45.167107]]",0.1379995346069336,0.013377189636230469,"[0.9575832832922588, 0.9575832832922588]",8.106231689453125e-05,"[0.9575833082199097, 0.9575833]",0.011072874069213867
12,IBP+backward (CROWN-IBP),12,0,0.02,False,contrast,"[[27.34417, 15.953549, 55.505104, 44.39746], [30.404526, 19.136854, 59.576073, 48.86656]]",0.11400723457336426,0.012430191040039062,"[0.5236698062208621, 1]",6.914138793945312e-05,"[0.6691514849662781, 1.0]",0.010185480117797852
13,IBP+backward (CROWN-IBP),12,0,0.04,False,contrast,"[[24.725136, 13.846443, 53.07776, 42.41527], [35.578823, 23.572042, 67.67381, 56.183544]]",0.11389589309692383,0.012463808059692383,"[0.1450930610606722, 1]",7.009506225585938e-05,"[0.31411227583885193, 1.0]",0.01024770736694336
14,IBP+backward (CROWN-IBP),12,0,0.06,False,contrast,"[[21.013794, 10.88771, 49.76949, 39.763363], [43.48162, 30.994722, 80.35431, 68.00776]]",0.10503602027893066,0.01269221305847168,"[0.01338774750793677, 1]",7.009506225585938e-05,"[0.07032660394906998, 1.0]",0.01041102409362793
15,IBP+backward (CROWN-IBP),12,0,0.08,True,contrast,"[[16.868666, 7.679325, 46.195496, 36.86441], [54.512783, 41.526653, 90, 83.82344]]",0.11249065399169922,0.0018491744995117188,"[0, 1]",0.0,"[0, 1]",0.0
