,method,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,24,0,0.0,False,contrast,"[[8.309673, 15.728079, 35.981415, 43.74589], [8.309673, 15.728079, 35.981415, 43.74589]]",0.11788558959960938,0.013050317764282227,"[0.9234530784690496, 0.9234530784690496]",7.128715515136719e-05,"[0.9234530925750732, 0.9234531]",0.010548114776611328
1,IBP,24,0,0.02,True,contrast,"[[0, 1.6029274, 12.607712, 18.717535], [24.504602, 31.702347, 65.47866, 74.498985]]",0.11461901664733887,0.0017406940460205078,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP,24,0,0.04,True,contrast,"[[0, 0, 0, 2.197682], [42.05173, 50.596405, 90, 90]]",0.10440587997436523,0.001772165298461914,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP,24,0,0.06,True,contrast,"[[0, 0, 0, 0], [63.46356, 72.35893, 90, 90]]",0.09690713882446289,0.0017573833465576172,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP,24,0,0.08,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.0928335189819336,0.0020182132720947266,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP,24,0,0.1,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10759592056274414,0.0017147064208984375,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,24,0,0.12,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09223079681396484,0.0017409324645996094,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,24,0,0.14,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09126043319702148,0.0025916099548339844,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,24,0,0.16,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09305381774902344,0.001760721206665039,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,24,0,0.18,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10146331787109375,0.0017001628875732422,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,24,0,0.2,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.0885324478149414,0.003373861312866211,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP+backward (CROWN-IBP),24,0,0.0,False,contrast,"[[8.309673, 15.728082, 35.981415, 43.7459], [8.309673, 15.728082, 35.981415, 43.7459]]",0.12423515319824219,0.013328075408935547,"[0.9234535129136839, 0.9234535129136839]",8.463859558105469e-05,"[0.9234535098075867, 0.9234535]",0.011078834533691406
