,method,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,30,0,0.0,False,contrast,"[[53.218723, 23.065613, 82.82459, 52.58006], [53.218723, 23.065613, 82.82459, 52.58006]]",0.12140512466430664,0.013248682022094727,"[0.8259225069181128, 0.8259225069181128]",7.748603820800781e-05,"[0.8259224891662598, 0.8259225]",0.010932683944702148
1,IBP,30,0,0.02,True,contrast,"[[26.564123, 1.1419661, 43.031765, 20.025711], [84.47721, 48.545406, 90, 90]]",0.11195516586303711,0.0017278194427490234,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP,30,0,0.04,True,contrast,"[[7.308148, 0, 16.474499, 0], [90, 75.60217, 90, 90]]",0.0864412784576416,0.001711130142211914,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP,30,0,0.06,True,contrast,"[[0, 0, 1.9826545, 0], [90, 90, 90, 90]]",0.11666631698608398,0.0017504692077636719,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP,30,0,0.08,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09245038032531738,0.0017671585083007812,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP,30,0,0.1,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09545493125915527,0.0018725395202636719,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,30,0,0.12,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08303594589233398,0.0019526481628417969,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,30,0,0.14,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.11270666122436523,0.0017142295837402344,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,30,0,0.16,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08312511444091797,0.0017218589782714844,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,30,0,0.18,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08447909355163574,0.0016374588012695312,"[0, 1]",0.0,"[0, 1]",0.0
