,method,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,10,0,0.0,False,contrast,"[[30.535587, 29.788038, 59.236454, 58.286327], [30.535587, 29.788038, 59.236454, 58.286327]]",0.11985397338867188,0.012809514999389648,"[0.9070755505977662, 0.9070755505977662]",7.009506225585938e-05,"[0.9070755243301392, 0.9070755]",0.010484933853149414
1,IBP,10,0,0.02,True,contrast,"[[16.090223, 15.694776, 38.075695, 37.015453], [46.457478, 46.183365, 82.33603, 82.31866]]",0.09540009498596191,0.0019969940185546875,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP,10,0,0.04,True,contrast,"[[3.1993144, 3.765175, 19.96413, 19.55083], [64.1321, 63.871315, 90, 90]]",0.11377549171447754,0.001935720443725586,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP,10,0,0.06,True,contrast,"[[0, 0, 6.1889915, 6.002774], [83.61929, 81.608406, 90, 90]]",0.11690473556518555,0.0017142295837402344,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP,10,0,0.08,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08567333221435547,0.0016720294952392578,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP,10,0,0.1,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.0957639217376709,0.0016512870788574219,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,10,0,0.12,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10874152183532715,0.0017931461334228516,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,10,0,0.14,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.11481070518493652,0.0017347335815429688,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,10,0,0.16,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09538125991821289,0.0018079280853271484,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,10,0,0.18,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08965206146240234,0.0018453598022460938,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,10,0,0.2,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09261608123779297,0.0017943382263183594,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP+backward (CROWN-IBP),10,0,0.0,False,contrast,"[[30.535583, 29.788036, 59.236465, 58.286327], [30.535583, 29.788036, 59.236465, 58.286327]]",0.13242673873901367,0.012468814849853516,"[0.9070751618920316, 0.9070751618920316]",6.723403930664062e-05,"[0.9070751667022705, 0.90707517]",0.010239839553833008
12,IBP+backward (CROWN-IBP),10,0,0.02,False,contrast,"[[29.933819, 29.009657, 58.593506, 57.52152], [31.875048, 31.484985, 61.14051, 60.440895]]",0.11741971969604492,0.013010740280151367,"[0.6293922602993224, 1]",7.319450378417969e-05,"[0.7340958118438721, 0.9813763]",0.010614633560180664
13,IBP+backward (CROWN-IBP),10,0,0.04,False,contrast,"[[28.20665, 26.4577, 56.887386, 55.008797], [36.42403, 36.27523, 68.09835, 67.69158]]",0.13411617279052734,0.012736082077026367,"[0.18740869513532457, 1]",6.937980651855469e-05,"[0.3568321466445923, 1.0]",0.010418176651000977
14,IBP+backward (CROWN-IBP),10,0,0.06,False,contrast,"[[26.219357, 25.042215, 54.569695, 53.177086], [42.761505, 42.58706, 78.27935, 77.82077]]",0.13774490356445312,0.013045072555541992,"[0.03670784873668814, 1]",7.319450378417969e-05,"[0.12992501258850098, 1.0]",0.010587453842163086
15,IBP+backward (CROWN-IBP),10,0,0.08,True,contrast,"[[23.23831, 22.417755, 51.399193, 50.13649], [51.02975, 50.87329, 90, 90]]",0.10830473899841309,0.0018253326416015625,"[0, 1]",0.0,"[0, 1]",0.0
16,IBP+backward (CROWN-IBP),10,0,0.1,True,contrast,"[[19.491753, 19.48766, 47.915436, 47.22762], [60.96073, 60.390656, 90, 90]]",0.11632204055786133,0.0018033981323242188,"[0, 1]",0.0,"[0, 1]",0.0
17,IBP+backward (CROWN-IBP),10,0,0.12,True,contrast,"[[15.629224, 16.281406, 44.491074, 44.09691], [71.78741, 70.7782, 90, 90]]",0.11539173126220703,0.0018393993377685547,"[0, 1]",0.0,"[0, 1]",0.0
18,IBP+backward (CROWN-IBP),10,0,0.14,True,contrast,"[[11.306896, 12.421633, 40.350403, 40.31778], [83.3022, 81.674614, 90, 90]]",0.1144411563873291,0.0018219947814941406,"[0, 1]",0.0,"[0, 1]",0.0
19,IBP+backward (CROWN-IBP),10,0,0.16,True,contrast,"[[7.214827, 8.709602, 35.83558, 36.338978], [90, 90, 90, 90]]",0.11533284187316895,0.001964092254638672,"[0, 1]",0.0,"[0, 1]",0.0
