,method,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,25,0,0.0,False,contrast,"[[15.946961, 24.514505, 44.904675, 53.36256], [15.946961, 24.514505, 44.904675, 53.36256]]",0.11393070220947266,0.012408733367919922,"[0.7927445651402738, 0.7927445651402738]",6.651878356933594e-05,"[0.7927445769309998, 0.7927446]",0.010207891464233398
1,IBP,25,0,0.02,True,contrast,"[[4.243158, 12.777555, 26.532227, 34.185116], [29.179737, 38.20631, 66.026665, 76.16623]]",0.09466195106506348,0.001720428466796875,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP,25,0,0.04,True,contrast,"[[0, 3.1891406, 12.480373, 18.902416], [43.467304, 52.615288, 89.32804, 90]]",0.10016179084777832,0.0016379356384277344,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP,25,0,0.06,True,contrast,"[[0, 0, 2.6982, 8.066709], [58.963314, 67.74714, 90, 90]]",0.09512734413146973,0.0016417503356933594,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP,25,0,0.08,True,contrast,"[[0, 0, 0, 0.5532117], [76.280945, 84.89458, 90, 90]]",0.08042144775390625,0.0021886825561523438,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP,25,0,0.1,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09044909477233887,0.0016813278198242188,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,25,0,0.12,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08111929893493652,0.001678466796875,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,25,0,0.14,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09765625,0.0016613006591796875,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,25,0,0.16,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09890127182006836,0.0021004676818847656,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,25,0,0.18,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08947515487670898,0.0018086433410644531,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,25,0,0.2,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08628034591674805,0.0017385482788085938,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP+backward (CROWN-IBP),25,0,0.0,False,contrast,"[[15.946963, 24.514503, 44.904675, 53.36256], [15.946963, 24.514503, 44.904675, 53.36256]]",0.1181635856628418,0.012322664260864258,"[0.7927445511361052, 0.7927445511361052]",6.985664367675781e-05,"[0.7927445769309998, 0.7927446]",0.010124444961547852
12,IBP+backward (CROWN-IBP),25,0,0.02,False,contrast,"[[14.991964, 23.88814, 43.85244, 52.6341], [17.63214, 26.1727, 47.50867, 56.331345]]",0.1171717643737793,0.012607574462890625,"[0.5203050995038432, 1]",6.937980651855469e-05,"[0.5961619019508362, 0.8853343]",0.0103912353515625
13,IBP+backward (CROWN-IBP),25,0,0.04,False,contrast,"[[12.510057, 21.892187, 41.519707, 50.538925], [22.009422, 30.513075, 54.608227, 63.644287]]",0.10707330703735352,0.012575864791870117,"[0.18164306596260488, 1]",7.009506225585938e-05,"[0.2994321882724762, 1.0]",0.010350227355957031
14,IBP+backward (CROWN-IBP),25,0,0.06,False,contrast,"[[10.463538, 19.541752, 39.617546, 48.284058], [28.450956, 36.65667, 65.31499, 74.45065]]",0.10367560386657715,0.012574434280395508,"[0.03541693152457663, 1]",6.985664367675781e-05,"[0.10556139796972275, 1.0]",0.010351419448852539
15,IBP+backward (CROWN-IBP),25,0,0.08,False,contrast,"[[7.287987, 16.57771, 36.82697, 45.723694], [36.757996, 44.966026, 79.10154, 88.59922]]",0.10024833679199219,0.01259469985961914,"[8.774078069517164e-06, 1]",6.937980651855469e-05,"[6.665690307272598e-05, 1.0]",0.010372400283813477
16,IBP+backward (CROWN-IBP),25,0,0.1,True,contrast,"[[3.3252163, 14.139395, 33.258194, 43.255005], [47.123055, 55.791748, 90, 90]]",0.09624385833740234,0.0018699169158935547,"[0, 1]",0.0,"[0, 1]",0.0
17,IBP+backward (CROWN-IBP),25,0,0.12,True,contrast,"[[0, 10.838417, 29.300884, 40.170925], [58.979652, 67.675674, 90, 90]]",0.11635398864746094,0.0019724369049072266,"[0, 1]",0.0,"[0, 1]",0.0
18,IBP+backward (CROWN-IBP),25,0,0.14,True,contrast,"[[0, 7.182227, 22.67878, 36.451874], [72.055374, 81.06126, 90, 90]]",0.126295804977417,0.0018029212951660156,"[0, 1]",0.0,"[0, 1]",0.0
19,IBP+backward (CROWN-IBP),25,0,0.16,True,contrast,"[[0, 3.8733025, 21.557102, 33.498722], [85.902, 90, 90, 90]]",0.11770772933959961,0.0018372535705566406,"[0, 1]",0.0,"[0, 1]",0.0
20,IBP+backward (CROWN-IBP),25,0,0.18,True,contrast,"[[0, 0, 18.036034, 29.905968], [90, 90, 90, 90]]",0.13132333755493164,0.00177001953125,"[0, 1]",0.0,"[0, 1]",0.0
21,IBP+backward (CROWN-IBP),25,0,0.2,True,contrast,"[[0, 0, 14.254773, 26.121027], [90, 90, 90, 90]]",0.1262807846069336,0.0018680095672607422,"[0, 1]",0.0,"[0, 1]",0.0
22,backward (CROWN),25,0,0.0,False,contrast,"[[15.946963, 24.514503, 44.904675, 53.36256], [15.946963, 24.514503, 44.904675, 53.36256]]",0.46332621574401855,0.013111591339111328,"[0.7927445511361052, 0.7927445511361052]",7.867813110351562e-05,"[0.7927445769309998, 0.7927446]",0.010562419891357422
23,backward (CROWN),25,0,0.02,False,contrast,"[[15.904544, 24.439304, 44.761036, 53.202866], [16.035303, 24.553625, 45.025105, 53.489536]]",0.5184609889984131,0.01247715950012207,"[0.7768663793588131, 0.8101375138062102]",0.00010728836059570312,"[0.7829370498657227, 0.8037592]",0.010215520858764648
24,backward (CROWN),25,0,0.04,False,contrast,"[[15.779932, 24.29748, 44.547752, 52.96943], [16.250797, 24.741375, 45.205395, 53.701473]]",0.5260837078094482,0.014038801193237305,"[0.7409052876039328, 0.8481512623368315]",7.677078247070312e-05,"[0.7623910903930664, 0.8231033]",0.010906457901000977
25,backward (CROWN),25,0,0.06,False,contrast,"[[15.414575, 24.031654, 44.11675, 52.622242], [16.583, 25.002274, 45.619247, 54.071217]]",0.6002261638641357,0.013032913208007812,"[0.6826962891624209, 0.9283578904853896]",7.271766662597656e-05,"[0.72856605052948, 0.8635275]",0.010558843612670898
26,backward (CROWN),25,0,0.08,False,contrast,"[[14.952228, 23.660622, 43.513527, 52.118122], [17.075787, 25.491432, 46.35441, 54.914467]]",0.6507761478424072,0.012690067291259766,"[0.5980674207163819, 1]",7.081031799316406e-05,"[0.6709297299385071, 0.9127271]",0.010411977767944336
27,backward (CROWN),25,0,0.1,False,contrast,"[[14.302132, 23.264442, 42.782898, 51.567177], [17.781214, 26.255741, 47.51811, 56.25022]]",0.6970498561859131,0.01264810562133789,"[0.483966257453498, 1]",7.009506225585938e-05,"[0.5924232602119446, 0.9623029]",0.01038503646850586
28,backward (CROWN),25,0,0.12,False,contrast,"[[13.504209, 22.610054, 42.038338, 50.78701], [18.728104, 27.166334, 49.02289, 57.871544]]",0.7370424270629883,0.014470100402832031,"[0.36973282929115414, 1]",8.320808410644531e-05,"[0.5086122155189514, 0.9986326]",0.011072635650634766
29,backward (CROWN),25,0,0.14,False,contrast,"[[12.369768, 21.74202, 40.78635, 49.733425], [20.140676, 28.55538, 51.41249, 60.31015]]",0.850548267364502,0.012720108032226562,"[0.23601538864698682, 1]",7.033348083496094e-05,"[0.40527084469795227, 1.0]",0.01044774055480957
30,backward (CROWN),25,0,0.16,False,contrast,"[[11.457552, 20.80431, 39.726463, 48.63807], [22.428205, 30.831184, 55.2694, 64.238556]]",0.9391293525695801,0.01294398307800293,"[0.12948305321397235, 1]",7.367134094238281e-05,"[0.28245455026626587, 1.0]",0.010411262512207031
