,method,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,40,0,0.0,False,contrast,"[[47.991207, 21.39882, 76.253555, 49.378716], [47.991207, 21.39882, 76.253555, 49.378716]]",0.12082624435424805,0.01432657241821289,"[0.9636987729715825, 0.9636987729715825]",0.00011157989501953125,"[0.9636987447738647, 0.96369874]",0.011403083801269531
1,IBP,40,0,0.02,True,contrast,"[[28.067352, 5.415522, 46.81744, 25.967674], [68.833725, 38.41421, 90, 75.435]]",0.08897280693054199,0.0016782283782958984,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP,40,0,0.04,True,contrast,"[[10.006714, 0, 22.08134, 6.874272], [90, 58.15199, 90, 90]]",0.11349606513977051,0.0017099380493164062,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP,40,0,0.06,True,contrast,"[[0, 0, 5.169201, 0], [90, 80.414345, 90, 90]]",0.10791945457458496,0.001771688461303711,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP,40,0,0.08,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08683323860168457,0.0016891956329345703,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP,40,0,0.1,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10479354858398438,0.0017821788787841797,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,40,0,0.12,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10204434394836426,0.0017108917236328125,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,40,0,0.14,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10671472549438477,0.0029702186584472656,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,40,0,0.16,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08630895614624023,0.0017733573913574219,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,40,0,0.18,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.11208248138427734,0.0016717910766601562,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,40,0,0.2,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10255646705627441,0.0016922950744628906,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP+backward (CROWN-IBP),40,0,0.0,False,contrast,"[[47.99121, 21.398823, 76.253555, 49.378716], [47.99121, 21.398823, 76.253555, 49.378716]]",0.11076617240905762,0.013339519500732422,"[0.9636989169009617, 0.9636989169009617]",8.487701416015625e-05,"[0.9636989235877991, 0.9636989]",0.011074066162109375
12,IBP+backward (CROWN-IBP),40,0,0.02,False,contrast,"[[46.76317, 20.810736, 74.73502, 48.590485], [50.173103, 22.817255, 79.89316, 52.156113]]",0.11944794654846191,0.012762308120727539,"[0.5322203450225107, 1]",6.914138793945312e-05,"[0.6902072429656982, 1.0]",0.010503530502319336
13,IBP+backward (CROWN-IBP),40,0,0.04,False,contrast,"[[43.9467, 19.146858, 71.36299, 46.624912], [56.874844, 27.729912, 90, 60.91956]]",0.11533474922180176,0.013127803802490234,"[0.11246986199497955, 1]",8.058547973632812e-05,"[0.27549008766600674, 1.0]",0.01071023941040039
14,IBP+backward (CROWN-IBP),40,0,0.06,False,contrast,"[[40.245937, 16.930399, 67.47794, 44.243004], [67.20143, 35.801464, 90, 74.78494]]",0.11081171035766602,0.013316631317138672,"[0.0006377276825086118, 1]",8.58306884765625e-05,"[0.002977280877530575, 1.0]",0.010833263397216797
15,IBP+backward (CROWN-IBP),40,0,0.08,True,contrast,"[[35.267193, 13.891776, 62.17179, 40.43948], [79.55354, 45.936096, 90, 90]]",0.0975961685180664,0.0019099712371826172,"[0, 1]",0.0,"[0, 1]",0.0
16,IBP+backward (CROWN-IBP),40,0,0.1,True,contrast,"[[30.511942, 11.667408, 57.382927, 37.676903], [90, 57.19277, 90, 90]]",0.12203812599182129,0.0018029212951660156,"[0, 1]",0.0,"[0, 1]",0.0
17,IBP+backward (CROWN-IBP),40,0,0.12,True,contrast,"[[25.885187, 8.220615, 53.13057, 34.124283], [90, 69.48653, 90, 90]]",0.11584830284118652,0.001752614974975586,"[0, 1]",0.0,"[0, 1]",0.0
18,IBP+backward (CROWN-IBP),40,0,0.14,True,contrast,"[[20.615795, 4.6760406, 47.437035, 30.101105], [90, 81.27651, 90, 90]]",0.13092708587646484,0.0022268295288085938,"[0, 1]",0.0,"[0, 1]",0.0
19,IBP+backward (CROWN-IBP),40,0,0.16,True,contrast,"[[15.995839, 1.6059756, 42.06761, 26.96861], [90, 90, 90, 90]]",0.11697936058044434,0.0018014907836914062,"[0, 1]",0.0,"[0, 1]",0.0
20,IBP+backward (CROWN-IBP),40,0,0.18,True,contrast,"[[11.192697, 0, 36.992584, 23.267605], [90, 90, 90, 90]]",0.11174964904785156,0.0017886161804199219,"[0, 1]",0.0,"[0, 1]",0.0
21,IBP+backward (CROWN-IBP),40,0,0.2,True,contrast,"[[7.0905623, 0, 32.603943, 19.799503], [90, 90, 90, 90]]",0.1058201789855957,0.0017714500427246094,"[0, 1]",0.0,"[0, 1]",0.0
22,backward (CROWN),40,0,0.0,False,contrast,"[[47.99121, 21.398823, 76.253555, 49.378716], [47.99121, 21.398823, 76.253555, 49.378716]]",0.47182798385620117,0.013096809387207031,"[0.9636989169009617, 0.9636989169009617]",7.176399230957031e-05,"[0.9636989235877991, 0.9636989]",0.010601043701171875
23,backward (CROWN),40,0,0.02,False,contrast,"[[47.823223, 21.289532, 75.970764, 49.16911], [48.10589, 21.475773, 76.46202, 49.537544]]",0.5086612701416016,0.012953996658325195,"[0.9284883078690747, 0.9950176453501819]",7.033348083496094e-05,"[0.9433292746543884, 0.98371834]",0.01060342788696289
24,backward (CROWN),40,0,0.04,False,contrast,"[[47.52604, 21.150137, 75.51297, 48.88066], [48.24789, 21.563362, 76.71426, 49.72327]]",0.541318416595459,0.014417409896850586,"[0.852973560275883, 1]",8.440017700195312e-05,"[0.9170528054237366, 0.99463797]",0.011136054992675781
25,backward (CROWN),40,0,0.06,False,contrast,"[[47.118637, 20.965225, 74.93211, 48.57024], [48.86403, 21.8066, 77.547035, 50.15529]]",0.6105694770812988,0.012703180313110352,"[0.7159110972155234, 1]",7.224082946777344e-05,"[0.8588383197784424, 1.0]",0.010303735733032227
26,backward (CROWN),40,0,0.08,False,contrast,"[[46.557007, 20.70381, 74.12996, 48.120453], [49.71227, 22.202456, 78.80901, 50.956112]]",0.6556355953216553,0.012501716613769531,"[0.561621607977925, 1]",7.033348083496094e-05,"[0.7688860893249512, 1.0]",0.010256052017211914
27,backward (CROWN),40,0,0.1,False,contrast,"[[45.906628, 20.334644, 73.20824, 47.558083], [50.714188, 22.728386, 80.37824, 51.976738]]",0.6757552623748779,0.014150619506835938,"[0.4243322520219176, 1]",8.273124694824219e-05,"[0.6728267669677734, 1.0]",0.010919809341430664
28,backward (CROWN),40,0,0.12,False,contrast,"[[45.06344, 19.9657, 72.05359, 46.917717], [52.346313, 23.639606, 83.01958, 53.774624]]",0.7342817783355713,0.012546300888061523,"[0.2852010416412908, 1]",7.081031799316406e-05,"[0.5411652326583862, 1.0]",0.010298728942871094
29,backward (CROWN),40,0,0.14,False,contrast,"[[44.209488, 19.366787, 70.85834, 46.055527], [54.24277, 24.640902, 86.043076, 55.72271]]",0.7886860370635986,0.012707710266113281,"[0.18255570404344393, 1]",6.985664367675781e-05,"[0.42657437920570374, 1.0]",0.010429143905639648
30,backward (CROWN),40,0,0.16,False,contrast,"[[43.01485, 18.683231, 69.28261, 45.10629], [57.251675, 26.390778, 90, 59.0482]]",0.9059038162231445,0.013403654098510742,"[0.09170240400587684, 1]",8.606910705566406e-05,"[0.28720033168792725, 1.0]",0.010872840881347656
