,method,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,37,0,0.0,False,contrast,"[[39.00059, 5.455379, 66.90812, 33.740437], [39.00059, 5.455379, 66.90812, 33.740437]]",0.11024212837219238,0.012309074401855469,"[0.8963585071500685, 0.8963585071500685]",6.628036499023438e-05,"[0.8963584899902344, 0.8963585]",0.010096311569213867
1,IBP,37,0,0.02,True,contrast,"[[23.341236, 0, 41.425648, 14.632733], [59.611973, 18.264118, 90, 56.67319]]",0.09481334686279297,0.001749277114868164,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP,37,0,0.04,True,contrast,"[[12.185207, 0, 24.664486, 2.245934], [81.901855, 31.884811, 90, 81.46571]]",0.1010897159576416,0.0019888877868652344,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP,37,0,0.06,True,contrast,"[[4.3399625, 0, 14.065212, 0], [90, 45.96864, 90, 90]]",0.09390711784362793,0.0017752647399902344,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP,37,0,0.08,True,contrast,"[[0, 0, 6.1789665, 0], [90, 61.61014, 90, 90]]",0.1029670238494873,0.0016641616821289062,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP,37,0,0.1,True,contrast,"[[0, 0, 0.5621985, 0], [90, 80.43432, 90, 90]]",0.10105538368225098,0.0016703605651855469,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,37,0,0.12,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09106302261352539,0.0016684532165527344,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,37,0,0.14,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09481501579284668,0.0018961429595947266,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,37,0,0.16,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09757876396179199,0.0017523765563964844,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,37,0,0.18,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08950614929199219,0.0017895698547363281,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,37,0,0.2,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08388042449951172,0.002262115478515625,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP+backward (CROWN-IBP),37,0,0.0,False,contrast,"[[39.000595, 5.4553804, 66.90813, 33.740433], [39.000595, 5.4553804, 66.90813, 33.740433]]",0.10858845710754395,0.012559890747070312,"[0.8963582281391949, 0.8963582281391949]",6.866455078125e-05,"[0.8963582515716553, 0.89635825]",0.010364055633544922
12,IBP+backward (CROWN-IBP),37,0,0.02,False,contrast,"[[38.267334, 4.348212, 65.93944, 32.658016], [42.64, 7.0543675, 72.53275, 36.97616]]",0.10353612899780273,0.012736082077026367,"[0.45696600767229345, 1]",9.512901306152344e-05,"[0.5651954412460327, 0.99045235]",0.010487079620361328
13,IBP+backward (CROWN-IBP),37,0,0.04,False,contrast,"[[36.58757, 1.7678584, 63.91382, 30.313318], [51.225563, 11.195918, 86.33349, 45.89573]]",0.13416576385498047,0.014243602752685547,"[0.08863740296342926, 1]",8.368492126464844e-05,"[0.19174090027809143, 1.0]",0.011058330535888672
14,IBP+backward (CROWN-IBP),37,0,0.06,True,contrast,"[[33.763577, 0, 60.668663, 27.174746], [62.771732, 17.54819, 90, 58.420105]]",0.10654902458190918,0.0017905235290527344,"[0, 1]",0.0,"[0, 1]",0.0
15,IBP+backward (CROWN-IBP),37,0,0.08,True,contrast,"[[30.220346, 0, 56.50061, 23.388346], [75.84441, 25.345058, 90, 73.06533]]",0.11506056785583496,0.0018088817596435547,"[0, 1]",0.0,"[0, 1]",0.0
16,IBP+backward (CROWN-IBP),37,0,0.1,True,contrast,"[[26.385994, 0, 52.614464, 19.48811], [90, 35.855408, 90, 90]]",0.10970449447631836,0.0018961429595947266,"[0, 1]",0.0,"[0, 1]",0.0
17,IBP+backward (CROWN-IBP),37,0,0.12,True,contrast,"[[21.538088, 0, 47.76685, 17.192837], [90, 49.2032, 90, 90]]",0.10429549217224121,0.0018851757049560547,"[0, 1]",0.0,"[0, 1]",0.0
18,IBP+backward (CROWN-IBP),37,0,0.14,True,contrast,"[[15.508032, 0, 42.148502, 13.762211], [90, 63.790573, 90, 90]]",0.10268449783325195,0.0019001960754394531,"[0, 1]",0.0,"[0, 1]",0.0
19,IBP+backward (CROWN-IBP),37,0,0.16,True,contrast,"[[9.377892, 0, 36.244324, 9.730759], [90, 80.0222, 90, 90]]",0.1058042049407959,0.0018472671508789062,"[0, 1]",0.0,"[0, 1]",0.0
20,IBP+backward (CROWN-IBP),37,0,0.18,True,contrast,"[[3.7672215, 0, 31.29272, 6.12705], [90, 90, 90, 90]]",0.10755324363708496,0.0019626617431640625,"[0, 1]",0.0,"[0, 1]",0.0
21,IBP+backward (CROWN-IBP),37,0,0.2,True,contrast,"[[0, 0, 26.249857, 2.5469236], [90, 90, 90, 90]]",0.1345822811126709,0.002009868621826172,"[0, 1]",0.0,"[0, 1]",0.0
22,backward (CROWN),37,0,0.0,False,contrast,"[[39.000595, 5.4553804, 66.90813, 33.740433], [39.000595, 5.4553804, 66.90813, 33.740433]]",0.45321059226989746,0.012573957443237305,"[0.8963582281391949, 0.8963582281391949]",6.914138793945312e-05,"[0.8963582515716553, 0.89635825]",0.010305166244506836
23,backward (CROWN),37,0,0.02,False,contrast,"[[38.77643, 5.420354, 66.546104, 33.57471], [39.16142, 5.5376415, 67.20376, 33.86144]]",0.5000345706939697,0.01263117790222168,"[0.861590700575474, 0.9373842593474556]",7.009506225585938e-05,"[0.8761742115020752, 0.9212237]",0.010377883911132812
24,backward (CROWN),37,0,0.04,False,contrast,"[[38.45456, 5.2590876, 66.041145, 33.285797], [39.39291, 5.739051, 67.62188, 34.04293]]",0.5799088478088379,0.013614892959594727,"[0.8075304675270808, 1]",7.224082946777344e-05,"[0.8457184433937073, 0.96357006]",0.011172294616699219
25,backward (CROWN),37,0,0.06,False,contrast,"[[38.066563, 4.984975, 65.48857, 32.91221], [39.78005, 6.041129, 68.31211, 34.551308]]",0.5911898612976074,0.014574766159057617,"[0.6996068085277878, 1]",8.416175842285156e-05,"[0.7936955094337463, 0.9976227]",0.01116633415222168
26,backward (CROWN),37,0,0.08,False,contrast,"[[37.53974, 4.468728, 64.67824, 32.298916], [40.74591, 6.5262456, 69.66921, 35.53264]]",0.7285254001617432,0.013134241104125977,"[0.5293206966616342, 1]",7.271766662597656e-05,"[0.7005212306976318, 1.0]",0.010629653930664062
27,backward (CROWN),37,0,0.1,False,contrast,"[[36.79691, 3.7543964, 63.678947, 31.483986], [42.691765, 7.2952614, 72.642426, 37.211617]]",0.7818644046783447,0.013044595718383789,"[0.34402279187996987, 1]",7.43865966796875e-05,"[0.5542989373207092, 1.0]",0.010590076446533203
28,backward (CROWN),37,0,0.12,False,contrast,"[[35.870903, 2.9635208, 62.370796, 30.474941], [44.989624, 8.378956, 76.15678, 39.333073]]",0.8479366302490234,0.014282703399658203,"[0.20591335067815494, 1]",8.320808410644531e-05,"[0.4200703203678131, 1.0]",0.010971546173095703
29,backward (CROWN),37,0,0.14,False,contrast,"[[35.105965, 1.9354618, 61.35782, 29.358295], [48.257828, 9.881032, 81.39364, 42.53166]]",0.9155702590942383,0.012616157531738281,"[0.10596226780191643, 1]",6.937980651855469e-05,"[0.28177088499069214, 1.0]",0.010364770889282227
30,backward (CROWN),37,0,0.16,False,contrast,"[[34.176685, 0.6897752, 60.171207, 27.957424], [51.97438, 11.820677, 87.324936, 46.372902]]",1.0308411121368408,0.0127410888671875,"[0.042948914482041876, 1]",6.961822509765625e-05,"[0.16871190071105957, 1.0]",0.010477542877197266
31,backward (CROWN),37,0,0.18,False,contrast,"[[32.910862, 0, 58.569298, 26.5402], [56.674812, 14.123635, 90, 51.186165]]",1.1923513412475586,0.015320539474487305,"[0.006387518264802862, 1]",0.00010895729064941406,"[0.030003827065229416, 1.0]",0.011483192443847656
32,backward (CROWN),37,0,0.2,True,contrast,"[[31.19172, 0, 56.467567, 25.270515], [62.096893, 17.052961, 90, 56.84153]]",1.1929912567138672,0.002049684524536133,"[0, 1]",0.0,"[0, 1]",0.0
