,method,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,33,0,0.0,False,contrast,"[[1.3779202, 32.66435, 29.374552, 60.181644], [1.3779202, 32.66435, 29.374552, 60.181644]]",0.12179017066955566,0.012633562088012695,"[0.8700569663813978, 0.8700569663813978]",7.081031799316406e-05,"[0.8700569868087769, 0.870057]",0.010300636291503906
1,IBP,33,0,0.02,True,contrast,"[[0, 10.532928, 1.8871421, 24.08665], [22.313425, 59.869698, 64.41683, 90]]",0.08944439888000488,0.0017147064208984375,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP,33,0,0.04,True,contrast,"[[0, 0, 0, 5.158734], [44.398884, 90, 90, 90]]",0.09769153594970703,0.0016858577728271484,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP,33,0,0.06,True,contrast,"[[0, 0, 0, 0], [72.74504, 90, 90, 90]]",0.09171271324157715,0.0019462108612060547,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP,33,0,0.08,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08878135681152344,0.0019068717956542969,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP,33,0,0.1,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10404109954833984,0.001764059066772461,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,33,0,0.12,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09820055961608887,0.0017142295837402344,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,33,0,0.14,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08689332008361816,0.0016734600067138672,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,33,0,0.16,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09757256507873535,0.0016932487487792969,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,33,0,0.18,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.11172294616699219,0.0017952919006347656,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,33,0,0.2,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10094332695007324,0.0017359256744384766,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP+backward (CROWN-IBP),33,0,0.0,False,contrast,"[[1.3779213, 32.664352, 29.374557, 60.18164], [1.3779213, 32.664352, 29.374557, 60.18164]]",0.12662005424499512,0.01260685920715332,"[0.8700568195210842, 0.8700568195210842]",7.319450378417969e-05,"[0.8700568079948425, 0.8700568]",0.010351181030273438
12,IBP+backward (CROWN-IBP),33,0,0.02,False,contrast,"[[0, 30.730827, 27.369335, 57.971436], [4.5920773, 37.3346, 35.764744, 69.008415]]",0.11510276794433594,0.012780189514160156,"[0.27930362938368924, 1]",8.153915405273438e-05,"[0.5148530602455139, 1.0]",0.01047515869140625
13,IBP+backward (CROWN-IBP),33,0,0.04,False,contrast,"[[0, 25.92405, 21.86081, 52.58538], [13.471276, 51.138462, 52.695667, 90]]",0.11458659172058105,0.012937545776367188,"[0.00292619114156697, 1]",8.797645568847656e-05,"[0.015483380295336246, 1.0]",0.010607719421386719
14,IBP+backward (CROWN-IBP),33,0,0.06,True,contrast,"[[0, 19.774727, 16.123459, 46.71839], [29.076632, 69.319275, 77.87081, 90]]",0.11464905738830566,0.002001047134399414,"[0, 1]",0.0,"[0, 1]",0.0
15,IBP+backward (CROWN-IBP),33,0,0.08,True,contrast,"[[0, 12.131719, 9.418266, 39.26745], [50.02941, 90, 90, 90]]",0.11275148391723633,0.0019495487213134766,"[0, 1]",0.0,"[0, 1]",0.0
16,IBP+backward (CROWN-IBP),33,0,0.1,True,contrast,"[[0, 4.111207, 2.1536427, 31.429527], [72.269615, 90, 90, 90]]",0.12327432632446289,0.0018477439880371094,"[0, 1]",0.0,"[0, 1]",0.0
17,IBP+backward (CROWN-IBP),33,0,0.12,True,contrast,"[[0, 0, 0, 23.096077], [90, 90, 90, 90]]",0.12260699272155762,0.002028942108154297,"[0, 1]",0.0,"[0, 1]",0.0
18,IBP+backward (CROWN-IBP),33,0,0.14,True,contrast,"[[0, 0, 0, 15.354006], [90, 90, 90, 90]]",0.13312792778015137,0.0017824172973632812,"[0, 1]",0.0,"[0, 1]",0.0
19,IBP+backward (CROWN-IBP),33,0,0.16,True,contrast,"[[0, 0, 0, 8.214708], [90, 90, 90, 90]]",0.1054239273071289,0.0017600059509277344,"[0, 1]",0.0,"[0, 1]",0.0
20,IBP+backward (CROWN-IBP),33,0,0.18,True,contrast,"[[0, 0, 0, 3.452735], [90, 90, 90, 90]]",0.11102557182312012,0.0018315315246582031,"[0, 1]",0.0,"[0, 1]",0.0
21,IBP+backward (CROWN-IBP),33,0,0.2,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.1184084415435791,0.0018317699432373047,"[0, 1]",0.0,"[0, 1]",0.0
22,backward (CROWN),33,0,0.0,False,contrast,"[[1.3779213, 32.664352, 29.374557, 60.18164], [1.3779213, 32.664352, 29.374557, 60.18164]]",0.4676017761230469,0.014330148696899414,"[0.8700568195210842, 0.8700568195210842]",8.273124694824219e-05,"[0.8700568079948425, 0.8700568]",0.010997772216796875
23,backward (CROWN),33,0,0.02,False,contrast,"[[1.3344241, 32.533367, 29.162922, 59.83522], [1.5108118, 32.719296, 29.541168, 60.45055]]",0.5325324535369873,0.013109922409057617,"[0.824589894523704, 0.9123822453497423]",7.319450378417969e-05,"[0.8463788032531738, 0.88812447]",0.010627985000610352
24,backward (CROWN),33,0,0.04,False,contrast,"[[1.1586426, 32.252457, 28.836216, 59.367092], [1.7689905, 33.014412, 29.749992, 60.78252]]",0.5489797592163086,0.014487504959106445,"[0.7519653854200854, 0.9920566748373616]",8.273124694824219e-05,"[0.8108378648757935, 0.9189363]",0.011121988296508789
25,backward (CROWN),33,0,0.06,False,contrast,"[[0.7253258, 31.7373, 28.267979, 58.608032], [2.1787562, 33.587463, 30.416656, 61.600246]]",0.6070804595947266,0.012530088424682617,"[0.6241133977481934, 1]",6.985664367675781e-05,"[0.7476797699928284, 0.9714108]",0.01029515266418457
26,backward (CROWN),33,0,0.08,False,contrast,"[[0.26588368, 31.203701, 27.684145, 57.858047], [2.8349266, 34.378963, 31.530207, 62.980705]]",0.7506828308105469,0.013072013854980469,"[0.48862027949258074, 1]",7.367134094238281e-05,"[0.6751495003700256, 1.0]",0.010565519332885742
27,backward (CROWN),33,0,0.1,False,contrast,"[[0, 30.468733, 26.67471, 56.833313], [3.631372, 35.866898, 33.212055, 65.6002]]",0.8025269508361816,0.014310836791992188,"[0.32918989372325125, 1]",9.751319885253906e-05,"[0.5882903933525085, 1.0]",0.011018037796020508
28,backward (CROWN),33,0,0.12,False,contrast,"[[0, 29.33039, 25.277298, 55.273056], [4.904271, 38.061558, 35.932644, 69.57145]]",0.888883113861084,0.013033151626586914,"[0.18658388952309732, 1]",8.320808410644531e-05,"[0.44725802540779114, 1.0]",0.010671377182006836
29,backward (CROWN),33,0,0.14,False,contrast,"[[0, 28.183014, 23.822483, 53.771736], [6.607667, 40.92897, 39.55209, 74.74487]]",1.0236690044403076,0.013185262680053711,"[0.09194544812251557, 1]",8.654594421386719e-05,"[0.2819972634315491, 1.0]",0.010648488998413086
30,backward (CROWN),33,0,0.16,False,contrast,"[[0, 26.375692, 21.788612, 51.38875], [9.22758, 45.19728, 44.56963, 82.370705]]",1.1484928131103516,0.014707088470458984,"[0.024289040853327348, 1]",9.989738464355469e-05,"[0.09919798374176025, 1.0]",0.011244535446166992
31,backward (CROWN),33,0,0.18,True,contrast,"[[0, 24.649427, 19.985458, 49.306553], [12.454538, 50.412632, 50.87701, 90]]",1.2169668674468994,0.0018112659454345703,"[0, 1]",0.0,"[0, 1]",0.0
32,backward (CROWN),33,0,0.2,True,contrast,"[[0, 22.823067, 17.85819, 47.274105], [16.121181, 55.709312, 57.469933, 90]]",1.328535556793213,0.0020394325256347656,"[0, 1]",0.0,"[0, 1]",0.0
