,method,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,13,0,0.0,False,contrast,"[[31.526484, 7.80397, 59.45926, 35.62012], [31.526484, 7.80397, 59.45926, 35.62012]]",0.12305307388305664,0.012676239013671875,"[0.9459726262625263, 0.9459726262625263]",6.747245788574219e-05,"[0.9459726214408875, 0.9459726]",0.010338544845581055
1,IBP,13,0,0.02,True,contrast,"[[8.89246, 0, 26.35138, 11.493119], [56.289318, 26.396986, 90, 65.21005]]",0.0928049087524414,0.0017490386962890625,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP,13,0,0.04,True,contrast,"[[0, 0, 3.9481847, 0], [81.753044, 50.304543, 90, 90]]",0.08962583541870117,0.0017611980438232422,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP,13,0,0.06,True,contrast,"[[0, 0, 0, 0], [90, 74.45688, 90, 90]]",0.08230185508728027,0.0017056465148925781,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP,13,0,0.08,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10476493835449219,0.002031087875366211,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP,13,0,0.1,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.1068117618560791,0.001676797866821289,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,13,0,0.12,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08565020561218262,0.001720428466796875,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,13,0,0.14,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09462094306945801,0.001909494400024414,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,13,0,0.16,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.11305880546569824,0.0028078556060791016,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,13,0,0.18,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.11632442474365234,0.0017783641815185547,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,13,0,0.2,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09833383560180664,0.0017230510711669922,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP+backward (CROWN-IBP),13,0,0.0,False,contrast,"[[31.526487, 7.8039713, 59.45927, 35.62012], [31.526487, 7.8039713, 59.45927, 35.62012]]",0.11696529388427734,0.013340950012207031,"[0.9459721861753241, 0.9459721861753241]",8.320808410644531e-05,"[0.945972204208374, 0.9459722]",0.0110931396484375
12,IBP+backward (CROWN-IBP),13,0,0.02,False,contrast,"[[29.900112, 6.6668234, 57.72068, 34.387314], [34.10858, 10.6837635, 63.283936, 39.734318]]",0.13864994049072266,0.012537240982055664,"[0.4213811420982736, 1]",6.937980651855469e-05,"[0.6292740702629089, 1.0]",0.010313987731933594
13,IBP+backward (CROWN-IBP),13,0,0.04,False,contrast,"[[26.190098, 3.9875965, 54.162113, 31.572853], [42.139145, 20.762405, 74.51969, 52.992744]]",0.11337113380432129,0.012926816940307617,"[0.04300310205596932, 1]",6.985664367675781e-05,"[0.1635679006576538, 1.0]",0.01045083999633789
14,IBP+backward (CROWN-IBP),13,0,0.06,True,contrast,"[[21.096836, 0.99078536, 49.344658, 28.605354], [53.911373, 34.537895, 90, 72.38742]]",0.13561391830444336,0.001768350601196289,"[0, 1]",0.0,"[0, 1]",0.0
15,IBP+backward (CROWN-IBP),13,0,0.08,True,contrast,"[[15.438015, 0, 43.959633, 24.784544], [67.41167, 49.08711, 90, 90]]",0.1083059310913086,0.0017857551574707031,"[0, 1]",0.0,"[0, 1]",0.0
