,method,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,7,0,0.0,False,contrast,"[[35.98544, 26.142305, 64.271736, 54.61373], [35.98544, 26.142305, 64.271736, 54.61373]]",0.10659432411193848,0.01251840591430664,"[0.8993478596392745, 0.8993478596392745]",6.699562072753906e-05,"[0.8993478417396545, 0.89934784]",0.010303735733032227
1,IBP,7,0,0.02,True,contrast,"[[9.747097, 3.4958003, 26.21951, 20.569935], [66.60681, 52.66539, 90, 90]]",0.13457751274108887,0.0017080307006835938,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP,7,0,0.04,True,contrast,"[[0, 0, 1.0051306, 0], [90, 81.06933, 90, 90]]",0.09949016571044922,0.0020935535430908203,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP,7,0,0.06,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10521531105041504,0.001981019973754883,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP,7,0,0.08,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09038686752319336,0.00176239013671875,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP,7,0,0.1,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09372568130493164,0.0018265247344970703,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,7,0,0.12,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.11036014556884766,0.001706838607788086,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,7,0,0.14,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09919953346252441,0.001703023910522461,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,7,0,0.16,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.13806891441345215,0.0019681453704833984,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,7,0,0.18,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09749674797058105,0.0017437934875488281,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,7,0,0.2,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09405994415283203,0.002597332000732422,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP+backward (CROWN-IBP),7,0,0.0,False,contrast,"[[35.98544, 26.142305, 64.27175, 54.613735], [35.98544, 26.142305, 64.27175, 54.613735]]",0.1101994514465332,0.013550758361816406,"[0.899347203657025, 0.899347203657025]",8.368492126464844e-05,"[0.899347186088562, 0.8993472]",0.01125335693359375
12,IBP+backward (CROWN-IBP),7,0,0.02,False,contrast,"[[33.539623, 24.417797, 61.74554, 52.67211], [41.282204, 30.845774, 72.41115, 62.358116]]",0.11951541900634766,0.012572050094604492,"[0.2464683538829583, 1]",6.890296936035156e-05,"[0.39843422174453735, 1.0]",0.010347127914428711
13,IBP+backward (CROWN-IBP),7,0,0.04,False,contrast,"[[28.135622, 20.460987, 56.14189, 48.32847], [53.2241, 41.28519, 90, 79.59441]]",0.11054778099060059,0.013183355331420898,"[0.0046477193006068855, 1]",8.106231689453125e-05,"[0.026212792843580246, 1.0]",0.01083993911743164
14,IBP+backward (CROWN-IBP),7,0,0.06,True,contrast,"[[21.44722, 15.599075, 49.5645, 43.20276], [69.532684, 56.15424, 90, 90]]",0.11272239685058594,0.0018002986907958984,"[0, 1]",0.0,"[0, 1]",0.0
15,IBP+backward (CROWN-IBP),7,0,0.08,True,contrast,"[[14.372818, 10.626696, 42.53549, 37.697647], [88.40488, 72.99588, 90, 90]]",0.12002778053283691,0.0018267631530761719,"[0, 1]",0.0,"[0, 1]",0.0
16,IBP+backward (CROWN-IBP),7,0,0.1,True,contrast,"[[7.3985353, 5.827983, 35.483646, 32.253956], [90, 90, 90, 90]]",0.13823819160461426,0.002042055130004883,"[0, 1]",0.0,"[0, 1]",0.0
17,IBP+backward (CROWN-IBP),7,0,0.12,True,contrast,"[[0, 0, 28.23314, 25.890484], [90, 90, 90, 90]]",0.10454869270324707,0.0018002986907958984,"[0, 1]",0.0,"[0, 1]",0.0
18,IBP+backward (CROWN-IBP),7,0,0.14,True,contrast,"[[0, 0, 22.174183, 19.759405], [90, 90, 90, 90]]",0.11114954948425293,0.0018398761749267578,"[0, 1]",0.0,"[0, 1]",0.0
19,IBP+backward (CROWN-IBP),7,0,0.16,True,contrast,"[[0, 0, 17.439808, 14.65666], [90, 90, 90, 90]]",0.10471057891845703,0.0018527507781982422,"[0, 1]",0.0,"[0, 1]",0.0
20,IBP+backward (CROWN-IBP),7,0,0.18,True,contrast,"[[0, 0, 12.960159, 9.94222], [90, 90, 90, 90]]",0.1128854751586914,0.0017812252044677734,"[0, 1]",0.0,"[0, 1]",0.0
21,IBP+backward (CROWN-IBP),7,0,0.2,True,contrast,"[[0, 0, 8.11504, 5.6323566], [90, 90, 90, 90]]",0.1035451889038086,0.0017805099487304688,"[0, 1]",0.0,"[0, 1]",0.0
22,backward (CROWN),7,0,0.0,False,contrast,"[[35.98544, 26.142305, 64.27175, 54.613735], [35.98544, 26.142305, 64.27175, 54.613735]]",0.46765589714050293,0.014537572860717773,"[0.899347203657025, 0.899347203657025]",8.106231689453125e-05,"[0.899347186088562, 0.8993472]",0.011140823364257812
23,backward (CROWN),7,0,0.02,False,contrast,"[[35.807487, 25.938465, 63.930283, 54.26344], [36.117657, 26.284914, 64.45729, 54.871414]]",0.5135140419006348,0.013145685195922852,"[0.8584701984170101, 0.9508277140688982]",7.295608520507812e-05,"[0.8774704337120056, 0.9314139]",0.010650873184204102
24,backward (CROWN),7,0,0.04,False,contrast,"[[35.509632, 25.661522, 63.47124, 53.831795], [36.471916, 26.511635, 64.92915, 55.2735]]",0.5454175472259521,0.012825965881347656,"[0.7789519534924606, 1]",6.914138793945312e-05,"[0.8350385427474976, 0.9655486]",0.01054835319519043
25,backward (CROWN),7,0,0.06,False,contrast,"[[35.01212, 25.258183, 62.781357, 53.23661], [37.1521, 26.977278, 66.02042, 56.032906]]",0.5817737579345703,0.012774944305419922,"[0.6317747240148479, 1]",7.033348083496094e-05,"[0.7556807994842529, 0.99956715]",0.01051783561706543
26,backward (CROWN),7,0,0.08,False,contrast,"[[34.423042, 24.717293, 62.000187, 52.48089], [38.230343, 27.798874, 67.643745, 57.354977]]",0.6315567493438721,0.012951850891113281,"[0.45779205532811107, 1]",7.390975952148438e-05,"[0.6461803913116455, 1.0]",0.010528326034545898
27,backward (CROWN),7,0,0.1,False,contrast,"[[33.497814, 23.948841, 60.79824, 51.47474], [39.904663, 29.184488, 70.2759, 59.66839]]",0.7338447570800781,0.014272451400756836,"[0.28537414706478986, 1]",8.0108642578125e-05,"[0.5041937232017517, 1.0]",0.010985374450683594
28,backward (CROWN),7,0,0.12,False,contrast,"[[32.314873, 23.036125, 59.39473, 50.397522], [42.114285, 31.131042, 73.8787, 63.04197]]",0.8547854423522949,0.01264500617980957,"[0.15749999913378726, 1]",7.033348083496094e-05,"[0.3618450462818146, 1.0]",0.010370016098022461
29,backward (CROWN),7,0,0.14,False,contrast,"[[30.88356, 21.936926, 57.61993, 48.931385], [44.85096, 33.37227, 78.1452, 66.89293]]",0.9741456508636475,0.013162851333618164,"[0.07331084246338708, 1]",7.343292236328125e-05,"[0.24538278579711914, 1.0]",0.010675668716430664
30,backward (CROWN),7,0,0.16,False,contrast,"[[28.697384, 20.332623, 55.23037, 47.042824], [48.680523, 36.49403, 84.12633, 72.299965]]",1.113234519958496,0.014337539672851562,"[0.01921703948782781, 1]",8.106231689453125e-05,"[0.08812879770994186, 1.0]",0.010958671569824219
31,backward (CROWN),7,0,0.18,False,contrast,"[[26.80279, 18.795479, 53.094078, 45.306313], [52.943623, 39.96146, 90, 78.1849]]",1.1720929145812988,0.012912273406982422,"[0.00017726720994719463, 1]",8.273124694824219e-05,"[0.0010257172398269176, 1.0]",0.010607481002807617
32,backward (CROWN),7,0,0.2,True,contrast,"[[24.399242, 17.154644, 50.6857, 43.574898], [57.94006, 44.450596, 90, 85.50342]]",1.320284128189087,0.002025127410888672,"[0, 1]",0.0,"[0, 1]",0.0
