,method,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,21,0,0.0,False,contrast,"[[39.334896, 48.776936, 67.253136, 76.5934], [39.334896, 48.776936, 67.253136, 76.5934]]",0.10663485527038574,0.012983322143554688,"[0.957554430078931, 0.957554430078931]",7.62939453125e-05,"[0.9575544595718384, 0.95755446]",0.010674715042114258
1,IBP,21,0,0.02,True,contrast,"[[21.530302, 31.660275, 42.83301, 51.516438], [59.107204, 66.11161, 90, 90]]",0.0955362319946289,0.0017135143280029297,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP,21,0,0.04,True,contrast,"[[4.9201283, 15.184402, 21.092834, 28.257954], [80.92085, 84.39521, 90, 90]]",0.11197137832641602,0.001798391342163086,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP,21,0,0.06,True,contrast,"[[0, 2.0604212, 3.8847768, 11.709767], [90, 90, 90, 90]]",0.12669849395751953,0.0017163753509521484,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP,21,0,0.08,True,contrast,"[[0, 0, 0, 1.69315], [90, 90, 90, 90]]",0.09519553184509277,0.0017218589782714844,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP,21,0,0.1,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09807467460632324,0.0016772747039794922,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,21,0,0.12,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.0831913948059082,0.0016956329345703125,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,21,0,0.14,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.0794074535369873,0.0017099380493164062,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,21,0,0.16,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08899354934692383,0.001661539077758789,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,21,0,0.18,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09732437133789062,0.0017323493957519531,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,21,0,0.2,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09199690818786621,0.0016794204711914062,"[0, 1]",0.0,"[0, 1]",0.0
