,method,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,20,0,0.0,False,contrast,"[[55.408585, 27.26048, 83.37788, 55.28309], [55.408585, 27.26048, 83.37788, 55.28309]]",0.10601663589477539,0.0126495361328125,"[0.9100088888518748, 0.9100088888518748]",6.937980651855469e-05,"[0.9100089073181152, 0.9100089]",0.010386943817138672
1,IBP,20,0,0.02,True,contrast,"[[36.60879, 11.642796, 56.164608, 32.811016], [76.18405, 44.087048, 90, 80.75881]]",0.08654546737670898,0.0017092227935791016,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP,20,0,0.04,True,contrast,"[[19.491268, 0, 32.930668, 14.271272], [90, 63.39857, 90, 90]]",0.1138155460357666,0.0017485618591308594,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP,20,0,0.06,True,contrast,"[[4.8362126, 0, 15.143429, 0.39107943], [90, 83.40122, 90, 90]]",0.10196399688720703,0.001718759536743164,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP,20,0,0.08,True,contrast,"[[0, 0, 1.4688529, 0], [90, 90, 90, 90]]",0.09439492225646973,0.001676797866821289,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP,20,0,0.1,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08257102966308594,0.001684427261352539,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,20,0,0.12,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10134077072143555,0.002873659133911133,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,20,0,0.14,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.1098780632019043,0.0016913414001464844,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,20,0,0.16,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08532118797302246,0.0016727447509765625,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,20,0,0.18,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08741879463195801,0.001683950424194336,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,20,0,0.2,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09514284133911133,0.0019080638885498047,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP+backward (CROWN-IBP),20,0,0.0,False,contrast,"[[55.408592, 27.260483, 83.377884, 55.283077], [55.408592, 27.260483, 83.377884, 55.283077]]",0.10247063636779785,0.01275181770324707,"[0.9100091528290452, 0.9100091528290452]",6.985664367675781e-05,"[0.9100091457366943, 0.91000915]",0.010481834411621094
12,IBP+backward (CROWN-IBP),20,0,0.02,False,contrast,"[[54.396175, 26.581951, 82.0301, 54.33285], [58.40686, 28.74289, 88.04981, 58.330532]]",0.11150074005126953,0.012763023376464844,"[0.48441349124492916, 1]",7.152557373046875e-05,"[0.7105584740638733, 1.0]",0.010393142700195312
