,method,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,11,0,0.0,False,contrast,"[[16.80574, 51.336807, 43.78512, 78.30377], [16.80574, 51.336807, 43.78512, 78.30377]]",0.10061883926391602,0.012443780899047852,"[0.8730452830362775, 0.8730452830362775]",6.67572021484375e-05,"[0.8730452656745911, 0.87304527]",0.010196447372436523
1,IBP,11,0,0.02,True,contrast,"[[3.7204573, 35.939117, 24.121979, 54.441425], [32.38706, 68.12322, 67.334755, 90]]",0.08706307411193848,0.002184152603149414,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP,11,0,0.04,True,contrast,"[[0, 22.272099, 8.196171, 34.238052], [49.18767, 86.72459, 90, 90]]",0.09429430961608887,0.0017559528350830078,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP,11,0,0.06,True,contrast,"[[0, 10.353359, 0, 19.026035], [68.495605, 90, 90, 90]]",0.08519291877746582,0.0018167495727539062,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP,11,0,0.08,True,contrast,"[[0, 0.98378396, 0, 8.818082], [88.73772, 90, 90, 90]]",0.09078645706176758,0.002123594284057617,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP,11,0,0.1,True,contrast,"[[0, 0, 0, 2.7726712], [90, 90, 90, 90]]",0.09399056434631348,0.0017888545989990234,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,11,0,0.12,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09026384353637695,0.0017282962799072266,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,11,0,0.14,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08528661727905273,0.0017578601837158203,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,11,0,0.16,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10222315788269043,0.0019452571868896484,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,11,0,0.18,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10171699523925781,0.0017311573028564453,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,11,0,0.2,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10222935676574707,0.0018858909606933594,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP+backward (CROWN-IBP),11,0,0.0,False,contrast,"[[16.80574, 51.336815, 43.78512, 78.30379], [16.80574, 51.336815, 43.78512, 78.30379]]",0.1187286376953125,0.014104843139648438,"[0.8730461426107339, 0.8730461426107339]",8.082389831542969e-05,"[0.8730461597442627, 0.87304616]",0.010956287384033203
12,IBP+backward (CROWN-IBP),11,0,0.02,False,contrast,"[[16.053188, 50.23962, 42.96943, 77.09018], [18.712702, 53.958145, 46.85044, 82.13219]]",0.10391950607299805,0.012677907943725586,"[0.46561223871689095, 1]",6.937980651855469e-05,"[0.7156982421875, 1.0]",0.010429620742797852
13,IBP+backward (CROWN-IBP),11,0,0.04,False,contrast,"[[14.195034, 47.972702, 41.13518, 74.500145], [23.364372, 61.059753, 54.8309, 90]]",0.12356948852539062,0.013059139251708984,"[0.1060141706766255, 1]",8.082389831542969e-05,"[0.30465131998062134, 1.0]",0.010754585266113281
14,IBP+backward (CROWN-IBP),11,0,0.06,False,contrast,"[[11.210299, 44.85943, 38.233055, 71.08057], [30.750172, 70.452675, 66.95675, 90]]",0.13915443420410156,0.013183355331420898,"[0.0014256148314179368, 1]",8.058547973632812e-05,"[0.005992907099425793, 1.0]",0.01079249382019043
15,IBP+backward (CROWN-IBP),11,0,0.08,True,contrast,"[[7.3532486, 41.165184, 34.459003, 67.12483], [40.189888, 82.55414, 82.64374, 90]]",0.11790776252746582,0.0017895698547363281,"[0, 1]",0.0,"[0, 1]",0.0
16,IBP+backward (CROWN-IBP),11,0,0.1,True,contrast,"[[3.3658938, 36.905052, 30.836067, 62.59741], [51.20121, 90, 90, 90]]",0.1249704360961914,0.0018305778503417969,"[0, 1]",0.0,"[0, 1]",0.0
17,IBP+backward (CROWN-IBP),11,0,0.12,True,contrast,"[[0, 32.301502, 26.841724, 57.57538], [63.365334, 90, 90, 90]]",0.12597966194152832,0.002001523971557617,"[0, 1]",0.0,"[0, 1]",0.0
18,IBP+backward (CROWN-IBP),11,0,0.14,True,contrast,"[[0, 27.084406, 22.816137, 51.887028], [75.56181, 90, 90, 90]]",0.10419011116027832,0.001863241195678711,"[0, 1]",0.0,"[0, 1]",0.0
19,IBP+backward (CROWN-IBP),11,0,0.16,True,contrast,"[[0, 22.637735, 18.709179, 47.237343], [88.2239, 90, 90, 90]]",0.12337064743041992,0.0019075870513916016,"[0, 1]",0.0,"[0, 1]",0.0
20,IBP+backward (CROWN-IBP),11,0,0.18,True,contrast,"[[0, 17.703377, 14.166929, 42.081345], [90, 90, 90, 90]]",0.12302064895629883,0.001928091049194336,"[0, 1]",0.0,"[0, 1]",0.0
21,IBP+backward (CROWN-IBP),11,0,0.2,True,contrast,"[[0, 13.214505, 10.549989, 36.89344], [90, 90, 90, 90]]",0.12188196182250977,0.0018177032470703125,"[0, 1]",0.0,"[0, 1]",0.0
22,backward (CROWN),11,0,0.0,False,contrast,"[[16.80574, 51.336815, 43.78512, 78.30379], [16.80574, 51.336815, 43.78512, 78.30379]]",0.4674816131591797,0.01253962516784668,"[0.8730461426107339, 0.8730461426107339]",6.985664367675781e-05,"[0.8730461597442627, 0.87304616]",0.010323047637939453
23,backward (CROWN),11,0,0.02,False,contrast,"[[16.781761, 51.04663, 43.659824, 77.897995], [16.859392, 51.587532, 43.880455, 78.65242]]",0.5203361511230469,0.012851953506469727,"[0.8203412463779529, 0.9271732296152594]",7.104873657226562e-05,"[0.8468732237815857, 0.89677763]",0.010381937026977539
24,backward (CROWN),11,0,0.04,False,contrast,"[[16.633448, 50.656677, 43.402363, 77.362], [17.044302, 51.861134, 43.997837, 79.04131]]",0.5831358432769775,0.012663841247558594,"[0.7492342004220577, 1]",7.009506225585938e-05,"[0.8074910640716553, 0.9267633]",0.01040029525756836
25,backward (CROWN),11,0,0.06,False,contrast,"[[16.349924, 50.107468, 42.958504, 76.62598], [17.3931, 52.360584, 44.53061, 79.69118]]",0.5785694122314453,0.014121055603027344,"[0.6220124304703498, 1]",8.153915405273438e-05,"[0.7517389059066772, 0.97239155]",0.010900020599365234
26,backward (CROWN),11,0,0.08,False,contrast,"[[16.049585, 49.52558, 42.485756, 75.82814], [17.924162, 53.14763, 45.41863, 80.83945]]",0.5844581127166748,0.012370109558105469,"[0.48584950857321957, 1]",6.937980651855469e-05,"[0.6927958726882935, 1.0]",0.01014566421508789
27,backward (CROWN),11,0,0.1,False,contrast,"[[15.54821, 48.87168, 41.937794, 74.97246], [18.71019, 54.352898, 46.782467, 82.59145]]",0.6713964939117432,0.012532711029052734,"[0.35261275786514534, 1]",7.05718994140625e-05,"[0.610896646976471, 1.0]",0.010244369506835938
28,backward (CROWN),11,0,0.12,False,contrast,"[[14.953313, 47.95511, 41.221474, 73.75088], [19.7569, 56.15893, 48.51642, 85.28441]]",0.7289259433746338,0.012964963912963867,"[0.22757025162931224, 1]",7.152557373046875e-05,"[0.48163723945617676, 1.0]",0.010500669479370117
29,backward (CROWN),11,0,0.14,False,contrast,"[[14.139919, 46.740204, 40.276108, 72.267235], [21.349895, 58.946594, 51.08747, 89.21662]]",0.8336760997772217,0.012740612030029297,"[0.11997831532546327, 1]",7.081031799316406e-05,"[0.32156795263290405, 1.0]",0.010452747344970703
30,backward (CROWN),11,0,0.16,False,contrast,"[[13.341038, 45.774155, 39.320763, 71.07664], [23.064947, 62.139503, 54.106697, 90]]",0.8878278732299805,0.015077829360961914,"[0.05950175385188323, 1]",0.00010013580322265625,"[0.1853066235780716, 1.0]",0.011435747146606445
31,backward (CROWN),11,0,0.18,False,contrast,"[[12.514782, 44.800716, 38.777603, 69.98162], [24.788395, 65.5047, 57.21267, 90]]",0.9953341484069824,0.014865875244140625,"[0.022843108143009577, 1]",9.655952453613281e-05,"[0.0798833966255188, 1.0]",0.011398553848266602
