,method,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,22,0,0.0,False,contrast,"[[40.33703, 38.386982, 68.77868, 66.79568], [40.33703, 38.386982, 68.77868, 66.79568]]",0.10534048080444336,0.012762308120727539,"[0.9417758361054376, 0.9417758361054376]",7.462501525878906e-05,"[0.9417758584022522, 0.94177586]",0.010403633117675781
1,IBP,22,0,0.02,True,contrast,"[[8.281506, 9.539143, 24.849567, 24.747509], [78.44119, 73.37899, 90, 90]]",0.08772420883178711,0.0016999244689941406,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP,22,0,0.04,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08785319328308105,0.0017938613891601562,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP,22,0,0.06,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08309388160705566,0.0020394325256347656,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP,22,0,0.08,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10889387130737305,0.0016827583312988281,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP,22,0,0.1,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.08801484107971191,0.0026845932006835938,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP,22,0,0.12,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.09282183647155762,0.0018527507781982422,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,22,0,0.14,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.07513928413391113,0.001773834228515625,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,22,0,0.16,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.0939781665802002,0.0018565654754638672,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP,22,0,0.18,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.11111569404602051,0.0019943714141845703,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,22,0,0.2,True,contrast,"[[0, 0, 0, 0], [90, 90, 90, 90]]",0.10294055938720703,0.0017540454864501953,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP+backward (CROWN-IBP),22,0,0.0,False,contrast,"[[40.33703, 38.386986, 68.77868, 66.79567], [40.33703, 38.386986, 68.77868, 66.79567]]",0.12620306015014648,0.012904167175292969,"[0.9417756785452503, 0.9417756785452503]",7.2479248046875e-05,"[0.9417756795883179, 0.9417757]",0.01055288314819336
12,IBP+backward (CROWN-IBP),22,0,0.02,False,contrast,"[[37.218662, 36.16852, 65.22358, 63.8187], [48.00969, 45.303097, 81.36238, 79.06778]]",0.11519670486450195,0.012387752532958984,"[0.13511001921450094, 1]",6.937980651855469e-05,"[0.31306731700897217, 1.0]",0.010178327560424805
13,IBP+backward (CROWN-IBP),22,0,0.04,True,contrast,"[[31.60199, 31.486488, 59.33304, 58.318653], [64.2079, 60.13903, 90, 90]]",0.12967610359191895,0.0019207000732421875,"[0, 1]",0.0,"[0, 1]",0.0
14,IBP+backward (CROWN-IBP),22,0,0.06,True,contrast,"[[23.521696, 25.293102, 50.99488, 51.080246], [85.6486, 79.544624, 90, 90]]",0.11439037322998047,0.0017821788787841797,"[0, 1]",0.0,"[0, 1]",0.0
15,IBP+backward (CROWN-IBP),22,0,0.08,True,contrast,"[[14.646918, 18.69047, 42.290215, 44.040947], [90, 90, 90, 90]]",0.11882829666137695,0.002801656723022461,"[0, 1]",0.0,"[0, 1]",0.0
16,IBP+backward (CROWN-IBP),22,0,0.1,True,contrast,"[[6.459135, 10.986536, 33.519012, 35.317825], [90, 90, 90, 90]]",0.11485552787780762,0.001772165298461914,"[0, 1]",0.0,"[0, 1]",0.0
17,IBP+backward (CROWN-IBP),22,0,0.12,True,contrast,"[[0, 3.8103514, 25.621042, 27.807873], [90, 90, 90, 90]]",0.12058448791503906,0.0018007755279541016,"[0, 1]",0.0,"[0, 1]",0.0
18,IBP+backward (CROWN-IBP),22,0,0.14,True,contrast,"[[0, 0, 14.04506, 19.198877], [90, 90, 90, 90]]",0.12897515296936035,0.0017611980438232422,"[0, 1]",0.0,"[0, 1]",0.0
