,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),21,0.0,False,whitenoise,"[[133.38564, 121.45295, 151.87613, 137.80125], [133.38564, 121.45295, 151.87613, 137.80125]]",0.3746519088745117,0.009552001953125,"[0.904519005725879, 0.904519005725879]",6.914138793945312e-05,"[0.9045190215110779, 0.904519]",0.0075778961181640625
1,backward (CROWN),21,0.0002,False,whitenoise,"[[132.45413, 121.05806, 150.88626, 137.37268], [134.30852, 121.8488, 152.85648, 138.23032]]",0.6633598804473877,0.010205268859863281,"[0.6448550534129653, 1]",7.176399230957031e-05,"[0.7807834148406982, 0.9757552]",0.008091926574707031
2,backward (CROWN),21,0.0004,False,whitenoise,"[[131.49667, 120.65704, 149.8692, 136.93724], [135.24908, 122.25548, 153.85452, 138.67087]]",0.9443988800048828,0.010701179504394531,"[0.43435305577704597, 1]",7.605552673339844e-05,"[0.6739468574523926, 0.9997322]",0.008604764938354492
3,backward (CROWN),21,0.0006000000000000001,False,whitenoise,"[[130.5113, 120.24849, 148.82211, 136.49344], [136.2084, 122.67618, 154.8723, 139.12646]]",1.278048038482666,0.011260986328125,"[0.29456316189935455, 1]",7.891654968261719e-05,"[0.5651260614395142, 1.0]",0.009054183959960938
4,backward (CROWN),21,0.0008,False,whitenoise,"[[129.49812, 119.83214, 147.74637, 136.04056], [137.19247, 123.11214, 155.91617, 139.59885]]",1.6336009502410889,0.010164022445678711,"[0.19722286330532093, 1]",7.510185241699219e-05,"[0.44578292965888977, 1.0]",0.008090734481811523
5,backward (CROWN),21,0.001,False,whitenoise,"[[128.44975, 119.408554, 146.63297, 135.5792], [138.20364, 123.56542, 156.98816, 140.08842]]",1.8860971927642822,0.010377883911132812,"[0.1273838592466038, 1]",7.295608520507812e-05,"[0.330854594707489, 1.0]",0.008296966552734375
6,backward (CROWN),21,0.0012000000000000001,False,whitenoise,"[[127.35946, 118.97821, 145.47543, 135.11009], [139.24399, 124.03933, 158.0896, 140.60034]]",2.1500120162963867,0.010616064071655273,"[0.07652077405715116, 1]",0.00014710426330566406,"[0.22538839280605316, 1.0]",0.008486747741699219
7,backward (CROWN),21,0.0014,False,whitenoise,"[[126.2069, 118.541466, 144.25333, 134.63345], [140.31694, 124.54071, 159.22719, 141.14154]]",2.3711788654327393,0.010288000106811523,"[0.03923411556991225, 1]",7.390975952148438e-05,"[0.12979921698570251, 1.0]",0.008101224899291992
8,backward (CROWN),21,0.0016,False,whitenoise,"[[124.97966, 118.0947, 142.95409, 134.14374], [141.43716, 125.070076, 160.40915, 141.71205]]",2.6452553272247314,0.010607719421386719,"[0.012190635604842825, 1]",7.700920104980469e-05,"[0.04496877267956734, 1.0]",0.00850820541381836
9,backward (CROWN),21,0.0018000000000000002,True,whitenoise,"[[123.685745, 117.625595, 141.58682, 133.62912], [142.64255, 125.628845, 161.66733, 142.31204]]",2.968507766723633,0.001680135726928711,"[0, 1]",0.0,"[0, 1]",0.0
10,backward (CROWN),21,0.002,True,whitenoise,"[[122.310844, 117.12915, 140.14098, 133.08127], [143.96106, 126.2203, 163.02448, 142.94525]]",3.219843864440918,0.0014889240264892578,"[0, 1]",0.0,"[0, 1]",0.0
