,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),39,0.0,False,whitenoise,"[[145.66359, 93.69246, 163.2143, 106.66592], [145.66359, 93.69246, 163.2143, 106.66592]]",0.3535759449005127,0.010263681411743164,"[0.7555713446409439, 0.7555713446409439]",7.128715515136719e-05,"[0.7555713653564453, 0.75557137]",0.008283853530883789
1,backward (CROWN),39,0.0002,False,whitenoise,"[[144.86676, 93.29501, 162.40637, 106.25831], [146.44434, 94.10552, 164.01988, 107.09526]]",0.7947521209716797,0.01071619987487793,"[0.5774376874778038, 1]",7.390975952148438e-05,"[0.6533088684082031, 0.87504303]",0.008607864379882812
2,backward (CROWN),39,0.0004,False,whitenoise,"[[144.04948, 92.89108, 161.5817, 105.84447], [147.24908, 94.537506, 164.8455, 107.552246]]",1.1287410259246826,0.010637044906616211,"[0.42021906102352286, 1]",7.390975952148438e-05,"[0.5628699660301208, 0.9443452]",0.008549213409423828
3,backward (CROWN),39,0.0006000000000000001,False,whitenoise,"[[143.21931, 92.48046, 160.7434, 105.424194], [148.07344, 94.98261, 165.69052, 108.02279]]",1.4814910888671875,0.010573148727416992,"[0.299412181105988, 1]",7.390975952148438e-05,"[0.4835132658481598, 1.0]",0.008475065231323242
4,backward (CROWN),39,0.0008,False,whitenoise,"[[142.37675, 92.06334, 159.89278, 104.997665], [148.9199, 95.4398, 166.55855, 108.50605]]",1.7943663597106934,0.010560035705566406,"[0.20261305881172412, 1]",7.295608520507812e-05,"[0.413550466299057, 1.0]",0.00845789909362793
5,backward (CROWN),39,0.001,False,whitenoise,"[[141.52457, 91.64002, 159.03162, 104.564384], [149.79417, 95.91312, 167.45442, 109.00595]]",2.077268362045288,0.010376214981079102,"[0.13425171777975486, 1]",7.510185241699219e-05,"[0.34298163652420044, 1.0]",0.00818490982055664
6,backward (CROWN),39,0.0012000000000000001,False,whitenoise,"[[140.64784, 91.20837, 158.15417, 104.1237], [150.69446, 96.4063, 168.37897, 109.524574]]",2.5207672119140625,0.009555339813232422,"[0.08525727281018458, 1]",6.771087646484375e-05,"[0.2559942603111267, 1.0]",0.007570743560791016
7,backward (CROWN),39,0.0014,False,whitenoise,"[[139.73543, 90.767914, 157.25723, 103.67379], [151.62556, 96.9267, 169.34113, 110.06509]]",3.104965925216675,0.010426998138427734,"[0.05011557468034629, 1]",7.224082946777344e-05,"[0.16896264255046844, 1.0]",0.008293867111206055
8,backward (CROWN),39,0.0016,False,whitenoise,"[[138.80418, 90.31365, 156.34225, 103.217285], [152.59326, 97.467606, 170.33174, 110.63478]]",3.4823780059814453,0.009553194046020508,"[0.02553950709134182, 1]",6.198883056640625e-05,"[0.09585066884756088, 1.0]",0.007752895355224609
9,backward (CROWN),39,0.0018000000000000002,False,whitenoise,"[[137.84593, 89.83852, 155.40082, 102.750946], [153.6029, 98.02807, 171.35048, 111.238144]]",3.3116230964660645,0.010404109954833984,"[0.0090973897835252, 1]",7.200241088867188e-05,"[0.037758275866508484, 1.0]",0.008388996124267578
10,backward (CROWN),39,0.002,True,whitenoise,"[[136.86905, 89.355316, 154.44363, 102.278534], [154.6419, 98.608765, 172.39659, 111.862465]]",3.976377248764038,0.0015819072723388672,"[0, 1]",0.0,"[0, 1]",0.0
