,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),1,0.0,False,whitenoise,"[[155.17888, 102.811485, 180.28995, 121.74541], [155.17888, 102.811485, 180.28995, 121.74541]]",0.47740626335144043,0.01095890998840332,"[0.9046069211142195, 0.9046069211142195]",7.295608520507812e-05,"[0.9046069383621216, 0.90460694]",0.008809089660644531
1,backward (CROWN),1,0.0002,False,whitenoise,"[[154.11098, 102.42794, 179.17273, 121.29457], [156.2522, 103.22331, 181.38678, 122.208115]]",0.8175008296966553,0.009896278381347656,"[0.6631362338182889, 1]",6.29425048828125e-05,"[0.7967625260353088, 0.96410763]",0.008021116256713867
2,backward (CROWN),1,0.0004,False,whitenoise,"[[153.01178, 102.037994, 178.02248, 120.836174], [157.36026, 103.666016, 182.5192, 122.69095]]",1.0921962261199951,0.009942054748535156,"[0.48353801406505514, 1]",6.389617919921875e-05,"[0.6928994059562683, 1.0]",0.008057117462158203
3,backward (CROWN),1,0.0006000000000000001,False,whitenoise,"[[151.88327, 101.64188, 176.84296, 120.37072], [158.50618, 104.12452, 183.6897, 123.190926]]",1.4388086795806885,0.00952005386352539,"[0.3437776761961646, 1]",6.29425048828125e-05,"[0.5927271842956543, 1.0]",0.007706880569458008
4,backward (CROWN),1,0.0008,False,whitenoise,"[[150.72154, 101.16518, 175.62943, 119.87401], [159.7119, 104.599014, 185.05695, 123.70904]]",1.6648869514465332,0.009474039077758789,"[0.24073896190196709, 1]",6.318092346191406e-05,"[0.49732574820518494, 1.0]",0.007646799087524414
5,backward (CROWN),1,0.001,False,whitenoise,"[[149.51463, 100.671875, 174.37123, 119.36713], [160.9579, 105.09502, 186.48653, 124.25124]]",2.001460075378418,0.009575128555297852,"[0.16511700922677025, 1]",6.389617919921875e-05,"[0.39960724115371704, 1.0]",0.0077059268951416016
6,backward (CROWN),1,0.0012000000000000001,False,whitenoise,"[[148.26213, 100.16666, 173.0687, 118.84878], [162.24997, 105.61812, 187.96841, 124.8241]]",2.3457388877868652,0.009669065475463867,"[0.10885267073883943, 1]",6.389617919921875e-05,"[0.2987900376319885, 1.0]",0.007822990417480469
7,backward (CROWN),1,0.0014,False,whitenoise,"[[146.94917, 99.64861, 171.70737, 118.31785], [163.59904, 106.17117, 189.51332, 125.43109]]",2.6239781379699707,0.009509086608886719,"[0.0666375933946429, 1]",6.389617919921875e-05,"[0.20558761060237885, 1.0]",0.00768589973449707
8,backward (CROWN),1,0.0016,False,whitenoise,"[[145.49673, 99.11942, 170.21277, 117.774826], [164.9788, 106.79291, 191.09248, 126.11124]]",2.7826240062713623,0.009654998779296875,"[0.03478735064014164, 1]",6.389617919921875e-05,"[0.11998236179351807, 1.0]",0.00782322883605957
9,backward (CROWN),1,0.0018000000000000002,False,whitenoise,"[[143.91273, 98.578316, 168.5909, 117.218666], [166.44568, 107.47874, 192.76744, 126.85894]]",3.1983489990234375,0.010241031646728516,"[0.011356759865631757, 1]",6.985664367675781e-05,"[0.043614987283945084, 1.0]",0.008151054382324219
10,backward (CROWN),1,0.002,True,whitenoise,"[[142.2118, 98.019485, 166.85645, 116.64665], [167.98317, 108.21471, 194.52017, 127.658554]]",3.683803081512451,0.0016469955444335938,"[0, 1]",0.0,"[0, 1]",0.0
