,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),37,0.0,False,whitenoise,"[[174.82535, 110.06064, 197.29176, 122.9499], [174.82535, 110.06064, 197.29176, 122.9499]]",0.36279988288879395,0.009585142135620117,"[0.7666545464634972, 0.7666545464634972]",6.890296936035156e-05,"[0.7666545510292053, 0.76665455]",0.007673025131225586
1,backward (CROWN),37,0.0002,False,whitenoise,"[[173.65878, 109.63709, 196.10754, 122.51906], [175.98988, 110.51025, 198.47105, 123.38376]]",0.8447563648223877,0.010512113571166992,"[0.5468483927016711, 1]",7.390975952148438e-05,"[0.6522138714790344, 0.8639194]",0.008432149887084961
2,backward (CROWN),37,0.0004,False,whitenoise,"[[172.47232, 109.20728, 194.88046, 122.08193], [177.1837, 110.98537, 199.67786, 123.84793]]",1.1419451236724854,0.010331869125366211,"[0.37488821657957955, 1]",7.295608520507812e-05,"[0.5525338053703308, 0.924536]",0.008275270462036133
3,backward (CROWN),37,0.0006000000000000001,False,whitenoise,"[[171.26657, 108.77106, 193.63304, 121.638855], [178.40475, 111.473206, 200.91173, 124.32499]]",1.343074083328247,0.010593652725219727,"[0.25778840149145305, 1]",7.414817810058594e-05,"[0.466201514005661, 0.99022144]",0.008510828018188477
4,backward (CROWN),37,0.0008,False,whitenoise,"[[170.02261, 108.31888, 192.35426, 121.18912], [179.65573, 111.97965, 202.20541, 124.85432]]",1.65134596824646,0.01045083999633789,"[0.16687675178590494, 1]",7.510185241699219e-05,"[0.36957746744155884, 1.0]",0.00837087631225586
5,backward (CROWN),37,0.001,False,whitenoise,"[[168.72835, 107.859085, 191.04079, 120.732254], [180.94272, 112.5092, 203.53506, 125.41872]]",1.9192557334899902,0.009972095489501953,"[0.1020432216672152, 1]",7.295608520507812e-05,"[0.28011786937713623, 1.0]",0.007955074310302734
6,backward (CROWN),37,0.0012000000000000001,False,whitenoise,"[[167.33804, 107.39015, 189.68507, 120.26668], [182.26106, 113.06992, 204.89432, 126.03899]]",2.2767910957336426,0.009629964828491211,"[0.05729390902925469, 1]",6.818771362304688e-05,"[0.18708427250385284, 1.0]",0.007751941680908203
7,backward (CROWN),37,0.0014,False,whitenoise,"[[165.92026, 106.91151, 188.30191, 119.7919], [183.61594, 113.65014, 206.2924, 126.681076]]",2.7275450229644775,0.010954141616821289,"[0.027281132457977336, 1]",7.581710815429688e-05,"[0.10077546536922455, 1.0]",0.008871316909790039
8,backward (CROWN),37,0.0016,False,whitenoise,"[[164.47495, 106.42527, 186.89034, 119.30994], [185.02115, 114.25041, 207.74191, 127.34446]]",2.9276678562164307,0.009264945983886719,"[0.00800616158930604, 1]",7.796287536621094e-05,"[0.0331149622797966, 1.0]",0.007416963577270508
9,backward (CROWN),37,0.0018000000000000002,True,whitenoise,"[[162.99759, 105.93021, 185.44846, 118.81969], [186.48317, 114.87359, 209.25092, 128.03326]]",3.2371182441711426,0.0016162395477294922,"[0, 1]",0.0,"[0, 1]",0.0
10,backward (CROWN),37,0.002,True,whitenoise,"[[161.4856, 105.43727, 183.97229, 118.331215], [187.9902, 115.51679, 210.80826, 128.74554]]",3.60440993309021,0.0015559196472167969,"[0, 1]",0.0,"[0, 1]",0.0
