,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),24,0.0,False,whitenoise,"[[128.32591, 123.74935, 145.94511, 138.38602], [128.32591, 123.74935, 145.94511, 138.38602]]",0.3929929733276367,0.010110855102539062,"[0.8135219637094794, 0.8135219637094794]",7.200241088867188e-05,"[0.8135219812393188, 0.813522]",0.008062124252319336
1,backward (CROWN),24,0.0002,False,whitenoise,"[[127.42444, 123.35361, 145.0113, 137.9595], [129.22374, 124.146324, 146.87462, 138.81412]]",0.6520230770111084,0.009644746780395508,"[0.5890901420400048, 1]",6.508827209472656e-05,"[0.7003989219665527, 0.91799986]",0.007786989212036133
2,backward (CROWN),24,0.0004,False,whitenoise,"[[126.48997, 122.9493, 144.04358, 137.52356], [130.14388, 124.55813, 147.82668, 139.25795]]",0.9685170650482178,0.010563135147094727,"[0.4119328814485805, 1]",7.605552673339844e-05,"[0.6018625497817993, 0.9722087]",0.008482694625854492
3,backward (CROWN),24,0.0006000000000000001,False,whitenoise,"[[125.52429, 122.53711, 143.0434, 137.07918], [131.0922, 124.98508, 148.80713, 139.71823]]",1.1549081802368164,0.009358882904052734,"[0.27889025918789606, 1]",6.604194641113281e-05,"[0.5093901753425598, 1.0]",0.007522106170654297
4,backward (CROWN),24,0.0008,False,whitenoise,"[[124.53079, 122.1179, 142.01498, 136.62685], [132.07008, 125.42636, 149.81561, 140.1934]]",1.5850551128387451,0.01048898696899414,"[0.18307489676447775, 1]",7.486343383789062e-05,"[0.40874120593070984, 1.0]",0.008311033248901367
5,backward (CROWN),24,0.001,False,whitenoise,"[[123.51199, 121.69258, 140.96078, 136.1677], [133.07803, 125.88176, 150.85324, 140.68367]]",1.941758394241333,0.010657072067260742,"[0.11567577402503292, 1]",7.390975952148438e-05,"[0.30855411291122437, 1.0]",0.008535146713256836
6,backward (CROWN),24,0.0012000000000000001,False,whitenoise,"[[122.4539, 121.25953, 139.86531, 135.69974], [134.1234, 126.35637, 151.92816, 141.19429]]",2.1827399730682373,0.009977102279663086,"[0.06733943602722622, 1]",6.794929504394531e-05,"[0.20415961742401123, 1.0]",0.008061885833740234
7,backward (CROWN),24,0.0014,False,whitenoise,"[[121.35305, 120.819244, 138.72539, 135.2225], [135.20915, 126.853806, 153.04514, 141.72939]]",2.451245069503784,0.010478019714355469,"[0.03284045838299323, 1]",7.486343383789062e-05,"[0.11198132485151291, 1.0]",0.008383035659790039
8,backward (CROWN),24,0.0016,False,whitenoise,"[[120.21301, 120.349945, 137.54507, 134.71228], [136.39975, 127.37273, 154.2518, 142.28676]]",2.6919150352478027,0.00952601432800293,"[0.00839714520625836, 1]",6.580352783203125e-05,"[0.03198954463005066, 1.0]",0.007666110992431641
9,backward (CROWN),24,0.0018000000000000002,True,whitenoise,"[[119.019905, 119.857086, 136.31236, 134.17499], [137.68094, 127.92432, 155.53853, 142.87686]]",2.986680030822754,0.0015597343444824219,"[0, 1]",0.0,"[0, 1]",0.0
10,backward (CROWN),24,0.002,True,whitenoise,"[[117.77137, 119.35314, 135.02249, 133.62595], [139.09222, 128.50214, 156.97577, 143.49753]]",3.3335440158843994,0.001583099365234375,"[0, 1]",0.0,"[0, 1]",0.0
