,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),4,0.0,False,whitenoise,"[[111.30167, 122.93886, 132.73993, 138.78534], [111.30167, 122.93886, 132.73993, 138.78534]]",0.3816840648651123,0.010200977325439453,"[0.8415293446811826, 0.8415293446811826]",7.200241088867188e-05,"[0.841529369354248, 0.84152937]",0.00812530517578125
1,backward (CROWN),4,0.0002,False,whitenoise,"[[110.32498, 122.52176, 131.7272, 138.33823], [112.27991, 123.35741, 133.75409, 139.2344]]",0.554351806640625,0.009692192077636719,"[0.6191634635526153, 1]",6.389617919921875e-05,"[0.7319369912147522, 0.9332852]",0.007789134979248047
2,backward (CROWN),4,0.0004,False,whitenoise,"[[109.3284, 122.09847, 130.69394, 137.88457], [113.276, 123.78742, 134.7872, 139.69618]]",0.9339339733123779,0.011816740036010742,"[0.4461322432148243, 1]",7.510185241699219e-05,"[0.6362894177436829, 0.9866076]",0.009698152542114258
3,backward (CROWN),4,0.0006000000000000001,False,whitenoise,"[[108.30635, 121.6697, 129.6346, 137.42514], [114.29578, 124.2303, 135.84555, 140.17255]]",1.1930949687957764,0.010556221008300781,"[0.3121998640862, 1]",7.772445678710938e-05,"[0.5491095185279846, 1.0]",0.008383035659790039
4,backward (CROWN),4,0.0008,False,whitenoise,"[[107.25369, 121.23727, 128.54485, 136.95964], [115.335396, 124.688416, 136.92563, 140.6655]]",1.6827540397644043,0.010977983474731445,"[0.21455537883630876, 1]",7.390975952148438e-05,"[0.45520836114883423, 1.0]",0.008878231048583984
5,backward (CROWN),4,0.001,False,whitenoise,"[[106.1649, 120.796295, 127.417, 136.48651], [116.40644, 125.16437, 138.03949, 141.17807]]",1.9655811786651611,0.009617805480957031,"[0.14393313814617867, 1]",6.318092346191406e-05,"[0.3654515743255615, 1.0]",0.007766008377075195
6,backward (CROWN),4,0.0012000000000000001,False,whitenoise,"[[105.04002, 120.34772, 126.2487, 136.00409], [117.51836, 125.66121, 139.19429, 141.71349]]",2.2163851261138916,0.011008977890014648,"[0.09208748020360988, 1]",7.200241088867188e-05,"[0.2647065818309784, 1.0]",0.0089111328125
7,backward (CROWN),4,0.0014,False,whitenoise,"[[103.89255, 119.89606, 125.055725, 135.51642], [118.66368, 126.178154, 140.38495, 142.27036]]",2.425868034362793,0.011105060577392578,"[0.054366877662416734, 1]",7.390975952148438e-05,"[0.17498375475406647, 1.0]",0.008985042572021484
8,backward (CROWN),4,0.0016,False,whitenoise,"[[102.67619, 119.433464, 123.791016, 135.01715], [119.849335, 126.71951, 141.61694, 142.85309]]",2.7431700229644775,0.010977029800415039,"[0.026800115279396245, 1]",0.00011014938354492188,"[0.0958799347281456, 1.0]",0.008666753768920898
9,backward (CROWN),4,0.0018000000000000002,False,whitenoise,"[[101.399475, 118.96265, 122.46405, 134.50874], [121.08513, 127.291306, 142.8992, 143.46773]]",2.892814874649048,0.010268211364746094,"[0.007382325204745713, 1]",7.200241088867188e-05,"[0.029175234958529472, 1.0]",0.008189916610717773
10,backward (CROWN),4,0.002,True,whitenoise,"[[100.043655, 118.48295, 121.05725, 133.98969], [122.3952, 127.89876, 144.255, 144.12033]]",3.266279935836792,0.0016620159149169922,"[0, 1]",0.0,"[0, 1]",0.0
