,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),16,0.0,True,whitenoise,"[[162.53479, 130.84924, 183.27892, 147.43645], [162.5348, 130.84924, 183.27892, 147.43643]]",0.39528799057006836,0.00011491775512695312,"[0, 1]",0.0,"[0, 1]",0.0
1,backward (CROWN),16,0.0002,False,whitenoise,"[[161.46222, 130.40277, 182.16653, 146.96413], [163.6048, 131.29597, 184.3888, 147.90852]]",0.7778637409210205,0.010967016220092773,"[0.6025187186585315, 1]",7.581710815429688e-05,"[0.7173884510993958, 0.9277654]",0.008881092071533203
2,backward (CROWN),16,0.0004,False,whitenoise,"[[160.35712, 129.94806, 181.01901, 146.48183], [164.70055, 131.75305, 185.52325, 148.39111]]",1.0859918594360352,0.011348962783813477,"[0.4172019714245152, 1]",7.677078247070312e-05,"[0.6163194179534912, 0.97641927]",0.0092620849609375
3,backward (CROWN),16,0.0006000000000000001,False,whitenoise,"[[159.21121, 129.45291, 179.83539, 145.9547], [165.90744, 132.22435, 186.74997, 148.88667]]",1.5921852588653564,0.01081705093383789,"[0.27466152332845384, 1]",7.605552673339844e-05,"[0.5190991759300232, 1.0]",0.008610725402832031
4,backward (CROWN),16,0.0008,False,whitenoise,"[[158.02023, 128.949, 178.61484, 145.41599], [167.1498, 132.71373, 188.01843, 149.40019]]",1.7740938663482666,0.011013269424438477,"[0.17756095201418384, 1]",7.700920104980469e-05,"[0.41254720091819763, 1.0]",0.008888006210327148
5,backward (CROWN),16,0.001,False,whitenoise,"[[156.79007, 128.43436, 177.3552, 144.86612], [168.42923, 133.22086, 189.32425, 149.93275]]",2.153524160385132,0.01063394546508789,"[0.10966993054565458, 1]",8.0108642578125e-05,"[0.295036643743515, 1.0]",0.008538961410522461
6,backward (CROWN),16,0.0012000000000000001,False,whitenoise,"[[155.51599, 127.911545, 176.05075, 144.3058], [169.75546, 133.74751, 190.67642, 150.48724]]",2.3490641117095947,0.011101961135864258,"[0.06156580229799801, 1]",7.581710815429688e-05,"[0.18866035342216492, 1.0]",0.008921146392822266
7,backward (CROWN),16,0.0014,False,whitenoise,"[[154.18513, 127.3747, 174.68906, 143.72908], [171.12431, 134.294, 192.07117, 151.06232]]",2.6082210540771484,0.011206865310668945,"[0.027656742400022485, 1]",7.796287536621094e-05,"[0.09546518325805664, 1.0]",0.00899195671081543
8,backward (CROWN),16,0.0016,False,whitenoise,"[[152.76237, 126.8239, 173.23277, 143.13498], [172.54285, 134.8646, 193.51472, 151.6622]]",2.8428547382354736,0.010628223419189453,"[0.004199180245470895, 1]",7.390975952148438e-05,"[0.01619570516049862, 1.0]",0.00853109359741211
9,backward (CROWN),16,0.0018000000000000002,True,whitenoise,"[[151.2701, 126.26, 171.70578, 142.5253], [174.01723, 135.45863, 195.01196, 152.28732]]",3.186685085296631,0.001689910888671875,"[0, 1]",0.0,"[0, 1]",0.0
10,backward (CROWN),16,0.002,True,whitenoise,"[[149.60109, 125.68585, 170.0419, 141.90219], [175.55057, 136.13657, 196.57019, 153.00737]]",3.6812961101531982,0.001544952392578125,"[0, 1]",0.0,"[0, 1]",0.0
