,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),35,0.0,False,whitenoise,"[[128.36774, 122.2548, 143.40475, 136.20944], [128.36774, 122.2548, 143.40475, 136.20944]]",0.3914151191711426,0.010918855667114258,"[0.7363982122504477, 0.7363982122504477]",7.605552673339844e-05,"[0.7363982200622559, 0.7363982]",0.008782148361206055
1,backward (CROWN),35,0.0002,False,whitenoise,"[[127.50032, 121.90692, 142.4809, 135.81721], [129.23334, 122.60669, 144.32767, 136.60645]]",0.748183012008667,0.011183977127075195,"[0.5471387183964169, 1]",7.581710815429688e-05,"[0.6276604533195496, 0.85900694]",0.009051084518432617
2,backward (CROWN),35,0.0004,False,whitenoise,"[[126.61775, 121.55521, 141.54205, 135.41985], [130.11334, 122.96936, 145.2667, 137.01399]]",0.9371311664581299,0.010020971298217773,"[0.37284718423638874, 1]",7.295608520507812e-05,"[0.5340284705162048, 0.90656173]",0.00791025161743164
3,backward (CROWN),35,0.0006000000000000001,False,whitenoise,"[[125.71721, 121.19896, 140.5845, 135.01172], [131.00867, 123.35045, 146.2248, 137.43166]]",1.1869220733642578,0.01116490364074707,"[0.25321622614433775, 1]",7.700920104980469e-05,"[0.45250293612480164, 0.95782876]",0.00902414321899414
4,backward (CROWN),35,0.0008,False,whitenoise,"[[124.79933, 120.83896, 139.60928, 134.5987], [131.91544, 123.73806, 147.19504, 137.8563]]",1.461850881576538,0.009250164031982422,"[0.16522339616429654, 1]",6.29425048828125e-05,"[0.36584439873695374, 1.0]",0.007437944412231445
5,backward (CROWN),35,0.001,False,whitenoise,"[[123.86624, 120.45087, 138.61783, 134.15463], [132.89748, 124.13198, 148.22418, 138.28796]]",1.669294834136963,0.009927034378051758,"[0.09795060678367686, 1]",6.914138793945312e-05,"[0.2664555013179779, 1.0]",0.007919788360595703
6,backward (CROWN),35,0.0012000000000000001,False,whitenoise,"[[122.9132, 120.04718, 137.60446, 133.6925], [133.9247, 124.5338, 149.29013, 138.7283]]",1.9338889122009277,0.010549068450927734,"[0.05050986882125556, 1]",7.486343383789062e-05,"[0.16188447177410126, 1.0]",0.008460044860839844
7,backward (CROWN),35,0.0014,False,whitenoise,"[[121.939384, 119.639366, 136.57034, 133.2243], [134.97299, 124.94469, 150.37704, 139.17816]]",2.1028170585632324,0.01041412353515625,"[0.017619916714642806, 1]",7.414817810058594e-05,"[0.06352749466896057, 1.0]",0.008302688598632812
8,backward (CROWN),35,0.0016,True,whitenoise,"[[120.943886, 119.225586, 135.514, 132.74892], [136.04608, 125.36427, 151.48837, 139.63766]]",2.3511879444122314,0.0016148090362548828,"[0, 1]",0.0,"[0, 1]",0.0
9,backward (CROWN),35,0.0018000000000000002,True,whitenoise,"[[119.922714, 118.80875, 134.43298, 132.27179], [137.15482, 125.799194, 152.63681, 140.11426]]",2.5462119579315186,0.0014269351959228516,"[0, 1]",0.0,"[0, 1]",0.0
10,backward (CROWN),35,0.002,True,whitenoise,"[[118.869774, 118.38845, 133.32144, 131.7887], [138.29587, 126.25189, 153.8176, 140.60999]]",2.869593858718872,0.0015430450439453125,"[0, 1]",0.0,"[0, 1]",0.0
