,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),7,0.0,True,whitenoise,"[[161.00551, 99.39827, 182.10008, 118.28108], [161.00551, 99.39827, 182.10008, 118.28108]]",0.3958261013031006,0.01028585433959961,"[0, 1]",0.0,"[0, 1]",0.0
1,backward (CROWN),7,0.0002,False,whitenoise,"[[159.95065, 98.99907, 180.97882, 117.829834], [162.0126, 99.82506, 183.16835, 118.76161]]",0.8368692398071289,0.011021852493286133,"[0.6546877610923131, 1]",7.605552673339844e-05,"[0.8109287619590759, 0.9947876]",0.008894920349121094
2,backward (CROWN),7,0.0004,False,whitenoise,"[[158.64746, 98.59362, 179.64793, 117.37133], [163.04861, 100.3432, 184.26637, 119.34121]]",1.2557408809661865,0.01748180389404297,"[0.4327817724647642, 1]",7.724761962890625e-05,"[0.6773377656936646, 1.0]",0.014195919036865234
3,backward (CROWN),7,0.0006000000000000001,False,whitenoise,"[[157.31134, 98.170135, 178.28088, 116.90216], [164.1246, 100.88739, 185.41951, 119.944275]]",1.6444921493530273,0.011368989944458008,"[0.2871343190472583, 1]",7.605552673339844e-05,"[0.5533824563026428, 1.0]",0.009196043014526367
4,backward (CROWN),7,0.0008,False,whitenoise,"[[155.93906, 97.68099, 176.87755, 116.40671], [165.24792, 101.45317, 186.7251, 120.57158]]",1.997931718826294,0.009348154067993164,"[0.18598478827841028, 1]",6.389617919921875e-05,"[0.43020230531692505, 1.0]",0.007487058639526367
5,backward (CROWN),7,0.001,False,whitenoise,"[[154.5281, 97.180595, 175.43677, 115.90054], [166.41325, 102.04309, 188.07816, 121.22601]]",2.2885630130767822,0.009936094284057617,"[0.11514932265075394, 1]",7.104873657226562e-05,"[0.30933013558387756, 1.0]",0.007924079895019531
6,backward (CROWN),7,0.0012000000000000001,False,whitenoise,"[[153.08008, 96.66789, 173.95738, 115.38311], [167.64679, 102.663666, 189.50882, 121.91493]]",2.4935760498046875,0.010008096694946289,"[0.06453966905159303, 1]",7.104873657226562e-05,"[0.19856444001197815, 1.0]",0.00799107551574707
7,backward (CROWN),7,0.0014,False,whitenoise,"[[151.56168, 96.139305, 172.40852, 114.84982], [168.95361, 103.31743, 191.02255, 122.63799]]",2.7750048637390137,0.011050939559936523,"[0.028256603742631597, 1]",7.605552673339844e-05,"[0.0985642522573471, 1.0]",0.00890493392944336
8,backward (CROWN),7,0.0016,False,whitenoise,"[[149.96765, 95.597, 170.78284, 114.30368], [170.338, 104.021515, 192.62599, 123.41825]]",3.143662214279175,0.010354995727539062,"[0.002883071754884822, 1]",7.295608520507812e-05,"[0.011314909905195236, 1.0]",0.008265972137451172
9,backward (CROWN),7,0.0018000000000000002,True,whitenoise,"[[148.26581, 95.03774, 169.04602, 113.73812], [171.80243, 104.82503, 194.31561, 124.26932]]",3.6013591289520264,0.0016047954559326172,"[0, 1]",0.0,"[0, 1]",0.0
10,backward (CROWN),7,0.002,True,whitenoise,"[[146.4653, 94.46655, 167.21587, 113.15787], [173.32985, 105.68855, 196.07622, 125.17325]]",3.9615139961242676,0.001672983169555664,"[0, 1]",0.0,"[0, 1]",0.0
