,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),19,0.0,False,whitenoise,"[[67.17878, 134.31871, 102.4747, 151.01997], [67.17878, 134.31871, 102.4747, 151.01997]]",0.3935880661010742,0.011031150817871094,"[0.856256608541757, 0.856256608541757]",7.581710815429688e-05,"[0.8562566041946411, 0.8562566]",0.008929014205932617
1,backward (CROWN),19,0.0002,False,whitenoise,"[[66.23864, 133.85617, 101.555504, 150.54137], [68.06709, 134.80911, 103.340576, 151.5162]]",0.8816180229187012,0.010627985000610352,"[0.6955470303612469, 1]",7.510185241699219e-05,"[0.7716667652130127, 0.94007146]",0.008544921875
2,backward (CROWN),19,0.0004,False,whitenoise,"[[65.2737, 133.38773, 100.61037, 150.05038], [68.976326, 135.315, 104.22719, 152.02408]]",1.1090848445892334,0.010364055633544922,"[0.544525415308306, 1]",7.390975952148438e-05,"[0.6946962475776672, 0.9901187]",0.008252859115600586
3,backward (CROWN),19,0.0006000000000000001,False,whitenoise,"[[64.28381, 132.91327, 99.63899, 149.54819], [69.90634, 135.8352, 105.13452, 152.54526]]",1.283970832824707,0.00937795639038086,"[0.4116364563814898, 1]",6.508827209472656e-05,"[0.6245023608207703, 1.0]",0.0075151920318603516
4,backward (CROWN),19,0.0008,False,whitenoise,"[[63.268787, 132.43207, 98.6403, 149.03734], [70.860016, 136.38048, 106.06618, 153.09383]]",1.596022129058838,0.010142803192138672,"[0.3114650087198137, 1]",7.414817810058594e-05,"[0.5595145225524902, 1.0]",0.008096933364868164
5,backward (CROWN),19,0.001,False,whitenoise,"[[62.21651, 131.94417, 97.591385, 148.51605], [71.84536, 136.9598, 107.028175, 153.70627]]",1.9684288501739502,0.010345220565795898,"[0.23355578020903953, 1]",7.700920104980469e-05,"[0.4931282699108124, 1.0]",0.00824880599975586
6,backward (CROWN),19,0.0012000000000000001,False,whitenoise,"[[61.110573, 131.44629, 96.48976, 147.98442], [72.88174, 137.56331, 108.03942, 154.34659]]",2.434053897857666,0.010523796081542969,"[0.1726591551981693, 1]",7.295608520507812e-05,"[0.4126248061656952, 1.0]",0.00849294662475586
7,backward (CROWN),19,0.0014,False,whitenoise,"[[59.9438, 130.91878, 95.32516, 147.40204], [74.18203, 138.20113, 109.34166, 155.04187]]",2.5758159160614014,0.009971141815185547,"[0.12209407446236192, 1]",7.128715515136719e-05,"[0.32627347111701965, 1.0]",0.007929801940917969
8,backward (CROWN),19,0.0016,False,whitenoise,"[[58.722244, 130.38263, 94.103226, 146.78918], [75.55282, 138.87067, 110.72408, 155.76848]]",3.062329053878784,0.011244058609008789,"[0.08301522333427779, 1]",7.581710815429688e-05,"[0.24636498093605042, 1.0]",0.009119272232055664
9,backward (CROWN),19,0.0018000000000000002,False,whitenoise,"[[57.445347, 129.83664, 92.82645, 146.16426], [76.935745, 139.57542, 112.12232, 156.53195]]",3.253169298171997,0.009570121765136719,"[0.05366118209037696, 1]",6.4849853515625e-05,"[0.17560359835624695, 1.0]",0.00768280029296875
10,backward (CROWN),19,0.002,False,whitenoise,"[[56.12612, 129.2727, 91.50487, 145.52045], [78.42839, 140.31174, 113.6292, 157.33073]]",3.7161359786987305,0.011018991470336914,"[0.03180483322655151, 1]",7.486343383789062e-05,"[0.11423587799072266, 1.0]",0.008913993835449219
