,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,239,0,0.0,False,whitenoise,"[[32.501904, 27.751465, 60.30547, 55.665054], [32.501904, 27.751465, 60.30547, 55.665054]]",0.3188812732696533,0.013516902923583984,"[0.9241112084517868, 0.9241112084517868]",7.343292236328125e-05,"[0.9241111874580383, 0.9241112]",0.010572433471679688
1,239,0,0.0,False,brightness,"[[32.501904, 27.751465, 60.30547, 55.665054], [32.501904, 27.751465, 60.30547, 55.665054]]",0.3188812732696533,0.025795459747314453,"[0.9241112084517868, 0.9241112084517868]",6.175041198730469e-05,"[0.9241111874580383, 0.9241112]",0.010126352310180664
2,239,0,0.0,False,contrast,"[[32.501904, 27.751465, 60.30547, 55.665054], [32.501904, 27.751465, 60.30547, 55.665054]]",0.3188812732696533,0.038057565689086914,"[0.9241112084517868, 0.9241112084517868]",6.0558319091796875e-05,"[0.9241111874580383, 0.9241112]",0.010114431381225586
3,239,0,3e-05,False,whitenoise,"[[32.3891, 27.656414, 60.159256, 55.53456], [32.834717, 28.040367, 60.85164, 56.168285]]",0.29045748710632324,0.013147592544555664,"[0.8484765644942929, 0.9675707285662425]",7.081031799316406e-05,"[0.872184693813324, 0.939967]",0.010474443435668945
4,239,0,3e-05,False,brightness,"[[32.401245, 27.667173, 60.17873, 55.552986], [32.83142, 28.038147, 60.848167, 56.165573]]",0.29045748710632324,0.02541637420654297,"[0.8496117061567758, 0.9645152315767007]",6.079673767089844e-05,"[0.8725367188453674, 0.9379621]",0.010108709335327148
5,239,0,3e-05,False,contrast,"[[32.50183, 27.751345, 60.305428, 55.66497], [32.501976, 27.751585, 60.30551, 55.66514]]",0.29045748710632324,0.037635087966918945,"[0.9240887354214831, 0.9241341053711298]",6.103515625e-05,"[0.9241009950637817, 0.92412186]",0.010070085525512695
6,239,0,6e-05,False,whitenoise,"[[32.275852, 27.561098, 60.012802, 55.40395], [33.172626, 28.332106, 61.40281, 56.680367]]",0.3434140682220459,0.013283014297485352,"[0.7804179353941992, 1]",7.104873657226562e-05,"[0.8234240412712097, 0.9562124]",0.010576963424682617
7,239,0,6e-05,False,brightness,"[[32.300156, 27.582605, 60.051735, 55.44079], [33.16606, 28.327671, 61.395897, 56.674995]]",0.3434140682220459,0.025725841522216797,"[0.782433124558454, 1]",8.249282836914062e-05,"[0.8240759372711182, 0.95211756]",0.010237693786621094
8,239,0,6e-05,False,contrast,"[[32.501743, 27.751207, 60.30537, 55.66487], [32.50205, 27.751705, 60.305553, 55.665222]]",0.3434140682220459,0.03809165954589844,"[0.9240650054125512, 0.9241597266825115]",6.175041198730469e-05,"[0.9240904450416565, 0.92413425]",0.01018071174621582
9,239,0,9e-05,False,whitenoise,"[[32.16039, 27.463993, 59.863922, 55.271667], [33.51654, 28.629559, 61.96356, 57.202065]]",0.32146215438842773,0.014820337295532227,"[0.7122443436552853, 1]",8.845329284667969e-05,"[0.7773412466049194, 0.96845317]",0.011011600494384766
10,239,0,9e-05,False,brightness,"[[32.19684, 27.49625, 59.92232, 55.32693], [33.506725, 28.622908, 61.953194, 57.194016]]",0.32146215438842773,0.02704620361328125,"[0.7176275581277226, 1]",6.127357482910156e-05,"[0.7782503962516785, 0.9641925]",0.010048627853393555
11,239,0,9e-05,False,contrast,"[[32.50166, 27.751076, 60.30531, 55.664772], [32.50212, 27.751827, 60.3056, 55.665306]]",0.32146215438842773,0.039202213287353516,"[0.9240414153953435, 0.9241849030167498]",6.008148193359375e-05,"[0.924079954624176, 0.92414635]",0.010015487670898438
12,239,0,0.00012,False,whitenoise,"[[32.0309, 27.355125, 59.69783, 55.125374], [33.883755, 28.95265, 62.56547, 57.76677]]",0.33383870124816895,0.013384103775024414,"[0.6463915020275849, 1]",7.224082946777344e-05,"[0.7313200831413269, 0.98183596]",0.010622978210449219
13,239,0,0.00012,False,brightness,"[[32.079525, 27.398352, 59.77594, 55.199497], [33.870792, 28.943882, 62.55186, 57.756226]]",0.33383870124816895,0.025767087936401367,"[0.652737330494239, 1]",6.175041198730469e-05,"[0.7324305772781372, 0.97603893]",0.010171175003051758
14,239,0,0.00012,False,contrast,"[[32.50157, 27.750944, 60.305244, 55.664665], [32.502197, 27.751947, 60.30564, 55.66539]]",0.33383870124816895,0.03812241554260254,"[0.9240176814257264, 0.9242109323637598]",6.127357482910156e-05,"[0.9240694046020508, 0.92415917]",0.010167360305786133
15,239,0,0.00015000000000000001,False,whitenoise,"[[31.89809, 27.24128, 59.525047, 54.97061], [34.253162, 29.278091, 63.18157, 58.34082]]",0.3399055004119873,0.013226747512817383,"[0.5862191584978126, 1]",7.05718994140625e-05,"[0.6880739331245422, 0.99138284]",0.010539770126342773
16,239,0,0.00015000000000000001,False,brightness,"[[31.95901, 27.295698, 59.622894, 55.06385], [34.236942, 29.267107, 63.164486, 58.327587]]",0.3399055004119873,0.025623083114624023,"[0.5943476705024792, 1]",6.175041198730469e-05,"[0.6893674731254578, 0.98718816]",0.010220766067504883
17,239,0,0.00015000000000000001,False,contrast,"[[32.501434, 27.750696, 60.30519, 55.664486], [32.50229, 27.75219, 60.30578, 55.66566]]",0.3399055004119873,0.037992238998413086,"[0.9239709212739193, 0.9242539450615437]",6.0558319091796875e-05,"[0.9240453243255615, 0.9241795]",0.01019906997680664
18,239,0,0.00018,False,whitenoise,"[[31.771574, 27.134405, 59.36509, 54.83006], [34.626415, 29.603716, 63.803833, 58.916454]]",0.290637731552124,0.013128042221069336,"[0.5297746156522106, 1]",7.128715515136719e-05,"[0.6477141380310059, 0.99519986]",0.01044917106628418
19,239,0,0.00018,False,brightness,"[[31.844677, 27.199705, 59.48251, 54.94194], [34.60695, 29.590532, 63.783314, 58.90055]]",0.290637731552124,0.025373458862304688,"[0.5409184543801921, 1]",6.175041198730469e-05,"[0.6491605639457703, 0.99286777]",0.010089397430419922
20,239,0,0.00018,False,contrast,"[[32.501335, 27.750538, 60.305126, 55.664375], [32.50237, 27.752335, 60.305843, 55.66578]]",0.290637731552124,0.037606239318847656,"[0.923942247602337, 0.9242834141832369]",6.175041198730469e-05,"[0.9240319728851318, 0.9241937]",0.010075807571411133
21,239,0,0.00021,False,whitenoise,"[[31.633074, 27.019526, 59.19385, 54.680573], [35.03734, 29.966051, 64.491066, 59.554604]]",0.31440138816833496,0.012964010238647461,"[0.47532388431424344, 1]",7.033348083496094e-05,"[0.6063717007637024, 0.9993026]",0.010317564010620117
22,239,0,0.00021,False,brightness,"[[31.718403, 27.095694, 59.330833, 54.811077], [35.01465, 29.950766, 64.46715, 59.53615]]",0.31440138816833496,0.02504277229309082,"[0.4867697807981008, 1]",6.151199340820312e-05,"[0.6079303026199341, 0.9965823]",0.009956598281860352
23,239,0,0.00021,False,contrast,"[[32.501225, 27.750378, 60.305058, 55.664257], [32.502445, 27.75248, 60.305904, 55.665905]]",0.31440138816833496,0.037109375,"[0.9239131637378365, 0.9243140265536263]",6.127357482910156e-05,"[0.9240186214447021, 0.9242085]",0.009943485260009766
24,239,0,0.00024,False,whitenoise,"[[31.488457, 26.90082, 59.01527, 54.525974], [35.484406, 30.381702, 65.2285, 60.256943]]",0.30603575706481934,0.013166666030883789,"[0.42357040108147637, 1]",7.152557373046875e-05,"[0.5645343065261841, 1.0]",0.010486841201782227
25,239,0,0.00024,False,brightness,"[[31.585838, 26.98785, 59.171764, 54.67515], [35.45863, 30.364204, 65.201294, 60.236046]]",0.30603575706481934,0.025499582290649414,"[0.43503187758520906, 1]",6.198883056640625e-05,"[0.5661692023277283, 1.0]",0.010163068771362305
26,239,0,0.00024,False,contrast,"[[32.50111, 27.75022, 60.304985, 55.664135], [32.50252, 27.752623, 60.305965, 55.666023]]",0.30603575706481934,0.03783726692199707,"[0.9238847880287614, 0.9243449301152883]",6.103515625e-05,"[0.9240058064460754, 0.92422384]",0.010166645050048828
27,239,0,0.00027,False,whitenoise,"[[31.345772, 26.780361, 58.83945, 54.36948], [35.956467, 30.858917, 65.98254, 61.01289]]",0.33096861839294434,0.01375269889831543,"[0.37576814459986907, 1]",7.891654968261719e-05,"[0.5234026908874512, 1.0]",0.010953187942504883
28,239,0,0.00027,False,brightness,"[[31.455194, 26.87824, 59.015358, 54.53729], [35.927505, 30.838783, 65.95183, 60.989033]]",0.33096861839294434,0.02661728858947754,"[0.3870706304139144, 1]",6.508827209472656e-05,"[0.5251085758209229, 1.0]",0.010628700256347656
29,239,0,0.00027,False,contrast,"[[32.501007, 27.750057, 60.304913, 55.66402], [32.5026, 27.752768, 60.30603, 55.66615]]",0.33096861839294434,0.03889012336730957,"[0.9238557011137429, 0.9243752555675997]",6.151199340820312e-05,"[0.9239922761917114, 0.92423856]",0.010102272033691406
30,239,0,0.00030000000000000003,False,whitenoise,"[[31.19153, 26.656563, 58.6542, 54.20535], [36.41184, 31.317348, 66.70618, 61.741497]]",0.3439033031463623,0.014228582382202148,"[0.33471489988272485, 1]",7.963180541992188e-05,"[0.4870149791240692, 1.0]",0.01092982292175293
31,239,0,0.00030000000000000003,False,brightness,"[[31.312925, 26.764523, 58.84891, 54.39052], [36.379864, 31.294764, 66.672325, 61.71491]]",0.3439033031463623,0.026693105697631836,"[0.3457557593379557, 1]",6.151199340820312e-05,"[0.48876622319221497, 1.0]",0.010289669036865234
32,239,0,0.00030000000000000003,False,contrast,"[[32.500904, 27.749897, 60.304836, 55.66391], [32.502678, 27.752913, 60.306095, 55.666267]]",0.3439033031463623,0.03905820846557617,"[0.9238270384436615, 0.9244052983241912]",6.175041198730469e-05,"[0.9239789247512817, 0.92425317]",0.010184288024902344
33,239,0,0.00033,False,whitenoise,"[[31.038923, 26.539486, 58.47371, 54.0492], [36.844627, 31.760765, 67.39335, 62.442238]]",0.3160417079925537,0.014585494995117188,"[0.29995936041858956, 1]",8.392333984375e-05,"[0.4548075795173645, 1.0]",0.01099705696105957
34,239,0,0.00033,False,brightness,"[[31.172739, 26.658264, 58.688164, 54.25299], [36.809383, 31.735731, 67.35603, 62.412853]]",0.3160417079925537,0.027007341384887695,"[0.3108068483025106, 1]",6.198883056640625e-05,"[0.4566064774990082, 1.0]",0.010232925415039062
35,239,0,0.00033,False,contrast,"[[32.500793, 27.749737, 60.304768, 55.66378], [32.502766, 27.753069, 60.306175, 55.66641]]",0.3160417079925537,0.03941702842712402,"[0.9237956836102493, 0.9244368908441509]",6.151199340820312e-05,"[0.9239639639854431, 0.9242685]",0.010225772857666016
