,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,159,0,0.0,False,whitenoise,"[[58.05605, 41.305676, 87.14339, 70.692314], [58.05605, 41.305676, 87.14339, 70.692314]]",0.30340027809143066,0.013252973556518555,"[0.8530920173798835, 0.8530920173798835]",7.05718994140625e-05,"[0.8530920147895813, 0.853092]",0.010553359985351562
1,159,0,0.0,False,brightness,"[[58.05605, 41.305676, 87.14339, 70.692314], [58.05605, 41.305676, 87.14339, 70.692314]]",0.30340027809143066,0.025641918182373047,"[0.8530920173798835, 0.8530920173798835]",6.127357482910156e-05,"[0.8530920147895813, 0.853092]",0.010209083557128906
2,159,0,0.0,False,contrast,"[[58.05605, 41.305676, 87.14339, 70.692314], [58.05605, 41.305676, 87.14339, 70.692314]]",0.30340027809143066,0.03795766830444336,"[0.8530920173798835, 0.8530920173798835]",6.127357482910156e-05,"[0.8530920147895813, 0.853092]",0.010145187377929688
3,159,0,3e-05,False,whitenoise,"[[57.94902, 41.211563, 87.00029, 70.56367], [58.39561, 41.574013, 87.63621, 71.11815]]",0.3350505828857422,0.013141870498657227,"[0.8036543808973262, 0.8850391776875569]",7.033348083496094e-05,"[0.8154036402702332, 0.87185]",0.010459661483764648
4,159,0,3e-05,False,brightness,"[[57.963524, 41.222763, 87.02126, 70.5813], [58.389664, 41.569256, 87.62783, 71.110886]]",0.3350505828857422,0.025391817092895508,"[0.8050486901808822, 0.8826798713595706]",6.127357482910156e-05,"[0.8162818551063538, 0.87013644]",0.010088443756103516
5,159,0,3e-05,False,contrast,"[[58.05545, 41.305336, 87.1425, 70.69169], [58.05665, 41.30602, 87.14427, 70.69294]]",0.3350505828857422,0.03761625289916992,"[0.852987616261448, 0.8531964394106621]",6.937980651855469e-05,"[0.8530216217041016, 0.8531625]",0.010068655014038086
6,159,0,6e-05,False,whitenoise,"[[57.842064, 41.113605, 86.85672, 70.43315], [58.74113, 41.84545, 88.13824, 71.548355]]",0.31157636642456055,0.015035867691040039,"[0.7573570864668236, 0.9191194577510371]",8.535385131835938e-05,"[0.7793227434158325, 0.8914262]",0.011158227920532227
7,159,0,6e-05,False,brightness,"[[57.87106, 41.136066, 86.89865, 70.46843], [58.729313, 41.83595, 88.12156, 71.53386]]",0.31157636642456055,0.0274050235748291,"[0.7599201372376398, 0.9141493529425937]",6.246566772460938e-05,"[0.780968964099884, 0.8878915]",0.010188817977905273
8,159,0,6e-05,False,contrast,"[[58.054855, 41.304993, 87.14162, 70.69107], [58.057266, 41.30638, 87.1452, 70.693596]]",0.31157636642456055,0.03978610038757324,"[0.852880212258961, 0.8533015689568777]",6.151199340820312e-05,"[0.8529486060142517, 0.8532331]",0.010199308395385742
9,159,0,9e-05,False,whitenoise,"[[57.73309, 41.011772, 86.7119, 70.302155], [59.09449, 42.12565, 88.66063, 71.99407]]",0.33028078079223633,0.013254404067993164,"[0.7078662414837216, 0.9559088636661324]",7.176399230957031e-05,"[0.7442028522491455, 0.9081519]",0.010556936264038086
10,159,0,9e-05,False,brightness,"[[57.776585, 41.045513, 86.7748, 70.35511], [59.076893, 42.111446, 88.63583, 71.97245]]",0.33028078079223633,0.02569413185119629,"[0.7119763289722746, 0.9480379567531557]",6.151199340820312e-05,"[0.7465100288391113, 0.90315497]",0.010259151458740234
11,159,0,9e-05,False,contrast,"[[58.054184, 41.304604, 87.14062, 70.69035], [58.057983, 41.306805, 87.14627, 70.694374]]",0.33028078079223633,0.038083791732788086,"[0.8527561241223163, 0.8534215678984807]",6.103515625e-05,"[0.8528637886047363, 0.85331386]",0.010205745697021484
12,159,0,0.00012,False,whitenoise,"[[57.61183, 40.9001, 86.558395, 70.16429], [59.470848, 42.426716, 89.22741, 72.480934]]",0.3024764060974121,0.013180255889892578,"[0.6526723134311972, 0.9979108357999064]",7.176399230957031e-05,"[0.7084959745407104, 0.92128444]",0.010504007339477539
