,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,170,0,0.0,False,whitenoise,"[[57.28728, 24.44743, 84.89839, 52.29451], [57.28728, 24.44743, 84.89839, 52.29451]]",0.33555078506469727,0.013482093811035156,"[0.7947908694579614, 0.7947908694579614]",7.176399230957031e-05,"[0.7947908639907837, 0.79479086]",0.010549306869506836
1,170,0,0.0,False,brightness,"[[57.28728, 24.44743, 84.89839, 52.29451], [57.28728, 24.44743, 84.89839, 52.29451]]",0.33555078506469727,0.025719642639160156,"[0.7947908694579614, 0.7947908694579614]",6.151199340820312e-05,"[0.7947908639907837, 0.79479086]",0.010042428970336914
2,170,0,0.0,False,contrast,"[[57.28728, 24.44743, 84.89839, 52.29451], [57.28728, 24.44743, 84.89839, 52.29451]]",0.33555078506469727,0.0379331111907959,"[0.7947908694579614, 0.7947908694579614]",6.151199340820312e-05,"[0.7947908639907837, 0.79479086]",0.010047674179077148
3,170,0,3e-05,False,whitenoise,"[[57.169792, 24.366377, 84.7448, 52.184185], [57.67833, 24.680164, 85.47702, 52.715275]]",0.33936214447021484,0.013272285461425781,"[0.745531706915458, 0.8565712275923588]",7.009506225585938e-05,"[0.7704631090164185, 0.82755864]",0.01054525375366211
4,170,0,3e-05,False,brightness,"[[57.185863, 24.37534, 84.76799, 52.199833], [57.672913, 24.677206, 85.46953, 52.710716]]",0.33936214447021484,0.02564692497253418,"[0.7477164533373846, 0.8542478695029299]",6.222724914550781e-05,"[0.7717099785804749, 0.8264981]",0.010198116302490234
5,170,0,3e-05,False,contrast,"[[57.286896, 24.447407, 84.89786, 52.29442], [57.287666, 24.447453, 84.89891, 52.2946]]",0.33936214447021484,0.03891301155090332,"[0.7947341055471421, 0.7948469769929689]",6.270408630371094e-05,"[0.7947622537612915, 0.79481894]",0.011089801788330078
6,170,0,6e-05,False,whitenoise,"[[57.052197, 24.28524, 84.591125, 52.073742], [58.07417, 24.915798, 86.06284, 53.14165]]",0.31514763832092285,0.013279914855957031,"[0.6999903930423353, 0.9255073985439265]",9.703636169433594e-05,"[0.746850311756134, 0.86193305]",0.01056218147277832
7,170,0,6e-05,False,brightness,"[[57.08434, 24.30317, 84.63751, 52.105045], [58.063374, 24.909872, 86.047905, 53.132545]]",0.31514763832092285,0.025751113891601562,"[0.7040049356664859, 0.920339035922993]",6.198883056640625e-05,"[0.7492520213127136, 0.8597074]",0.010240793228149414
8,170,0,6e-05,False,contrast,"[[57.28651, 24.447384, 84.89734, 52.294327], [57.28805, 24.447475, 84.89944, 52.294697]]",0.31514763832092285,0.041289567947387695,"[0.794677994734494, 0.7949032601483453]",6.175041198730469e-05,"[0.7947340607643127, 0.7948473]",0.013318300247192383
9,170,0,9e-05,False,whitenoise,"[[56.93173, 24.201998, 84.43483, 51.96127], [58.47703, 25.156767, 86.66048, 53.577564]]",0.3235626220703125,0.013637542724609375,"[0.6573309955600946, 1]",7.939338684082031e-05,"[0.7236462831497192, 0.8983636]",0.010660648345947266
