,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,147,0,0.0,False,whitenoise,"[[8.94309, 5.893915, 36.49786, 33.020958], [8.94309, 5.893915, 36.49786, 33.020958]]",0.30172276496887207,0.013225555419921875,"[0.8780054212095392, 0.8780054212095392]",7.05718994140625e-05,"[0.8780054450035095, 0.87800545]",0.010488271713256836
1,147,0,0.0,False,brightness,"[[8.94309, 5.893915, 36.49786, 33.020958], [8.94309, 5.893915, 36.49786, 33.020958]]",0.30172276496887207,0.02552652359008789,"[0.8780054212095392, 0.8780054212095392]",6.175041198730469e-05,"[0.8780054450035095, 0.87800545]",0.01013946533203125
2,147,0,0.0,False,contrast,"[[8.94309, 5.893915, 36.49786, 33.020958], [8.94309, 5.893915, 36.49786, 33.020958]]",0.30172276496887207,0.0378270149230957,"[0.8780054212095392, 0.8780054212095392]",6.151199340820312e-05,"[0.8780054450035095, 0.87800545]",0.010140419006347656
3,147,0,3e-05,False,whitenoise,"[[8.885761, 5.842622, 36.40939, 32.937363], [9.085388, 5.993455, 36.821964, 33.31061]]",0.3160133361816406,0.01503896713256836,"[0.8469522897266006, 0.9299638271373724]",9.083747863769531e-05,"[0.8693132400512695, 0.9052895]",0.010971307754516602
4,147,0,3e-05,False,brightness,"[[8.8911, 5.847288, 36.421387, 32.94989], [9.083149, 5.990923, 36.818684, 33.306507]]",0.3160133361816406,0.02721261978149414,"[0.8488790499771377, 0.9285373887328997]",6.079673767089844e-05,"[0.8703864812850952, 0.90490013]",0.009997367858886719
5,147,0,3e-05,False,contrast,"[[8.942919, 5.8938265, 36.49777, 33.020798], [8.943289, 5.894021, 36.49794, 33.021034]]",0.3160133361816406,0.03939199447631836,"[0.8779778686714841, 0.8780315491809947]",6.103515625e-05,"[0.8779898285865784, 0.8780196]",0.010027885437011719
6,147,0,6e-05,False,whitenoise,"[[8.82843, 5.791322, 36.32091, 32.853767], [9.228653, 6.0936375, 37.148373, 33.602238]]",0.30854105949401855,0.013926267623901367,"[0.8121637137981985, 0.9864662106016397]",9.679794311523438e-05,"[0.8607127070426941, 0.93054056]",0.010679960250854492
7,147,0,6e-05,False,brightness,"[[8.839109, 5.800655, 36.344906, 32.878826], [9.224202, 6.0885916, 37.141937, 33.594173]]",0.30854105949401855,0.026336669921875,"[0.8160803151234485, 0.983388669707162]",6.222724914550781e-05,"[0.8628387451171875, 0.9299136]",0.010159015655517578
8,147,0,6e-05,False,contrast,"[[8.942747, 5.893738, 36.49768, 33.02064], [8.943487, 5.894129, 36.498024, 33.02111]]",0.30854105949401855,0.038677215576171875,"[0.877950476164816, 0.8780575560838403]",6.246566772460938e-05,"[0.8779743909835815, 0.87803364]",0.010150432586669922
9,147,0,9e-05,False,whitenoise,"[[8.769587, 5.7351904, 36.2311, 32.767464], [9.385008, 6.1971226, 37.4932, 33.90204]]",0.3352386951446533,0.013338565826416016,"[0.7777942308952401, 1]",7.534027099609375e-05,"[0.8518974781036377, 0.95750743]",0.01047968864440918
10,147,0,9e-05,False,brightness,"[[8.785595, 5.749136, 36.26708, 32.805016], [9.37836, 6.189577, 37.483643, 33.89]]",0.3352386951446533,0.025500059127807617,"[0.7833355365798998, 1]",6.103515625e-05,"[0.85505211353302, 0.9565492]",0.01000070571899414
11,147,0,9e-05,False,contrast,"[[8.942556, 5.8936214, 36.49757, 33.02046], [8.943705, 5.894263, 36.498127, 33.021214]]",0.3352386951446533,0.03765273094177246,"[0.8779172424683641, 0.8780891362271249]",6.151199340820312e-05,"[0.8779560327529907, 0.8780505]",0.010009050369262695
12,147,0,0.00012,False,whitenoise,"[[8.704597, 5.6698637, 36.13438, 32.674236], [9.562807, 6.3120646, 37.871414, 34.229305]]",0.32323169708251953,0.013046026229858398,"[0.7423894568225303, 1]",7.033348083496094e-05,"[0.8420940637588501, 0.98010427]",0.010381221771240234
13,147,0,0.00012,False,brightness,"[[8.726001, 5.6884317, 36.182537, 32.724457], [9.554039, 6.302065, 37.858837, 34.21355]]",0.32323169708251953,0.025247573852539062,"[0.7493457418862243, 1]",6.198883056640625e-05,"[0.8460772037506104, 0.9793599]",0.010057687759399414
14,147,0,0.00012,False,contrast,"[[8.942379, 5.8935237, 36.497475, 33.02029], [8.943903, 5.89437, 36.498207, 33.02129]]",0.32323169708251953,0.03738093376159668,"[0.8778884655359871, 0.8781156625560892]",6.151199340820312e-05,"[0.8779394626617432, 0.87806463]",0.009981155395507812
15,147,0,0.00015000000000000001,False,whitenoise,"[[8.63378, 5.601591, 36.02867, 32.573368], [9.744531, 6.432116, 38.253418, 34.562683]]",0.2912745475769043,0.013176202774047852,"[0.7077444766043506, 1]",7.009506225585938e-05,"[0.8300718665122986, 0.9909585]",0.010513067245483398
16,147,0,0.00015000000000000001,False,brightness,"[[8.660409, 5.624865, 36.088905, 32.63648], [9.733599, 6.4197173, 38.23767, 34.54304]]",0.2912745475769043,0.0255277156829834,"[0.7159300685084617, 1]",6.222724914550781e-05,"[0.8350019454956055, 0.9905754]",0.010179281234741211
17,147,0,0.00015000000000000001,False,contrast,"[[8.942202, 5.893426, 36.49738, 33.020123], [8.944101, 5.894477, 36.49829, 33.02137]]",0.2912745475769043,0.03783679008483887,"[0.8778594271413201, 0.8781426119397957]",6.198883056640625e-05,"[0.8779230117797852, 0.878079]",0.010142326354980469
18,147,0,0.00018,False,whitenoise,"[[8.563505, 5.5367317, 35.930634, 32.482338], [9.933482, 6.5584517, 38.642006, 34.91114]]",0.30007433891296387,0.013453960418701172,"[0.6753867575187129, 1]",7.510185241699219e-05,"[0.8185465931892395, 0.99762994]",0.01059269905090332
19,147,0,0.00018,False,brightness,"[[8.595582, 5.5646114, 36.00303, 32.558067], [9.920458, 6.543827, 38.623188, 34.88775]]",0.30007433891296387,0.025678396224975586,"[0.6846271628369327, 1]",6.246566772460938e-05,"[0.8244001269340515, 0.9971673]",0.01005411148071289
20,147,0,0.00018,False,contrast,"[[8.942023, 5.8933277, 36.49728, 33.01996], [8.944303, 5.8945866, 36.498375, 33.021446]]",0.30007433891296387,0.037919044494628906,"[0.8778302495709149, 0.8781692814598606]",6.103515625e-05,"[0.8779064416885376, 0.878093]",0.010071754455566406
21,147,0,0.00021,False,whitenoise,"[[8.487629, 5.4666085, 35.826237, 32.38589], [10.148886, 6.7018647, 39.083523, 35.307877]]",0.3365187644958496,0.01340627670288086,"[0.6356467127500063, 1]",7.390975952148438e-05,"[0.8061333298683167, 1.0]",0.010513782501220703
