,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,143,0,0.0,False,whitenoise,"[[13.0687685, 44.83393, 41.160892, 72.97885], [13.0687685, 44.83393, 41.160892, 72.97885]]",0.3445405960083008,0.013211488723754883,"[0.9852704585407971, 0.9852704585407971]",7.104873657226562e-05,"[0.9852704405784607, 0.98527044]",0.010352134704589844
1,143,0,0.0,False,brightness,"[[13.0687685, 44.83393, 41.160892, 72.97885], [13.0687685, 44.83393, 41.160892, 72.97885]]",0.3445405960083008,0.025231122970581055,"[0.9852704585407971, 0.9852704585407971]",6.0558319091796875e-05,"[0.9852704405784607, 0.98527044]",0.009886026382446289
2,143,0,0.0,False,contrast,"[[13.0687685, 44.83393, 41.160892, 72.97885], [13.0687685, 44.83393, 41.160892, 72.97885]]",0.3445405960083008,0.03722548484802246,"[0.9852704585407971, 0.9852704585407971]",6.008148193359375e-05,"[0.9852704405784607, 0.98527044]",0.009861469268798828
3,143,0,3e-05,False,whitenoise,"[[13.003838, 44.728283, 41.070312, 72.83899], [13.233149, 45.190296, 41.51276, 73.52962]]",0.2932920455932617,0.01305079460144043,"[0.9168109736159908, 1]",7.05718994140625e-05,"[0.9469600915908813, 0.99735844]",0.010327339172363281
4,143,0,3e-05,False,brightness,"[[13.009923, 44.741344, 41.082752, 72.859], [13.231316, 45.187664, 41.510628, 73.52617]]",0.2932920455932617,0.02521681785583496,"[0.9191443598834187, 1]",6.175041198730469e-05,"[0.9476306438446045, 0.99669987]",0.009990692138671875
5,143,0,3e-05,False,contrast,"[[13.068682, 44.833782, 41.16084, 72.978546], [13.068855, 44.834084, 41.160946, 72.97915]]",0.2932920455932617,0.03734707832336426,"[0.9852226426093629, 0.9853181204719367]",6.103515625e-05,"[0.9852496385574341, 0.9852911]",0.00998067855834961
6,143,0,6e-05,False,whitenoise,"[[12.936755, 44.62261, 40.97933, 72.69909], [13.403769, 45.551495, 41.870644, 74.08741]]",0.31859850883483887,0.015068531036376953,"[0.8431042707781986, 1]",8.630752563476562e-05,"[0.9029892086982727, 1.0]",0.011188983917236328
7,143,0,6e-05,False,brightness,"[[12.948906, 44.64873, 41.004192, 72.73911], [13.4001255, 45.546223, 41.8664, 74.08051]]",0.31859850883483887,0.027483224868774414,"[0.8484548859485569, 1]",8.654594421386719e-05,"[0.9036146402359009, 0.9998502]",0.01017904281616211
8,143,0,6e-05,False,contrast,"[[13.068594, 44.833633, 41.160786, 72.97825], [13.068943, 44.834232, 41.161, 72.979454]]",0.31859850883483887,0.03987908363342285,"[0.9851746817864311, 0.9853662463247466]",6.103515625e-05,"[0.985228955745697, 0.9853119]",0.010199785232543945
9,143,0,9e-05,False,whitenoise,"[[12.867685, 44.511387, 40.886383, 72.552505], [13.580841, 45.919342, 42.237694, 74.65493]]",0.31619906425476074,0.013249874114990234,"[0.7719413510422451, 1]",7.081031799316406e-05,"[0.8584718704223633, 1.0]",0.010563373565673828
