,method,image_id,gt_logit,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,41,0,0.0,0.0,False,whitenoise,"[[6.4695997, 31.532333, 34.04095, 58.937588], [6.4695997, 31.532333, 34.04095, 58.937588]]",0.28517699241638184,0.012849092483520508,"[0.8385431016160646, 0.8385431016160646]",7.05718994140625e-05,"[0.8385431170463562, 0.8385431]",0.010440826416015625
1,IBP,41,0,0.0,0.0,False,brightness,"[[6.4695997, 31.532333, 34.04095, 58.937588], [6.4695997, 31.532333, 34.04095, 58.937588]]",0.28517699241638184,0.02476644515991211,"[0.8385431016160646, 0.8385431016160646]",6.222724914550781e-05,"[0.8385431170463562, 0.8385431]",0.01009821891784668
2,IBP,41,0,0.0,0.0,False,contrast,"[[6.4695997, 31.532333, 34.04095, 58.937588], [6.4695997, 31.532333, 34.04095, 58.937588]]",0.28517699241638184,0.036643028259277344,"[0.8385431016160646, 0.8385431016160646]",6.222724914550781e-05,"[0.8385431170463562, 0.8385431]",0.010037899017333984
3,IBP,41,0,0.0002,0.001,False,whitenoise,"[[2.4406593, 26.19683, 27.233908, 50.066463], [10.691299, 37.041725, 41.20107, 68.2709]]",0.2594170570373535,0.012917280197143555,"[0.09796696420731625, 1]",7.05718994140625e-05,"[0.27482545375823975, 1.0]",0.010427474975585938
4,IBP,41,0,0.0002,0.001,False,brightness,"[[2.4406593, 26.19683, 27.233908, 50.066463], [10.691299, 37.041725, 41.20107, 68.2709]]",0.2594170570373535,0.024780988693237305,"[0.09796696420731625, 1]",6.222724914550781e-05,"[0.27482545375823975, 1.0]",0.01005244255065918
5,IBP,41,0,0.0002,0.001,False,contrast,"[[5.6171994, 30.433062, 32.663055, 57.111183], [7.327082, 32.62741, 35.42988, 60.77478]]",0.2594170570373535,0.03661799430847168,"[0.5806894802187386, 1]",6.246566772460938e-05,"[0.7052472233772278, 0.9628316]",0.010047197341918945
6,IBP,41,0,0.0004,0.002,True,whitenoise,"[[0, 20.539846, 20.178905, 40.812153], [15.545869, 43.26811, 49.493435, 78.90743]]",0.25052690505981445,0.001987934112548828,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,41,0,0.0004,0.002,True,brightness,"[[0, 20.539846, 20.178905, 40.812153], [15.545869, 43.26811, 49.493435, 78.90743]]",0.25052690505981445,0.0032973289489746094,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,41,0,0.0004,0.002,False,contrast,"[[4.7531743, 29.317463, 31.268465, 55.263023], [8.20064, 33.733486, 36.847767, 62.644455]]",0.25052690505981445,0.015515327453613281,"[0.3659898274182034, 1]",7.224082946777344e-05,"[0.5955867171287537, 1.0]",0.010448217391967773
9,IBP,41,0,0.0006000000000000001,0.003,True,whitenoise,"[[0, 15.2835655, 12.875887, 31.847788], [20.9373, 50.278324, 58.736675, 90]]",0.25240254402160645,0.0020377635955810547,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,41,0,0.0006000000000000001,0.003,True,brightness,"[[0, 15.2835655, 12.875887, 31.847788], [20.9373, 50.278324, 58.736675, 90]]",0.25240254402160645,0.0033659934997558594,"[0, 1]",0.0,"[0, 1]",0.0
