,method,image_id,gt_logit,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,16,0,0.0,0.0,False,whitenoise,"[[32.131565, 19.151924, 60.819336, 47.755955], [32.131565, 19.151924, 60.819336, 47.755955]]",0.28638339042663574,0.01491236686706543,"[0.9367276342686467, 0.9367276342686467]",8.58306884765625e-05,"[0.9367276430130005, 0.93672764]",0.0111236572265625
1,IBP,16,0,0.0,0.0,False,brightness,"[[32.131565, 19.151924, 60.819336, 47.755955], [32.131565, 19.151924, 60.819336, 47.755955]]",0.28638339042663574,0.026973962783813477,"[0.9367276342686467, 0.9367276342686467]",6.198883056640625e-05,"[0.9367276430130005, 0.93672764]",0.010240316390991211
2,IBP,16,0,0.0,0.0,False,contrast,"[[32.131565, 19.151924, 60.819336, 47.755955], [32.131565, 19.151924, 60.819336, 47.755955]]",0.28638339042663574,0.03897523880004883,"[0.9367276342686467, 0.9367276342686467]",8.273124694824219e-05,"[0.9367276430130005, 0.93672764]",0.010176420211791992
3,IBP,16,0,0.0002,0.001,False,whitenoise,"[[25.064661, 13.511964, 50.55907, 39.08657], [39.36421, 25.05748, 71.47614, 56.854202]]",0.2793917655944824,0.013078451156616211,"[0.05952333420989371, 1]",8.797645568847656e-05,"[0.2003236562013626, 1.0]",0.010561943054199219
4,IBP,16,0,0.0002,0.001,False,brightness,"[[25.064661, 13.511964, 50.55907, 39.08657], [39.36421, 25.05748, 71.47614, 56.854202]]",0.2793917655944824,0.025075674057006836,"[0.05952333420989371, 1]",6.246566772460938e-05,"[0.2003236562013626, 1.0]",0.010148048400878906
5,IBP,16,0,0.0002,0.001,False,contrast,"[[31.24646, 18.431786, 59.598545, 46.698162], [33.018135, 19.877342, 62.048878, 48.819942]]",0.2793917655944824,0.037008047103881836,"[0.7078681524174277, 1]",6.222724914550781e-05,"[0.8200533390045166, 1.0]",0.01012730598449707
6,IBP,16,0,0.0004,0.002,True,whitenoise,"[[17.551104, 7.6608357, 39.684402, 30.24837], [47.58472, 31.765308, 83.90278, 67.38105]]",0.27814555168151855,0.003477811813354492,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,16,0,0.0004,0.002,True,brightness,"[[17.551104, 7.6608357, 39.684402, 30.24837], [47.58472, 31.765308, 83.90278, 67.38105]]",0.27814555168151855,0.004759073257446289,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,16,0,0.0004,0.002,False,contrast,"[[30.363852, 17.713644, 58.383, 45.643276], [33.904682, 20.601976, 63.27866, 49.883495]]",0.27814555168151855,0.018072843551635742,"[0.49839091735774577, 1]",9.799003601074219e-05,"[0.721135675907135, 1.0]",0.011475086212158203
9,IBP,16,0,0.0006000000000000001,0.003,True,whitenoise,"[[9.586321, 1.9327796, 28.619057, 21.710081], [56.869503, 39.783558, 90, 79.7885]]",0.26076340675354004,0.006028413772583008,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,16,0,0.0006000000000000001,0.003,True,brightness,"[[9.586321, 1.9327796, 28.619057, 21.710081], [56.869503, 39.783558, 90, 79.7885]]",0.26076340675354004,0.007381916046142578,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP,16,0,0.0006000000000000001,0.003,False,contrast,"[[29.479542, 16.991835, 57.16495, 44.584], [34.801846, 21.336, 64.52295, 50.960075]]",0.26076340675354004,0.020949125289916992,"[0.3574491942076277, 1]",8.392333984375e-05,"[0.6353914737701416, 1.0]",0.011756420135498047
12,IBP,16,0,0.0008,0.004,True,whitenoise,"[[2.451855, 0, 18.984608, 14.2542925], [66.58226, 49.045357, 90, 90]]",0.2576446533203125,0.0018947124481201172,"[0, 1]",0.0,"[0, 1]",0.0
13,IBP,16,0,0.0008,0.004,True,brightness,"[[2.451855, 0, 18.984608, 14.2542925], [66.58226, 49.045357, 90, 90]]",0.2576446533203125,0.0032362937927246094,"[0, 1]",0.0,"[0, 1]",0.0
14,IBP,16,0,0.0008,0.004,False,contrast,"[[28.586678, 16.260742, 55.935177, 43.51372], [35.72046, 22.081741, 65.79871, 52.055225]]",0.2576446533203125,0.015349864959716797,"[0.2574612587268517, 1]",7.05718994140625e-05,"[0.5526038408279419, 1.0]",0.010337352752685547
15,IBP,16,0,0.001,0.005,True,whitenoise,"[[0, 0, 10.612717, 7.9478307], [76.36923, 58.66026, 90, 90]]",0.2675163745880127,0.001958608627319336,"[0, 1]",0.0,"[0, 1]",0.0
16,IBP,16,0,0.001,0.005,True,brightness,"[[0, 0, 10.612717, 7.9478307], [76.36923, 58.66026, 90, 90]]",0.2675163745880127,0.0034027099609375,"[0, 1]",0.0,"[0, 1]",0.0
17,IBP,16,0,0.001,0.005,False,contrast,"[[27.698143, 15.535198, 54.71378, 42.44989], [36.63775, 22.825665, 67.074524, 53.14968]]",0.2675163745880127,0.015613317489624023,"[0.18568323266526077, 1]",7.033348083496094e-05,"[0.45245933532714844, 1.0]",0.010433673858642578
18,IBP,16,0,0.0012000000000000001,0.006,True,whitenoise,"[[0, 0, 3.5022314, 2.5494504], [86.14267, 68.01046, 90, 90]]",0.2574148178100586,0.001972198486328125,"[0, 1]",0.0,"[0, 1]",0.0
19,IBP,16,0,0.0012000000000000001,0.006,True,brightness,"[[0, 0, 3.5022314, 2.5494504], [86.14267, 68.01046, 90, 90]]",0.2574148178100586,0.0033571720123291016,"[0, 1]",0.0,"[0, 1]",0.0
20,IBP,16,0,0.0012000000000000001,0.006,False,contrast,"[[26.810982, 14.820965, 53.49075, 41.396072], [37.561554, 23.574905, 68.3629, 54.25344]]",0.2574148178100586,0.01563549041748047,"[0.13273845062318917, 1]",7.152557373046875e-05,"[0.36208784580230713, 1.0]",0.010477304458618164
21,IBP,16,0,0.0014,0.007,True,whitenoise,"[[0, 0, 0, 0], [90, 76.26615, 90, 90]]",0.27032899856567383,0.0018994808197021484,"[0, 1]",0.0,"[0, 1]",0.0
22,IBP,16,0,0.0014,0.007,True,brightness,"[[0, 0, 0, 0], [90, 76.26615, 90, 90]]",0.27032899856567383,0.0032312870025634766,"[0, 1]",0.0,"[0, 1]",0.0
23,IBP,16,0,0.0014,0.007,False,contrast,"[[25.926605, 14.134067, 52.26999, 40.37798], [38.46395, 24.322372, 69.633934, 55.355495]]",0.27032899856567383,0.015477657318115234,"[0.09376607197850419, 1]",7.033348083496094e-05,"[0.28273510932922363, 1.0]",0.010417938232421875
