,method,image_id,gt_logit,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,5,0,0.0,0.0,False,whitenoise,"[[1.1112503, 29.731773, 29.359135, 57.32555], [1.1112503, 29.731773, 29.359135, 57.32555]]",0.25771141052246094,0.013036251068115234,"[0.8542316091331669, 0.8542316091331669]",7.62939453125e-05,"[0.854231595993042, 0.8542316]",0.010562658309936523
1,IBP,5,0,0.0,0.0,False,brightness,"[[1.1112503, 29.731773, 29.359135, 57.32555], [1.1112503, 29.731773, 29.359135, 57.32555]]",0.25771141052246094,0.024914264678955078,"[0.8542316091331669, 0.8542316091331669]",6.318092346191406e-05,"[0.854231595993042, 0.8542316]",0.010071992874145508
2,IBP,5,0,0.0,0.0,False,contrast,"[[1.1112503, 29.731773, 29.359135, 57.32555], [1.1112503, 29.731773, 29.359135, 57.32555]]",0.25771141052246094,0.03668665885925293,"[0.8542316091331669, 0.8542316091331669]",6.270408630371094e-05,"[0.854231595993042, 0.8542316]",0.009972095489501953
3,IBP,5,0,0.0002,0.001,False,whitenoise,"[[0, 24.846622, 22.984735, 49.106304], [5.0048933, 35.031277, 35.971004, 66.09046]]",0.26899123191833496,0.013354778289794922,"[0.12562166077250425, 1]",8.654594421386719e-05,"[0.3227892816066742, 1.0]",0.010781049728393555
4,IBP,5,0,0.0002,0.001,False,brightness,"[[0, 24.846622, 22.984735, 49.106304], [5.0048933, 35.031277, 35.971004, 66.09046]]",0.26899123191833496,0.02570319175720215,"[0.12562166077250425, 1]",7.271766662597656e-05,"[0.3227892816066742, 1.0]",0.01038503646850586
5,IBP,5,0,0.0002,0.001,False,contrast,"[[0.39587379, 28.826422, 28.160341, 55.78281], [1.838229, 30.655909, 30.569258, 58.888523]]",0.26899123191833496,0.037749528884887695,"[0.5970507113258195, 1]",6.365776062011719e-05,"[0.7340564131736755, 0.9453904]",0.010165214538574219
6,IBP,5,0,0.0004,0.002,True,whitenoise,"[[0, 19.70316, 16.231709, 40.54108], [9.239477, 41.09779, 43.3912, 76.22459]]",0.2700319290161133,0.0019483566284179688,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,5,0,0.0004,0.002,True,brightness,"[[0, 19.70316, 16.231709, 40.54108], [9.239477, 41.09779, 43.3912, 76.22459]]",0.2700319290161133,0.0032792091369628906,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,5,0,0.0004,0.002,False,contrast,"[[0, 27.917353, 26.954884, 54.23512], [2.579231, 31.621809, 31.790207, 60.492886]]",0.2700319290161133,0.01574850082397461,"[0.4239033951633014, 1]",7.867813110351562e-05,"[0.6359166889344581, 0.98519504]",0.010607004165649414
9,IBP,5,0,0.0006000000000000001,0.003,True,whitenoise,"[[0, 14.488491, 9.522169, 31.926102], [14.012703, 47.824818, 51.812473, 87.62395]]",0.2532479763031006,0.0019218921661376953,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,5,0,0.0006000000000000001,0.003,True,brightness,"[[0, 14.488491, 9.522169, 31.926102], [14.012703, 47.824818, 51.812473, 87.62395]]",0.2532479763031006,0.003260374069213867,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP,5,0,0.0006000000000000001,0.003,False,contrast,"[[0, 27.005898, 25.743788, 52.68372], [3.32157, 32.591766, 33.014114, 62.104176]]",0.2532479763031006,0.01589369773864746,"[0.3019008058882343, 1]",8.678436279296875e-05,"[0.5412533515344028, 1.0]",0.01073145866394043
12,IBP,5,0,0.0008,0.004,True,whitenoise,"[[0, 9.847328, 3.8323667, 24.314167], [19.402899, 54.772835, 61.106476, 90]]",0.2590174674987793,0.001960277557373047,"[0, 1]",0.0,"[0, 1]",0.0
13,IBP,5,0,0.0008,0.004,True,brightness,"[[0, 9.847328, 3.8323667, 24.314167], [19.402899, 54.772835, 61.106476, 90]]",0.2590174674987793,0.003307819366455078,"[0, 1]",0.0,"[0, 1]",0.0
14,IBP,5,0,0.0008,0.004,False,contrast,"[[0, 26.099245, 24.550325, 51.15288], [4.071253, 33.571293, 34.242146, 63.730816]]",0.2590174674987793,0.01554107666015625,"[0.2102470667911, 1]",8.249282836914062e-05,"[0.4528130398313363, 1.0]",0.010415792465209961
15,IBP,5,0,0.001,0.005,True,whitenoise,"[[0, 6.005938, 0, 18.302013], [24.992167, 61.880367, 70.79859, 90]]",0.2631032466888428,0.002208709716796875,"[0, 1]",0.0,"[0, 1]",0.0
16,IBP,5,0,0.001,0.005,True,brightness,"[[0, 6.005938, 0, 18.302013], [24.992167, 61.880367, 70.79859, 90]]",0.2631032466888428,0.0035865306854248047,"[0, 1]",0.0,"[0, 1]",0.0
17,IBP,5,0,0.001,0.005,False,contrast,"[[0, 25.20161, 23.37428, 49.63921], [4.7919593, 34.55705, 35.444057, 65.375984]]",0.2631032466888428,0.016163110733032227,"[0.14538792003695863, 1]",8.869171142578125e-05,"[0.35747647285461426, 1.0]",0.010752201080322266
18,IBP,5,0,0.0012000000000000001,0.006,True,whitenoise,"[[0, 3.020859, 0, 13.504567], [30.777, 69.18334, 80.736336, 90]]",0.26503539085388184,0.0019216537475585938,"[0, 1]",0.0,"[0, 1]",0.0
19,IBP,5,0,0.0012000000000000001,0.006,True,brightness,"[[0, 3.020859, 0, 13.504567], [30.777, 69.18334, 80.736336, 90]]",0.26503539085388184,0.007115840911865234,"[0, 1]",0.0,"[0, 1]",0.0
20,IBP,5,0,0.0012000000000000001,0.006,False,contrast,"[[0, 24.328339, 22.220234, 48.168823], [5.4829354, 35.53401, 36.624325, 67.0104]]",0.26503539085388184,0.019597291946411133,"[0.09901659237242598, 1]",8.416175842285156e-05,"[0.2697354853153229, 1.0]",0.010652542114257812
21,IBP,5,0,0.0014,0.007,True,whitenoise,"[[0, 0.5366671, 0, 9.779115], [36.495533, 75.902824, 90, 90]]",0.23737168312072754,0.0020647048950195312,"[0, 1]",0.0,"[0, 1]",0.0
22,IBP,5,0,0.0014,0.007,True,brightness,"[[0, 0.5366671, 0, 9.779115], [36.495533, 75.902824, 90, 90]]",0.23737168312072754,0.003422975540161133,"[0, 1]",0.0,"[0, 1]",0.0
23,IBP,5,0,0.0014,0.007,False,contrast,"[[0, 23.467949, 21.0802, 46.722576], [6.1672072, 36.502422, 37.796585, 68.632866]]",0.23737168312072754,0.017264842987060547,"[0.06517092836965419, 1]",8.392333984375e-05,"[0.19440442323684692, 1.0]",0.011949777603149414
24,IBP,5,0,0.0016,0.008,True,whitenoise,"[[0, 0, 0, 6.438626], [43.04401, 83.25214, 90, 90]]",0.24907398223876953,0.0019195079803466797,"[0, 1]",0.0,"[0, 1]",0.0
25,IBP,5,0,0.0016,0.008,True,brightness,"[[0, 0, 0, 6.438626], [43.04401, 83.25214, 90, 90]]",0.24907398223876953,0.003299713134765625,"[0, 1]",0.0,"[0, 1]",0.0
26,IBP,5,0,0.0016,0.008,False,contrast,"[[0, 22.613005, 19.956112, 45.294514], [6.8461404, 37.46155, 38.960346, 70.24351]]",0.24907398223876953,0.02373218536376953,"[0.040476732387378124, 1]",8.463859558105469e-05,"[0.13098202645778656, 1.0]",0.018590211868286133
27,IBP,5,0,0.0018000000000000002,0.009000000000000001,True,whitenoise,"[[0, 0, 0, 3.893765], [50.175167, 90, 90, 90]]",0.25783753395080566,0.002336740493774414,"[0, 1]",0.0,"[0, 1]",0.0
28,IBP,5,0,0.0018000000000000002,0.009000000000000001,True,brightness,"[[0, 0, 0, 3.893765], [50.175167, 90, 90, 90]]",0.25783753395080566,0.0036699771881103516,"[0, 1]",0.0,"[0, 1]",0.0
29,IBP,5,0,0.0018000000000000002,0.009000000000000001,False,contrast,"[[0, 21.757399, 18.833141, 43.86803], [7.5292764, 38.42235, 40.129696, 71.86381]]",0.25783753395080566,0.0162811279296875,"[0.022522052220897558, 1]",9.34600830078125e-05,"[0.07851686328649521, 1.0]",0.010721445083618164
30,IBP,5,0,0.002,0.01,True,whitenoise,"[[0, 0, 0, 2.0613904], [57.479855, 90, 90, 90]]",0.2750411033630371,0.0020821094512939453,"[0, 1]",0.0,"[0, 1]",0.0
31,IBP,5,0,0.002,0.01,True,brightness,"[[0, 0, 0, 2.0613904], [57.479855, 90, 90, 90]]",0.2750411033630371,0.0034875869750976562,"[0, 1]",0.0,"[0, 1]",0.0
32,IBP,5,0,0.002,0.01,False,contrast,"[[0, 20.903042, 17.711895, 42.443813], [8.218129, 39.384556, 41.302464, 73.49335]]",0.2750411033630371,0.016672134399414062,"[0.009922523699122204, 1]",9.036064147949219e-05,"[0.037045758217573166, 1.0]",0.011242389678955078
