,method,image_id,gt_logit,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,4,0,0.0,0.0,True,whitenoise,"[[8.019324, 51.031124, 35.62694, 78.635025], [8.019324, 51.031124, 35.62694, 78.635025]]",0.25054931640625,0.013308048248291016,"[0, 1]",0.0,"[0, 1]",0.0
1,IBP,4,0,0.0,0.0,True,brightness,"[[8.019324, 51.031124, 35.62694, 78.635025], [8.019324, 51.031124, 35.62694, 78.635025]]",0.25054931640625,0.025852203369140625,"[0, 1]",0.0,"[0, 1]",0.0
2,IBP,4,0,0.0,0.0,True,contrast,"[[8.019324, 51.031124, 35.62694, 78.635025], [8.019324, 51.031124, 35.62694, 78.635025]]",0.25054931640625,0.038271427154541016,"[0, 1]",0.0,"[0, 1]",0.0
3,IBP,4,0,0.0002,0.001,False,whitenoise,"[[2.9656212, 44.8356, 27.9248, 68.992874], [13.132052, 57.42283, 43.503002, 88.565445]]",0.2691841125488281,0.013845682144165039,"[0.0717459079123962, 1]",8.106231689453125e-05,"[0.21830710768699646, 1.0]",0.011138200759887695
4,IBP,4,0,0.0002,0.001,False,brightness,"[[2.9656212, 44.8356, 27.9248, 68.992874], [13.132052, 57.42283, 43.503002, 88.565445]]",0.2691841125488281,0.02640533447265625,"[0.0717459079123962, 1]",6.651878356933594e-05,"[0.21830710768699646, 1.0]",0.010621786117553711
5,IBP,4,0,0.0002,0.001,False,contrast,"[[7.164331, 50.04738, 34.378452, 77.10758], [8.873673, 52.01609, 36.875263, 80.16427]]",0.2691841125488281,0.0390772819519043,"[0.6160217888045957, 1]",6.628036499023438e-05,"[0.8162665963172913, 1.0]",0.010783672332763672
6,IBP,4,0,0.0004,0.002,True,whitenoise,"[[0, 38.41872, 20.074514, 58.93325], [18.729034, 64.66066, 52.371044, 90]]",0.26480603218078613,0.0027701854705810547,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,4,0,0.0004,0.002,True,brightness,"[[0, 38.41872, 20.074514, 58.93325], [18.729034, 64.66066, 52.371044, 90]]",0.26480603218078613,0.004199981689453125,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,4,0,0.0004,0.002,False,contrast,"[[6.3125424, 49.073307, 33.13664, 75.59428], [9.722507, 53.00018, 38.119717, 81.69161]]",0.26480603218078613,0.017437458038330078,"[0.40930868230065975, 1]",7.843971252441406e-05,"[0.6747718453407288, 1.0]",0.011355400085449219
9,IBP,4,0,0.0006000000000000001,0.003,True,whitenoise,"[[0, 31.65239, 12.279976, 48.59338], [25.428734, 72.72459, 62.838165, 90]]",0.2616543769836426,0.0020194053649902344,"[0, 1]",0.0,"[0, 1]",0.0
