,method,image_id,gt_logit,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,9,0,0.0,0.0,False,whitenoise,"[[1.9947586, 5.392523, 29.406776, 32.774147], [1.9947586, 5.392523, 29.406776, 32.774147]]",0.27709031105041504,0.013079166412353516,"[0.7443476327937203, 0.7443476327937203]",7.081031799316406e-05,"[0.7443476319313049, 0.74434763]",0.010518550872802734
1,IBP,9,0,0.0,0.0,False,brightness,"[[1.9947586, 5.392523, 29.406776, 32.774147], [1.9947586, 5.392523, 29.406776, 32.774147]]",0.27709031105041504,0.02503037452697754,"[0.7443476327937203, 0.7443476327937203]",6.103515625e-05,"[0.7443476319313049, 0.74434763]",0.010109186172485352
2,IBP,9,0,0.0,0.0,False,contrast,"[[1.9947586, 5.392523, 29.406776, 32.774147], [1.9947586, 5.392523, 29.406776, 32.774147]]",0.27709031105041504,0.03693079948425293,"[0.7443476327937203, 0.7443476327937203]",6.175041198730469e-05,"[0.7443476319313049, 0.74434763]",0.01007533073425293
3,IBP,9,0,0.0002,0.001,False,whitenoise,"[[0, 2.5375144, 23.41738, 26.724054], [5.277368, 8.483858, 36.009346, 39.412045]]",0.2846660614013672,0.013074398040771484,"[0.18578695511126442, 1]",8.249282836914062e-05,"[0.39589729359095827, 1.0]",0.010689735412597656
4,IBP,9,0,0.0002,0.001,False,brightness,"[[0, 2.5375144, 23.41738, 26.724054], [5.277368, 8.483858, 36.009346, 39.412045]]",0.2846660614013672,0.02530527114868164,"[0.18578695511126442, 1]",7.319450378417969e-05,"[0.39589729359095827, 1.0]",0.010368108749389648
5,IBP,9,0,0.0002,0.001,False,contrast,"[[1.1947125, 4.6717343, 27.862703, 31.215717], [2.8029912, 6.116053, 30.965853, 34.34363]]",0.2846660614013672,0.03734779357910156,"[0.5303765275683854, 1]",6.175041198730469e-05,"[0.6322082877159119, 0.87609607]",0.010237455368041992
6,IBP,9,0,0.0004,0.002,False,whitenoise,"[[0, 0, 17.627691, 20.935047], [9.231057, 12.130443, 43.976673, 47.204586]]",0.2475590705871582,0.014805078506469727,"[0.026536178155358133, 1]",0.00010323524475097656,"[0.09429724514484406, 1.0]",0.011368989944458008
7,IBP,9,0,0.0004,0.002,False,brightness,"[[0, 0, 17.627691, 20.935047], [9.231057, 12.130443, 43.976673, 47.204586]]",0.2475590705871582,0.027070045471191406,"[0.026536178155358133, 1]",7.939338684082031e-05,"[0.09429724514484406, 1.0]",0.010334253311157227
8,IBP,9,0,0.0004,0.002,False,contrast,"[[0.4046929, 3.9619963, 26.347996, 29.688673], [3.6245706, 6.8664575, 32.576717, 35.967655]]",0.2475590705871582,0.03894758224487305,"[0.38805348711761717, 1]",6.151199340820312e-05,"[0.5369043946266174, 0.98208535]",0.010057687759399414
9,IBP,9,0,0.0006000000000000001,0.003,True,whitenoise,"[[0, 0, 11.855953, 15.157338], [13.508896, 16.26088, 52.81721, 56.11443]]",0.24619555473327637,0.0018739700317382812,"[0, 1]",0.0,"[0, 1]",0.0
