,method,image_id,gt_logit,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,38,0,0.0,0.0,False,whitenoise,"[[10.082924, 27.531342, 38.19593, 55.724224], [10.082924, 27.531342, 38.19593, 55.724224]]",0.2756669521331787,0.015268802642822266,"[0.8987434204834361, 0.8987434204834361]",8.487701416015625e-05,"[0.8987433910369873, 0.8987434]",0.011689901351928711
1,IBP,38,0,0.0,0.0,False,brightness,"[[10.082924, 27.531342, 38.19593, 55.724224], [10.082924, 27.531342, 38.19593, 55.724224]]",0.2756669521331787,0.027817487716674805,"[0.8987434204834361, 0.8987434204834361]",6.389617919921875e-05,"[0.8987433910369873, 0.8987434]",0.010619640350341797
2,IBP,38,0,0.0,0.0,False,contrast,"[[10.082924, 27.531342, 38.19593, 55.724224], [10.082924, 27.531342, 38.19593, 55.724224]]",0.2756669521331787,0.04035353660583496,"[0.8987434204834361, 0.8987434204834361]",6.437301635742188e-05,"[0.8987433910369873, 0.8987434]",0.010616540908813477
3,IBP,38,0,0.0002,0.001,False,whitenoise,"[[5.7854037, 22.663519, 30.997763, 47.339424], [14.535165, 32.589252, 45.703663, 64.44701]]",0.2772996425628662,0.012952804565429688,"[0.10992095592135859, 1]",7.390975952148438e-05,"[0.30972719192504883, 1.0]",0.010524749755859375
4,IBP,38,0,0.0002,0.001,False,brightness,"[[5.7854037, 22.663519, 30.997763, 47.339424], [14.535165, 32.589252, 45.703663, 64.44701]]",0.2772996425628662,0.028974294662475586,"[0.10992095592135859, 1]",0.00010013580322265625,"[0.30972719192504883, 1.0]",0.013758182525634766
5,IBP,38,0,0.0002,0.001,False,contrast,"[[9.347832, 26.69149, 37.00658, 54.315426], [10.819159, 28.37207, 39.38708, 57.13782]]",0.2772996425628662,0.041431427001953125,"[0.6663149573919243, 1]",7.200241088867188e-05,"[0.7791916131973267, 0.9873455]",0.010580778121948242
6,IBP,38,0,0.0004,0.002,False,whitenoise,"[[1.4221966, 17.825771, 23.642117, 38.77966], [19.596333, 38.24603, 54.384907, 74.387215]]",0.2595357894897461,0.012851476669311523,"[0.0005715313694107381, 1]",7.414817810058594e-05,"[0.002753766719251871, 1.0]",0.010397672653198242
7,IBP,38,0,0.0004,0.002,False,brightness,"[[1.4221966, 17.825771, 23.642117, 38.77966], [19.596333, 38.24603, 54.384907, 74.387215]]",0.2595357894897461,0.024605751037597656,"[0.0005715313694107381, 1]",6.175041198730469e-05,"[0.002753766719251871, 1.0]",0.009961128234863281
8,IBP,38,0,0.0004,0.002,False,contrast,"[[8.613974, 25.851631, 35.82109, 52.910545], [11.563505, 29.215378, 40.58715, 58.561234]]",0.2595357894897461,0.0363161563873291,"[0.4579825349070371, 1]",6.103515625e-05,"[0.6771713495254517, 1.0]",0.009924888610839844
9,IBP,38,0,0.0006000000000000001,0.003,True,whitenoise,"[[0, 12.876001, 16.254105, 30.40712], [25.833786, 44.645344, 64.849815, 85.69092]]",0.25464344024658203,0.0018374919891357422,"[0, 1]",0.0,"[0, 1]",0.0
