,method,image_id,gt_logit,eps,eps_contrast,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP,7,0,0.0,0.0,False,whitenoise,"[[7.582358, 57.83698, 35.915188, 86.56909], [7.582358, 57.83698, 35.915188, 86.56909]]",0.2636551856994629,0.013676881790161133,"[0.9245225380841251, 0.9245225380841251]",7.653236389160156e-05,"[0.9245225191116333, 0.9245225]",0.011022567749023438
1,IBP,7,0,0.0,0.0,False,brightness,"[[7.582358, 57.83698, 35.915188, 86.56909], [7.582358, 57.83698, 35.915188, 86.56909]]",0.2636551856994629,0.026216506958007812,"[0.9245225380841251, 0.9245225380841251]",6.461143493652344e-05,"[0.9245225191116333, 0.9245225]",0.0106201171875
2,IBP,7,0,0.0,0.0,False,contrast,"[[7.582358, 57.83698, 35.915188, 86.56909], [7.582358, 57.83698, 35.915188, 86.56909]]",0.2636551856994629,0.03869128227233887,"[0.9245225380841251, 0.9245225380841251]",6.532669067382812e-05,"[0.9245225191116333, 0.9245225]",0.010610103607177734
3,IBP,7,0,0.0002,0.001,False,whitenoise,"[[2.7752693, 51.74019, 28.723997, 77.15971], [12.626368, 64.08125, 43.78758, 90]]",0.2991018295288086,0.013955354690551758,"[0.0982605676094882, 1]",9.608268737792969e-05,"[0.2685359716415405, 1.0]",0.011298418045043945
4,IBP,7,0,0.0002,0.001,False,brightness,"[[2.7752693, 51.74019, 28.723997, 77.15971], [12.626368, 64.08125, 43.78758, 90]]",0.2991018295288086,0.026668310165405273,"[0.0982605676094882, 1]",7.271766662597656e-05,"[0.2685359716415405, 1.0]",0.010805606842041016
5,IBP,7,0,0.0002,0.001,False,contrast,"[[6.4722767, 56.498997, 34.305588, 84.48433], [8.709303, 59.1768, 37.575554, 88.701965]]",0.2991018295288086,0.0391542911529541,"[0.5693061005808493, 1]",6.556510925292969e-05,"[0.7531305551528931, 1.0]",0.010572195053100586
6,IBP,7,0,0.0004,0.002,True,whitenoise,"[[0, 45.205902, 21.269817, 67.19926], [18.381756, 71.09737, 52.880978, 90]]",0.28331589698791504,0.0028607845306396484,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP,7,0,0.0004,0.002,True,brightness,"[[0, 45.205902, 21.269817, 67.19926], [18.381756, 71.09737, 52.880978, 90]]",0.28331589698791504,0.004178524017333984,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP,7,0,0.0004,0.002,False,contrast,"[[5.350662, 55.168316, 32.699524, 82.41492], [9.87615, 60.546535, 39.309196, 90]]",0.28331589698791504,0.017152786254882812,"[0.3400576059980871, 1]",9.655952453613281e-05,"[0.6255931258201599, 1.0]",0.011086702346801758
9,IBP,7,0,0.0006000000000000001,0.003,True,whitenoise,"[[0, 38.211777, 13.386868, 56.672638], [24.690666, 78.98522, 63.011715, 90]]",0.2604348659515381,0.0019040107727050781,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP,7,0,0.0006000000000000001,0.003,True,brightness,"[[0, 38.211777, 13.386868, 56.672638], [24.690666, 78.98522, 63.011715, 90]]",0.2604348659515381,0.0032596588134765625,"[0, 1]",0.0,"[0, 1]",0.0
11,IBP,7,0,0.0006000000000000001,0.003,False,contrast,"[[4.2341924, 53.843746, 31.122564, 80.36619], [11.063148, 61.943066, 41.089584, 90]]",0.2604348659515381,0.015832185745239258,"[0.21153862702684753, 1]",8.249282836914062e-05,"[0.47137385606765747, 1.0]",0.010686635971069336
12,IBP,7,0,0.0008,0.004,True,whitenoise,"[[0, 31.349236, 5.927231, 46.463535], [31.474697, 87.25649, 73.733284, 90]]",0.2575802803039551,0.0020139217376708984,"[0, 1]",0.0,"[0, 1]",0.0
13,IBP,7,0,0.0008,0.004,True,brightness,"[[0, 31.349236, 5.927231, 46.463535], [31.474697, 87.25649, 73.733284, 90]]",0.2575802803039551,0.0033788681030273438,"[0, 1]",0.0,"[0, 1]",0.0
14,IBP,7,0,0.0008,0.004,False,contrast,"[[3.1132786, 52.520916, 29.555714, 78.32822], [12.265651, 63.35703, 42.894505, 90]]",0.2575802803039551,0.015838146209716797,"[0.1283921009055899, 1]",8.440017700195312e-05,"[0.33016932010650635, 1.0]",0.010640144348144531
15,IBP,7,0,0.001,0.005,True,whitenoise,"[[0, 25.11259, 0, 37.400417], [38.442787, 90, 84.690056, 90]]",0.25324082374572754,0.0021779537200927734,"[0, 1]",0.0,"[0, 1]",0.0
16,IBP,7,0,0.001,0.005,True,brightness,"[[0, 25.11259, 0, 37.400417], [38.442787, 90, 84.690056, 90]]",0.25324082374572754,0.0036013126373291016,"[0, 1]",0.0,"[0, 1]",0.0
17,IBP,7,0,0.001,0.005,False,contrast,"[[2.0016377, 51.20592, 28.006416, 76.308685], [13.476226, 64.77541, 44.71112, 90]]",0.25324082374572754,0.0168454647064209,"[0.07371708609481502, 1]",0.00011515617370605469,"[0.21375082433223724, 1.0]",0.011284351348876953
18,IBP,7,0,0.0012000000000000001,0.006,True,whitenoise,"[[0, 19.274555, 0, 29.41537], [45.331326, 90, 90, 90]]",0.2673971652984619,0.001979351043701172,"[0, 1]",0.0,"[0, 1]",0.0
19,IBP,7,0,0.0012000000000000001,0.006,True,brightness,"[[0, 19.274555, 0, 29.41537], [45.331326, 90, 90, 90]]",0.2673971652984619,0.0033922195434570312,"[0, 1]",0.0,"[0, 1]",0.0
20,IBP,7,0,0.0012000000000000001,0.006,False,contrast,"[[0.9223902, 49.91363, 26.498955, 74.3279], [14.676956, 66.18565, 46.519096, 90]]",0.2673971652984619,0.016489744186401367,"[0.038265077976650526, 1]",0.00011205673217773438,"[0.12277764081954956, 1.0]",0.011123895645141602
21,IBP,7,0,0.0014,0.007,True,whitenoise,"[[0, 14.519539, 0, 23.29105], [51.491276, 90, 90, 90]]",0.2871701717376709,0.0018804073333740234,"[0, 1]",0.0,"[0, 1]",0.0
22,IBP,7,0,0.0014,0.007,True,brightness,"[[0, 14.519539, 0, 23.29105], [51.491276, 90, 90, 90]]",0.2871701717376709,0.0032045841217041016,"[0, 1]",0.0,"[0, 1]",0.0
23,IBP,7,0,0.0014,0.007,False,contrast,"[[0, 48.64526, 25.010597, 72.38296], [15.879176, 67.59508, 48.331345, 90]]",0.2871701717376709,0.01565241813659668,"[0.01596202473522914, 1]",8.916854858398438e-05,"[0.05576549097895622, 1.0]",0.01061105728149414
24,IBP,7,0,0.0016,0.008,True,whitenoise,"[[0, 9.696312, 0, 17.251911], [58.212856, 90, 90, 90]]",0.2652311325073242,0.0018649101257324219,"[0, 1]",0.0,"[0, 1]",0.0
25,IBP,7,0,0.0016,0.008,True,brightness,"[[0, 9.696312, 0, 17.251911], [58.212856, 90, 90, 90]]",0.2652311325073242,0.0032041072845458984,"[0, 1]",0.0,"[0, 1]",0.0
26,IBP,7,0,0.0016,0.008,False,contrast,"[[0, 47.392376, 23.5436, 70.46234], [17.074562, 69.01486, 50.13547, 90]]",0.2652311325073242,0.015721559524536133,"[0.0032169272590524315, 1]",8.893013000488281e-05,"[0.011943619698286057, 1.0]",0.010625123977661133
27,IBP,7,0,0.0018000000000000002,0.009000000000000001,True,whitenoise,"[[0, 5.610657, 0, 12.387967], [65.2617, 90, 90, 90]]",0.24014878273010254,0.002188444137573242,"[0, 1]",0.0,"[0, 1]",0.0
28,IBP,7,0,0.0018000000000000002,0.009000000000000001,True,brightness,"[[0, 5.610657, 0, 12.387967], [65.2617, 90, 90, 90]]",0.24014878273010254,0.0035963058471679688,"[0, 1]",0.0,"[0, 1]",0.0
29,IBP,7,0,0.0018000000000000002,0.009000000000000001,True,contrast,"[[0, 46.14688, 22.101658, 68.559105], [18.269962, 70.45477, 51.940357, 90]]",0.24014878273010254,0.0049800872802734375,"[0, 1]",0.0,"[0, 1]",0.0
30,IBP,7,0,0.002,0.01,True,whitenoise,"[[0, 1.9661295, 0, 8.50781], [72.57216, 90, 90, 90]]",0.2678828239440918,0.0023245811462402344,"[0, 1]",0.0,"[0, 1]",0.0
31,IBP,7,0,0.002,0.01,True,brightness,"[[0, 1.9661295, 0, 8.50781], [72.57216, 90, 90, 90]]",0.2678828239440918,0.0037889480590820312,"[0, 1]",0.0,"[0, 1]",0.0
32,IBP,7,0,0.002,0.01,True,contrast,"[[0, 44.905727, 20.667793, 66.66905], [19.482504, 71.90837, 53.76449, 90]]",0.2678828239440918,0.005220651626586914,"[0, 1]",0.0,"[0, 1]",0.0
33,IBP+backward (CROWN-IBP),7,0,0.0,0.0,False,whitenoise,"[[7.5823593, 57.83698, 35.91519, 86.56909], [7.5823593, 57.83698, 35.91519, 86.56909]]",0.3276243209838867,0.014676094055175781,"[0.9245224021724173, 0.9245224021724173]",9.608268737792969e-05,"[0.9245223999023438, 0.9245224]",0.01157069206237793
34,IBP+backward (CROWN-IBP),7,0,0.0,0.0,False,brightness,"[[7.5823593, 57.83698, 35.91519, 86.56909], [7.5823593, 57.83698, 35.91519, 86.56909]]",0.3276243209838867,0.02712559700012207,"[0.9245224021724173, 0.9245224021724173]",6.508827209472656e-05,"[0.9245223999023438, 0.9245224]",0.010543584823608398
35,IBP+backward (CROWN-IBP),7,0,0.0,0.0,False,contrast,"[[7.5823593, 57.83698, 35.91519, 86.56909], [7.5823593, 57.83698, 35.91519, 86.56909]]",0.3276243209838867,0.0395503044128418,"[0.9245224021724173, 0.9245224021724173]",6.461143493652344e-05,"[0.9245223999023438, 0.9245224]",0.010562658309936523
36,IBP+backward (CROWN-IBP),7,0,0.0002,0.001,False,whitenoise,"[[7.1359034, 57.066475, 35.28714, 85.5829], [8.566956, 60.199387, 38.23572, 90]]",0.3165707588195801,0.013593435287475586,"[0.5899809412742706, 1]",8.511543273925781e-05,"[0.6915609012848444, 0.98504466]",0.011221885681152344
37,IBP+backward (CROWN-IBP),7,0,0.0002,0.001,False,brightness,"[[7.172002, 57.16284, 35.36331, 85.72583], [8.548086, 60.167492, 38.209682, 90]]",0.3165707588195801,0.026363372802734375,"[0.5998168545993531, 1]",7.677078247070312e-05,"[0.6933305967177834, 0.98112655]",0.010743379592895508
38,IBP+backward (CROWN-IBP),7,0,0.0002,0.001,False,contrast,"[[7.570357, 57.799194, 35.90028, 86.5173], [7.610319, 57.89303, 35.96714, 86.6674]]",0.3165707588195801,0.03876972198486328,"[0.9164225865055368, 0.9301004946382164]",6.556510925292969e-05,"[0.917687714099884, 0.92881364]",0.010533332824707031
39,IBP+backward (CROWN-IBP),7,0,0.0004,0.002,False,whitenoise,"[[6.5808067, 56.107323, 34.52525, 84.38559], [9.889779, 63.044098, 41.187725, 90]]",0.29255247116088867,0.012731552124023438,"[0.36736383919444565, 1]",8.082389831542969e-05,"[0.548333074146414, 1.0]",0.010452508926391602
40,IBP+backward (CROWN-IBP),7,0,0.0004,0.002,False,brightness,"[[6.65395, 56.299038, 34.680775, 84.6708], [9.852846, 62.98119, 41.136997, 90]]",0.29255247116088867,0.024702787399291992,"[0.3825707557216197, 1]",7.200241088867188e-05,"[0.551081389476742, 1.0]",0.010110616683959961
41,IBP+backward (CROWN-IBP),7,0,0.0004,0.002,False,contrast,"[[7.5414095, 57.756836, 35.871597, 86.46158], [7.6590486, 57.99717, 36.06465, 86.85075]]",0.29255247116088867,0.03636646270751953,"[0.9024413162429445, 0.9396583517336039]",6.079673767089844e-05,"[0.9060971140861511, 0.9358284]",0.009855508804321289
42,IBP+backward (CROWN-IBP),7,0,0.0006000000000000001,0.003,False,whitenoise,"[[5.7503653, 54.723648, 33.41227, 82.6569], [11.537253, 66.494446, 44.72865, 90]]",0.3357853889465332,0.012981653213500977,"[0.1958250740260283, 1]",8.177757263183594e-05,"[0.40288978815078735, 1.0]",0.010651826858520508
43,IBP+backward (CROWN-IBP),7,0,0.0006000000000000001,0.003,False,brightness,"[[5.8589807, 55.011425, 33.643867, 83.084076], [11.482965, 66.401924, 44.655056, 90]]",0.3357853889465332,0.025090456008911133,"[0.20866158201584675, 1]",7.295608520507812e-05,"[0.41511836647987366, 1.0]",0.010271072387695312
