,method,image_id,eps,fake_iou,perturbation,bounds_clip,ub_box,lb_box,gt,optim_box,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),34,0.002,False,brightness,"[[149.99681, 82.80932, 176.18448, 95.97683], [150.33458, 82.9392, 176.5201, 96.09088]]","[150.33458, 82.9392, 176.5201, 96.09088]","[149.99681, 82.80932, 176.18448, 95.97683]",[149.22876  81.78852 175.26797  94.83988],"[150.33458, 176.5201, 82.9392, 96.09088]",2.9149320125579834,0.0120391845703125,"[0.7504533331933751, 0.8154289988788842]",6.389617919921875e-05,"[0.7657277584075928, 0.79870886]",0.007761955261230469
1,backward (CROWN),34,0.01,False,brightness,"[[148.95444, 82.40435, 175.15424, 95.6079], [151.51913, 83.475105, 177.71307, 96.58698]]","[151.51913, 83.475105, 177.71307, 96.58698]","[148.95444, 82.40435, 175.15424, 95.6079]",[149.22876  81.78852 175.26797  94.83988],"[151.51913, 177.71307, 83.475105, 96.58698]",6.0552818775177,0.012305974960327148,"[0.5606355972283309, 1]",6.508827209472656e-05,"[0.6528813242912292, 0.8998617]",0.007954120635986328
2,backward (CROWN),34,0.02,False,brightness,"[[146.47629, 81.304535, 172.62735, 94.58882], [154.60037, 84.96831, 180.77667, 97.978264]]","[154.60037, 84.96831, 180.77667, 97.978264]","[146.47629, 81.304535, 172.62735, 94.58882]",[149.22876  81.78852 175.26797  94.83988],"[154.60037, 180.77667, 84.96831, 97.978264]",8.912291049957275,0.014670848846435547,"[0.23489211374752506, 1]",8.106231689453125e-05,"[0.4282771348953247, 1.0]",0.009665966033935547
