,method,image_id,eps,fake_iou,perturbation,bounds_clip,ub_box,lb_box,gt,optim_box,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),200,0.002,False,brightness,"[[142.6661, 102.68694, 147.67699, 108.43781], [143.67888, 102.91273, 148.70757, 108.74681]]","[143.67888, 102.91273, 148.70757, 108.74681]","[142.6661, 102.68694, 147.67699, 108.43781]",[142.43137  101.800606 146.9281   107.60121 ],"[143.67888, 148.70757, 102.91273, 108.74681]",2.7253849506378174,0.014093875885009766,"[0.3209825042647824, 0.7691986332757209]",7.581710815429688e-05,"[0.3790699243545532, 0.6168131]",0.009222269058227539
1,backward (CROWN),200,0.01,True,brightness,"[[140.19952, 102.06899, 145.16553, 107.66215], [146.16112, 103.63117, 151.22467, 109.62674]]","[146.16112, 103.63117, 151.22467, 109.62674]","[140.19952, 102.06899, 145.16553, 107.66215]",[142.43137  101.800606 146.9281   107.60121 ],"[0, 148.70757, 0, 0]",6.787386178970337,0.0016710758209228516,"[0, 1]",0.0,"[0, 1]",0.0
2,backward (CROWN),200,0.02,True,brightness,"[[136.0618, 100.91171, 140.9213, 106.324005], [151.47263, 105.39856, 156.8135, 111.59136]]","[151.47263, 105.39856, 156.8135, 111.59136]","[136.0618, 100.91171, 140.9213, 106.324005]",[142.43137  101.800606 146.9281   107.60121 ],"[0, 148.70757, 0, 0]",10.253034114837646,0.0017039775848388672,"[0, 1]",0.0,"[0, 1]",0.0
