,method,image_id,eps,fake_iou,perturbation,bounds_clip,ub_box,lb_box,gt,optim_box,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),78,0.002,False,brightness,"[[150.50801, 121.90178, 170.93607, 131.95544], [151.28268, 122.41197, 171.66855, 132.4763]]","[151.28268, 122.41197, 171.66855, 132.4763]","[150.50801, 121.90178, 170.93607, 131.95544]",[149.96078 120.55589 170.24837 130.5136 ],"[151.28268, 171.66855, 122.41197, 132.4763]",2.5512428283691406,0.014663219451904297,"[0.5646353837592915, 0.774210627516839]",7.700920104980469e-05,"[0.6060418486595154, 0.7161098]",0.009709835052490234
1,backward (CROWN),78,0.01,False,brightness,"[[148.29698, 120.6569, 168.74663, 130.68127], [153.46599, 123.791046, 173.77538, 133.87881]]","[153.46599, 123.791046, 173.77538, 133.87881]","[148.29698, 120.6569, 168.74663, 130.68127]",[149.96078 120.55589 170.24837 130.5136 ],"[153.46599, 173.77538, 123.791046, 133.87881]",6.191944122314453,0.01378011703491211,"[0.23551775117913226, 1]",7.724761962890625e-05,"[0.38364654779434204, 0.97346425]",0.009085893630981445
2,backward (CROWN),78,0.02,False,brightness,"[[142.44966, 118.49832, 162.90987, 128.46263], [157.93193, 126.33476, 178.23373, 136.44925]]","[157.93193, 126.33476, 178.23373, 136.44925]","[142.44966, 118.49832, 162.90987, 128.46263]",[149.96078 120.55589 170.24837 130.5136 ],"[157.93193, 162.90987, 126.33476, 128.46263]",8.539216041564941,0.012908220291137695,"[0.012704023767020914, 1]",7.176399230957031e-05,"[0.05243299528956413, 1.0]",0.008434057235717773
