,method,image_id,eps,fake_iou,perturbation,bounds_clip,ub_box,lb_box,gt,optim_box,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),170,0.002,False,brightness,"[[126.77177, 104.1077, 134.8035, 109.99505], [127.96249, 104.66257, 135.91531, 110.565765]]","[127.96249, 104.66257, 135.91531, 110.565765]","[126.77177, 104.1077, 134.8035, 109.99505]",[126.3268   103.250755 134.06535  109.34139 ],"[127.96249, 135.91531, 104.66257, 110.565765]",2.9845287799835205,0.013757944107055664,"[0.3678337210202856, 0.8400640575214783]",7.605552673339844e-05,"[0.4357723891735077, 0.67866963]",0.009020090103149414
1,backward (CROWN),170,0.01,False,brightness,"[[124.08114, 102.83819, 132.273, 108.688225], [130.9189, 106.04842, 138.69363, 111.98706]]","[130.9189, 106.04842, 138.69363, 111.98706]","[124.08114, 102.83819, 132.273, 108.688225]",[126.3268   103.250755 134.06535  109.34139 ],"[130.9189, 132.273, 106.04842, 108.688225]",7.301870107650757,0.013392925262451172,"[0.020167121147672475, 1]",7.700920104980469e-05,"[0.07583991438150406, 1.0]",0.008810043334960938
2,backward (CROWN),170,0.02,True,brightness,"[[119.770096, 100.77167, 128.1883, 106.56344], [135.9909, 108.54863, 143.49637, 114.55611]]","[135.9909, 108.54863, 143.49637, 114.55611]","[119.770096, 100.77167, 128.1883, 106.56344]",[126.3268   103.250755 134.06535  109.34139 ],"[0, 132.273, 0, 0]",10.175162076950073,0.0016179084777832031,"[0, 1]",0.0,"[0, 1]",0.0
