,method,image_id,eps,fake_iou,perturbation,bounds_clip,ub_box,lb_box,gt,optim_box,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),45,0.002,False,brightness,"[[78.746666, 133.81573, 101.0158, 146.49953], [79.39409, 134.27655, 101.6949, 147.14098]]","[79.39409, 134.27655, 101.6949, 147.14098]","[78.746666, 133.81573, 101.0158, 146.49953]",[ 78.43137 132.35045 100.60131 145.11179],"[79.39409, 101.6949, 134.27655, 147.14098]",2.531622886657715,0.012554168701171875,"[0.640206546792936, 0.8220037973146472]",6.29425048828125e-05,"[0.6757993698120117, 0.7750962]",0.008080005645751953
1,backward (CROWN),45,0.01,False,brightness,"[[76.893425, 132.56349, 99.07576, 144.92616], [81.46008, 135.55305, 103.8924, 148.79553]]","[81.46008, 135.55305, 103.8924, 148.79553]","[76.893425, 132.56349, 99.07576, 144.92616]",[ 78.43137 132.35045 100.60131 145.11179],"[81.46008, 103.8924, 135.55305, 148.79553]",5.991963863372803,0.013833999633789062,"[0.29693873059615244, 1]",7.700920104980469e-05,"[0.4608575999736786, 0.98330563]",0.009102106094360352
2,backward (CROWN),45,0.02,False,brightness,"[[73.05512, 130.21985, 94.99355, 142.22958], [86.063835, 138.03021, 108.70507, 151.86856]]","[86.063835, 138.03021, 108.70507, 151.86856]","[73.05512, 130.21985, 94.99355, 142.22958]",[ 78.43137 132.35045 100.60131 145.11179],"[86.063835, 94.99355, 138.03021, 142.22958]",8.648535966873169,0.013450145721435547,"[0.036865330108028393, 1]",7.82012939453125e-05,"[0.1325443983078003, 1.0]",0.008814096450805664
