,method,image_id,eps,fake_iou,perturbation,bounds_clip,ub_box,lb_box,gt,optim_box,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),180,0.002,False,brightness,"[[97.47534, 120.70104, 104.78887, 126.58629], [98.05486, 121.38953, 105.30462, 127.34044]]","[98.05486, 121.38953, 105.30462, 127.34044]","[97.47534, 120.70104, 104.78887, 126.58629]",[ 96.732025 119.97583  103.947716 125.873116],"[98.05486, 105.30462, 121.38953, 127.34044]",2.9798121452331543,0.012917041778564453,"[0.3878984530973896, 0.7595585478257167]",7.295608520507812e-05,"[0.44574183225631714, 0.6422877]",0.008401870727539062
1,backward (CROWN),180,0.01,False,brightness,"[[95.77934, 119.08633, 103.217445, 124.84608], [100.267456, 123.18471, 107.37011, 129.25543]]","[100.267456, 123.18471, 107.37011, 129.25543]","[95.77934, 119.08633, 103.217445, 124.84608]",[ 96.732025 119.97583  103.947716 125.873116],"[100.267456, 103.217445, 123.18471, 124.84608]",7.188132047653198,0.013321876525878906,"[0.03151383384783116, 1]",7.605552673339844e-05,"[0.11517456918954849, 1.0]",0.008722305297851562
2,backward (CROWN),180,0.02,True,brightness,"[[92.03287, 116.26637, 99.78222, 122.06297], [105.78083, 126.506325, 112.74247, 132.73186]]","[105.78083, 126.506325, 112.74247, 132.73186]","[92.03287, 116.26637, 99.78222, 122.06297]",[ 96.732025 119.97583  103.947716 125.873116],"[0, 103.217445, 0, 0]",10.129341125488281,0.0016338825225830078,"[0, 1]",0.0,"[0, 1]",0.0
