,method,image_id,eps,fake_iou,perturbation,bounds_clip,ub_box,lb_box,gt,optim_box,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),12,0.002,False,brightness,"[[101.77134, 112.11644, 121.74263, 131.00482], [102.698975, 112.645805, 122.81896, 131.62785]]","[102.698975, 112.645805, 122.81896, 131.62785]","[101.77134, 112.11644, 121.74263, 131.00482]",[101.75163 111.46828 121.83006 130.61028],"[102.698975, 122.81896, 112.645805, 131.62785]",2.9666082859039307,0.013363838195800781,"[0.7553729925335526, 1]",7.510185241699219e-05,"[0.81328946352005, 0.94571733]",0.008729696273803711
1,backward (CROWN),12,0.01,False,brightness,"[[98.92205, 110.80392, 118.50938, 129.42365], [107.40427, 114.420364, 127.87134, 133.71114]]","[107.40427, 114.420364, 127.87134, 133.71114]","[98.92205, 110.80392, 118.50938, 129.42365]",[101.75163 111.46828 121.83006 130.61028],"[107.40427, 127.87134, 114.420364, 133.71114]",6.771666049957275,0.012989997863769531,"[0.1891448080686412, 1]",7.295608520507812e-05,"[0.4280537962913513, 1.0]",0.008462905883789062
2,backward (CROWN),12,0.02,True,brightness,"[[83.20609, 106.38746, 101.08342, 123.807045], [127.679535, 122.99053, 149.10484, 143.02988]]","[127.679535, 122.99053, 149.10484, 143.02988]","[83.20609, 106.38746, 101.08342, 123.807045]",[101.75163 111.46828 121.83006 130.61028],"[0, 127.87134, 0, 0]",10.93187403678894,0.0016639232635498047,"[0, 1]",0.0,"[0, 1]",0.0
