,method,image_id,eps,fake_iou,perturbation,bounds_clip,ub_box,lb_box,gt,optim_box,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,backward (CROWN),89,0.002,False,brightness,"[[167.22255, 109.02464, 176.3989, 119.14063], [167.83699, 109.379814, 176.79694, 119.45246]]","[167.83699, 109.379814, 176.79694, 119.45246]","[167.22255, 109.02464, 176.3989, 119.14063]",[166.37909 107.60121 175.26797 117.65559],"[167.83699, 176.79694, 109.379814, 119.45246]",2.6394388675689697,0.01292109489440918,"[0.4815183982378829, 0.6708896588767862]",7.200241088867188e-05,"[0.5206087827682495, 0.6158156]",0.008394002914428711
1,backward (CROWN),89,0.01,False,brightness,"[[165.58705, 108.17298, 175.1332, 118.34931], [169.51967, 110.37202, 178.07724, 120.36202]]","[169.51967, 110.37202, 178.07724, 120.36202]","[165.58705, 108.17298, 175.1332, 118.34931]",[166.37909 107.60121 175.26797 117.65559],"[169.51967, 178.07724, 110.37202, 120.36202]",7.193561792373657,0.013869047164916992,"[0.20368995943894108, 1]",7.510185241699219e-05,"[0.31481218338012695, 0.8822586]",0.009198188781738281
2,backward (CROWN),89,0.02,True,brightness,"[[162.43317, 106.73736, 172.0717, 116.913216], [172.83353, 112.28726, 181.03525, 122.21334]]","[172.83353, 112.28726, 181.03525, 122.21334]","[162.43317, 106.73736, 172.0717, 116.913216]",[166.37909 107.60121 175.26797 117.65559],"[0, 178.07724, 0, 0]",8.784941673278809,0.0018448829650878906,"[0, 1]",0.0,"[0, 1]",0.0
