,image_id,gt_logit,eps,fake_iou,perturbation,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,0,0,0.0,False,whitenoise,0.31171202659606934,0.010669231414794922,"[0.8579216382748744, 0.8579216382748744]",7.414817810058594e-05,"[0.8579216599464417, 0.85792166]",0.00860595703125
1,0,0,0.005,False,whitenoise,0.2322680950164795,0.009794950485229492,"[0.7350686710373249, 0.9850044852426532]",6.198883056640625e-05,"[0.7877506613731384, 0.9166035]",0.008027791976928711
2,0,0,0.01,False,whitenoise,0.2209618091583252,0.009742021560668945,"[0.5222937991659559, 1]",6.079673767089844e-05,"[0.6443513035774231, 0.99624664]",0.007953166961669922
3,0,0,0.015,False,whitenoise,0.22851896286010742,0.009869098663330078,"[0.2780348966434494, 1]",6.413459777832031e-05,"[0.46659213304519653, 1.0]",0.007889986038208008
4,0,0,0.02,False,whitenoise,0.24443793296813965,0.010195016860961914,"[0.12100831924143796, 1]",6.4849853515625e-05,"[0.2898712158203125, 1.0]",0.008385896682739258
5,0,0,0.025,False,whitenoise,0.22944211959838867,0.009968996047973633,"[0.040549284720364294, 1]",6.198883056640625e-05,"[0.15454286336898804, 1.0]",0.00814199447631836
6,0,0,0.03,False,whitenoise,0.23356199264526367,0.010190963745117188,"[0.005913601853018973, 1]",6.29425048828125e-05,"[0.03424473851919174, 1.0]",0.008272886276245117
7,0,0,0.035,True,whitenoise,0.22903203964233398,0.001361846923828125,"[0, 1]",0.0,"[0, 1]",0.0
8,0,0,0.04,True,whitenoise,0.2556281089782715,0.0013120174407958984,"[0, 1]",0.0,"[0, 1]",0.0
9,0,0,0.045,True,whitenoise,0.22093701362609863,0.0013911724090576172,"[0, 1]",0.0,"[0, 1]",0.0
10,0,0,0.05,True,whitenoise,0.23047304153442383,0.001336812973022461,"[0, 1]",0.0,"[0, 1]",0.0
