,image_id,gt_logit,eps,fake_iou,perturbation,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,18,0,0.0,True,whitenoise,0.24433398246765137,0.009651899337768555,"[0, 1]",0.0,"[0, 1]",0.0
1,18,0,0.005,False,whitenoise,0.2940380573272705,0.010805130004882812,"[0.7743988091829686, 1]",7.200241088867188e-05,"[0.846109926700592, 0.94053626]",0.00875997543334961
2,18,0,0.01,False,whitenoise,0.22965192794799805,0.009552955627441406,"[0.5970891939974011, 1]",6.198883056640625e-05,"[0.763392984867096, 1.0]",0.007842063903808594
3,18,0,0.015,False,whitenoise,0.22505617141723633,0.009465694427490234,"[0.38362044640179527, 1]",6.413459777832031e-05,"[0.6352462768554688, 1.0]",0.007706880569458008
4,18,0,0.02,False,whitenoise,0.22439098358154297,0.00984811782836914,"[0.2179103612280709, 1]",6.29425048828125e-05,"[0.49849602580070496, 1.0]",0.008040189743041992
5,18,0,0.025,False,whitenoise,0.23409104347229004,0.009650945663452148,"[0.11109437954011116, 1]",7.295608520507812e-05,"[0.3379189968109131, 1.0]",0.0077571868896484375
6,18,0,0.03,False,whitenoise,0.22702622413635254,0.009650945663452148,"[0.04654221034375052, 1]",6.198883056640625e-05,"[0.18101215362548828, 1.0]",0.007950067520141602
7,18,0,0.035,False,whitenoise,0.24053335189819336,0.010809898376464844,"[0.012397083677675152, 1]",7.414817810058594e-05,"[0.06131615489721298, 1.0]",0.008806943893432617
8,18,0,0.04,False,whitenoise,0.22582077980041504,0.009547948837280273,"[2.154081874428148e-05, 1]",6.4849853515625e-05,"[0.00013406800280790776, 1.0]",0.0077970027923583984
9,18,0,0.045,True,whitenoise,0.22469568252563477,0.0012822151184082031,"[0, 1]",0.0,"[0, 1]",0.0
10,18,0,0.05,True,whitenoise,0.23732614517211914,0.001344919204711914,"[0, 1]",0.0,"[0, 1]",0.0
