,image_id,gt_logit,eps,fake_iou,perturbation,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,13,0,0.0,False,whitenoise,0.23465800285339355,0.009535074234008789,"[0.9164533915070394, 0.9164533915070394]",6.29425048828125e-05,"[0.9164534211158752, 0.9164534]",0.007779836654663086
1,13,0,0.005,False,whitenoise,0.24165606498718262,0.009707927703857422,"[0.7897189501915154, 1]",6.198883056640625e-05,"[0.8303137421607971, 0.9516875]",0.007964134216308594
2,13,0,0.01,False,whitenoise,0.247391939163208,0.009574174880981445,"[0.6007900195036476, 1]",6.389617919921875e-05,"[0.6868690848350525, 0.9985873]",0.007793903350830078
3,13,0,0.015,False,whitenoise,0.23637700080871582,0.009654045104980469,"[0.3499195248156453, 1]",6.508827209472656e-05,"[0.49685704708099365, 1.0]",0.007854938507080078
4,13,0,0.02,False,whitenoise,0.2302689552307129,0.0093231201171875,"[0.1886408345747272, 1]",6.29425048828125e-05,"[0.3356141149997711, 1.0]",0.00758814811706543
5,13,0,0.025,False,whitenoise,0.24675369262695312,0.010027170181274414,"[0.08435442241123249, 1]",6.198883056640625e-05,"[0.20138154923915863, 1.0]",0.008305788040161133
6,13,0,0.03,False,whitenoise,0.24024486541748047,0.009733915328979492,"[0.02982125643094134, 1]",9.608268737792969e-05,"[0.10801827162504196, 1.0]",0.007967948913574219
7,13,0,0.035,False,whitenoise,0.24468517303466797,0.011828899383544922,"[0.004565878085125415, 1]",8.678436279296875e-05,"[0.0273709986358881, 1.0]",0.009405136108398438
8,13,0,0.04,True,whitenoise,0.27292394638061523,0.002000093460083008,"[0, 1]",0.0,"[0, 1]",0.0
9,13,0,0.045,True,whitenoise,0.2710258960723877,0.0014939308166503906,"[0, 1]",0.0,"[0, 1]",0.0
10,13,0,0.05,True,whitenoise,0.26476597785949707,0.0016438961029052734,"[0, 1]",0.0,"[0, 1]",0.0
