,image_id,gt_logit,eps,fake_iou,perturbation,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,16,0,0.0,False,whitenoise,0.2668569087982178,0.011852025985717773,"[0.8113032110167009, 0.8113032110167009]",7.605552673339844e-05,"[0.8113031983375549, 0.8113032]",0.009421110153198242
1,16,0,0.005,False,whitenoise,0.23515701293945312,0.00952601432800293,"[0.7093067341074276, 0.8893185214455036]",6.198883056640625e-05,"[0.7433308959007263, 0.84531796]",0.007812976837158203
2,16,0,0.01,False,whitenoise,0.26311302185058594,0.011274099349975586,"[0.5084939551748223, 1]",7.414817810058594e-05,"[0.5898837447166443, 0.9241903]",0.009134054183959961
3,16,0,0.015,False,whitenoise,0.25937509536743164,0.011508941650390625,"[0.33135196175638987, 1]",7.486343383789062e-05,"[0.4369930028915405, 1.0]",0.009391307830810547
4,16,0,0.02,False,whitenoise,0.27071118354797363,0.011092901229858398,"[0.17525470549635944, 1]",7.796287536621094e-05,"[0.29721444845199585, 1.0]",0.008689165115356445
5,16,0,0.025,False,whitenoise,0.26249003410339355,0.009676933288574219,"[0.07701394131658598, 1]",6.389617919921875e-05,"[0.18554581701755524, 1.0]",0.007938146591186523
6,16,0,0.03,False,whitenoise,0.24587392807006836,0.009752988815307617,"[0.027096927607277853, 1]",6.4849853515625e-05,"[0.10823312401771545, 1.0]",0.00772404670715332
7,16,0,0.035,False,whitenoise,0.24191713333129883,0.009739875793457031,"[0.005893623506353484, 1]",6.413459777832031e-05,"[0.03794613108038902, 1.0]",0.007951974868774414
8,16,0,0.04,True,whitenoise,0.2552928924560547,0.0013141632080078125,"[0, 1]",0.0,"[0, 1]",0.0
9,16,0,0.045,True,whitenoise,0.24537897109985352,0.0016112327575683594,"[0, 1]",0.0,"[0, 1]",0.0
10,16,0,0.05,True,whitenoise,0.2579960823059082,0.0013301372528076172,"[0, 1]",0.0,"[0, 1]",0.0
