,image_id,gt_logit,eps,fake_iou,perturbation,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,17,0,0.0,True,whitenoise,0.23629307746887207,0.009615898132324219,"[0, 1]",0.0,"[0, 1]",0.0
1,17,0,0.005,True,whitenoise,0.2242417335510254,0.009637832641601562,"[0, 1]",0.0,"[0, 1]",0.0
2,17,0,0.01,False,whitenoise,0.24244284629821777,0.009395837783813477,"[0.6617838635662123, 1]",6.413459777832031e-05,"[0.7621116042137146, 0.93213075]",0.007652997970581055
3,17,0,0.015,False,whitenoise,0.22889494895935059,0.009553909301757812,"[0.5485370239625248, 1]",6.198883056640625e-05,"[0.7050350308418274, 0.98185045]",0.007807016372680664
4,17,0,0.02,False,whitenoise,0.28655314445495605,0.011616945266723633,"[0.43327048847036176, 1]",8.0108642578125e-05,"[0.6467396020889282, 1.0]",0.009483814239501953
5,17,0,0.025,False,whitenoise,0.23844671249389648,0.009610891342163086,"[0.33702535948675705, 1]",6.413459777832031e-05,"[0.5862111449241638, 1.0]",0.007776975631713867
6,17,0,0.03,False,whitenoise,0.24517512321472168,0.012209892272949219,"[0.2589990084129081, 1]",8.106231689453125e-05,"[0.5188930630683899, 1.0]",0.010037899017333984
7,17,0,0.035,False,whitenoise,0.2512838840484619,0.010312318801879883,"[0.18929626720284298, 1]",7.081031799316406e-05,"[0.43216949701309204, 1.0]",0.00834202766418457
8,17,0,0.04,False,whitenoise,0.23433423042297363,0.009706735610961914,"[0.1432239187604592, 1]",6.389617919921875e-05,"[0.36544492840766907, 1.0]",0.00793600082397461
9,17,0,0.045,False,whitenoise,0.24166202545166016,0.009972095489501953,"[0.10336902790259055, 1]",6.699562072753906e-05,"[0.29447439312934875, 1.0]",0.008067846298217773
10,17,0,0.05,False,whitenoise,0.24874114990234375,0.009334087371826172,"[0.07087907454183415, 1]",6.175041198730469e-05,"[0.22547340393066406, 1.0]",0.007604122161865234
