,image_id,gt_logit,eps,fake_iou,perturbation,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,9,0,0.0,False,whitenoise,0.2232191562652588,0.00963592529296875,"[0.8967070076974892, 0.8967070076974892]",6.29425048828125e-05,"[0.8967069983482361, 0.896707]",0.007864236831665039
1,9,0,0.005,False,whitenoise,0.2187209129333496,0.009548187255859375,"[0.8078797724886444, 0.9573217795121756]",6.198883056640625e-05,"[0.8376623392105103, 0.921077]",0.007802009582519531
2,9,0,0.01,False,whitenoise,0.24407315254211426,0.009283781051635742,"[0.6157302256188921, 1]",6.29425048828125e-05,"[0.6945596933364868, 0.9655604]",0.007543087005615234
3,9,0,0.015,False,whitenoise,0.222578763961792,0.00956106185913086,"[0.43820793321478485, 1]",6.318092346191406e-05,"[0.5406315922737122, 0.99651945]",0.007809877395629883
4,9,0,0.02,False,whitenoise,0.21951794624328613,0.009545087814331055,"[0.2670347634065786, 1]",6.508827209472656e-05,"[0.40017029643058777, 1.0]",0.007783174514770508
5,9,0,0.025,False,whitenoise,0.2197270393371582,0.009606122970581055,"[0.1507321038529752, 1]",7.104873657226562e-05,"[0.275413453578949, 1.0]",0.0078029632568359375
6,9,0,0.03,False,whitenoise,0.22664189338684082,0.00953817367553711,"[0.07834502584134383, 1]",6.413459777832031e-05,"[0.18015791475772858, 1.0]",0.007788896560668945
7,9,0,0.035,False,whitenoise,0.2255101203918457,0.009619951248168945,"[0.03160800320626253, 1]",6.175041198730469e-05,"[0.10536188632249832, 1.0]",0.007898330688476562
8,9,0,0.04,False,whitenoise,0.22530889511108398,0.009353876113891602,"[0.006454888178954201, 1]",6.198883056640625e-05,"[0.03729743883013725, 1.0]",0.007630109786987305
9,9,0,0.045,True,whitenoise,0.2262868881225586,0.0013208389282226562,"[0, 1]",0.0,"[0, 1]",0.0
10,9,0,0.05,True,whitenoise,0.22851204872131348,0.0013270378112792969,"[0, 1]",0.0,"[0, 1]",0.0
