,image_id,gt_logit,eps,fake_iou,perturbation,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,12,0,0.0,False,whitenoise,0.22476482391357422,0.009907960891723633,"[0.9611683790120282, 0.9611683790120282]",6.389617919921875e-05,"[0.9611684083938599, 0.9611684]",0.00811314582824707
1,12,0,0.005,False,whitenoise,0.2563776969909668,0.011073827743530273,"[0.7954770961478397, 1]",7.295608520507812e-05,"[0.8720366954803467, 0.99228776]",0.009016036987304688
2,12,0,0.01,False,whitenoise,0.23263192176818848,0.009968757629394531,"[0.5186599906872004, 1]",6.508827209472656e-05,"[0.6935279965400696, 1.0]",0.008148908615112305
3,12,0,0.015,False,whitenoise,0.2463841438293457,0.009709596633911133,"[0.2959411376857275, 1]",6.29425048828125e-05,"[0.5027031302452087, 1.0]",0.007921934127807617
4,12,0,0.02,False,whitenoise,0.2395000457763672,0.00957179069519043,"[0.1519844069422519, 1]",6.198883056640625e-05,"[0.34449735283851624, 1.0]",0.007821083068847656
5,12,0,0.025,False,whitenoise,0.24002408981323242,0.009784936904907227,"[0.0640326726518486, 1]",6.29425048828125e-05,"[0.21862973272800446, 1.0]",0.008014917373657227
6,12,0,0.03,False,whitenoise,0.23578405380249023,0.009284019470214844,"[0.01728335247757423, 1]",6.389617919921875e-05,"[0.07930798083543777, 1.0]",0.007569313049316406
7,12,0,0.035,True,whitenoise,0.23174667358398438,0.0013511180877685547,"[0, 1]",0.0,"[0, 1]",0.0
8,12,0,0.04,True,whitenoise,0.2372291088104248,0.0013599395751953125,"[0, 1]",0.0,"[0, 1]",0.0
9,12,0,0.045,True,whitenoise,0.22081780433654785,0.0012862682342529297,"[0, 1]",0.0,"[0, 1]",0.0
10,12,0,0.05,True,whitenoise,0.22875690460205078,0.0013172626495361328,"[0, 1]",0.0,"[0, 1]",0.0
