,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,0,0,0.0,False,whitenoise,"[[23.967188, 50.611015, 52.31359, 78.47795], [23.967188, 50.611015, 52.31359, 78.47795]]",0.3588738441467285,0.010180234909057617,"[0.9058599043020897, 0.9058599043020897]",5.91278076171875e-05,"[0.9058598875999451, 0.9058599]",0.00794076919555664
1,0,0,0.0,False,brightness,"[[23.967188, 50.611015, 52.31359, 78.47795], [23.967188, 50.611015, 52.31359, 78.47795]]",0.3588738441467285,0.01896810531616211,"[0.9058599043020897, 0.9058599043020897]",5.507469177246094e-05,"[0.9058598875999451, 0.9058599]",0.007052898406982422
2,0,0,0.0,False,contrast,"[[23.967188, 50.611015, 52.31359, 78.47795], [23.967188, 50.611015, 52.31359, 78.47795]]",0.3588738441467285,0.026597261428833008,"[0.9058599043020897, 0.9058599043020897]",4.601478576660156e-05,"[0.9058598875999451, 0.9058599]",0.006142854690551758
3,0,0,5.6565656565656563e-05,False,whitenoise,"[[23.857038, 50.4127, 52.14181, 78.22181], [24.285107, 51.247364, 52.983463, 79.45423]]",0.2751631736755371,0.009846687316894531,"[0.8034369719636772, 1]",5.507469177246094e-05,"[0.8485528230667114, 0.95296884]",0.007675886154174805
4,0,0,5.6565656565656563e-05,False,brightness,"[[23.869652, 50.43844, 52.16748, 78.26003], [24.28186, 51.239433, 52.977764, 79.44356]]",0.2751631736755371,0.018795013427734375,"[0.8066610995085384, 1]",5.6743621826171875e-05,"[0.8502146601676941, 0.9505161]",0.007171154022216797
5,0,0,5.6565656565656563e-05,False,contrast,"[[23.869652, 50.43844, 52.16748, 78.26003], [24.28186, 51.239433, 52.977764, 79.44356]]",0.2751631736755371,0.026746749877929688,"[0.8066610995085384, 1]",4.696846008300781e-05,"[0.8502146601676941, 0.9505161]",0.00646519660949707
6,0,0,0.00011313131313131313,False,whitenoise,"[[23.737114, 50.20352, 51.959106, 77.95365], [24.627163, 51.918438, 53.693817, 80.48701]]",0.275806188583374,0.009813070297241211,"[0.7094723178320925, 1]",5.698204040527344e-05,"[0.7925992012023926, 0.9797797]",0.00776982307434082
7,0,0,0.00011313131313131313,False,brightness,"[[23.762476, 50.255394, 52.010765, 78.03069], [24.62081, 51.90297, 53.682743, 80.46628]]",0.275806188583374,0.01849985122680664,"[0.7170789314375301, 1]",5.602836608886719e-05,"[0.795631468296051, 0.9766876]",0.006948232650756836
8,0,0,0.00011313131313131313,False,contrast,"[[23.762476, 50.255394, 52.010765, 78.03069], [24.62081, 51.90297, 53.682743, 80.46628]]",0.275806188583374,0.026156902313232422,"[0.7170789314375301, 1]",4.57763671875e-05,"[0.795631468296051, 0.9766876]",0.006181001663208008
9,0,0,0.0001696969696969697,False,whitenoise,"[[23.604908, 49.980972, 51.762184, 77.66909], [24.986969, 52.615532, 54.433846, 81.561165]]",0.2863438129425049,0.009927988052368164,"[0.6167698371195562, 1]",6.198883056640625e-05,"[0.7360880970954895, 0.99953485]",0.007791996002197266
10,0,0,0.0001696969696969697,False,brightness,"[[23.642996, 50.059322, 51.839817, 77.78545], [24.977491, 52.59237, 54.41732, 81.53017]]",0.2863438129425049,0.019182205200195312,"[0.6282334310440683, 1]",5.5789947509765625e-05,"[0.7386494874954224, 0.9970815]",0.007508993148803711
11,0,0,0.0001696969696969697,False,contrast,"[[23.642996, 50.059322, 51.839817, 77.78545], [24.977491, 52.59237, 54.41732, 81.53017]]",0.2863438129425049,0.027890920639038086,"[0.6282334310440683, 1]",5.507469177246094e-05,"[0.7386494874954224, 0.9970815]",0.0069429874420166016
12,0,0,0.00022626262626262625,False,whitenoise,"[[23.442043, 49.754288, 51.545334, 77.38358], [25.381214, 53.388546, 55.245766, 82.75491]]",0.278731107711792,0.00991201400756836,"[0.5206863264208995, 1]",6.29425048828125e-05,"[0.6698042750358582, 1.0]",0.007790088653564453
13,0,0,0.00022626262626262625,False,brightness,"[[23.493057, 49.85873, 51.649162, 77.5387], [25.36871, 53.357872, 55.223923, 82.71398]]",0.278731107711792,0.01923513412475586,"[0.5335519451635847, 1]",5.626678466796875e-05,"[0.6728127002716064, 1.0]",0.007519960403442383
14,0,0,0.00022626262626262625,False,contrast,"[[23.493057, 49.85873, 51.649162, 77.5387], [25.36871, 53.357872, 55.223923, 82.71398]]",0.278731107711792,0.028211116790771484,"[0.5335519451635847, 1]",5.698204040527344e-05,"[0.6728127002716064, 1.0]",0.00722193717956543
15,0,0,0.0002828282828282828,False,whitenoise,"[[23.270245, 49.512398, 51.31679, 77.08394], [25.803074, 54.215195, 56.108116, 84.02853]]",0.2802879810333252,0.009858131408691406,"[0.43739132153561744, 1]",6.008148193359375e-05,"[0.6070695519447327, 1.0]",0.00774383544921875
16,0,0,0.0002828282828282828,False,brightness,"[[23.334146, 49.642136, 51.44645, 77.27661], [25.78749, 54.176914, 56.08088, 83.977554]]",0.2802879810333252,0.0191800594329834,"[0.4505075489827495, 1]",5.602836608886719e-05,"[0.6103859543800354, 1.0]",0.007570981979370117
17,0,0,0.0002828282828282828,False,contrast,"[[23.334146, 49.642136, 51.44645, 77.27661], [25.78749, 54.176914, 56.08088, 83.977554]]",0.2802879810333252,0.027508020401000977,"[0.4505075489827495, 1]",5.2928924560546875e-05,"[0.6103859543800354, 1.0]",0.006591081619262695
18,0,0,0.0003393939393939394,False,whitenoise,"[[23.107994, 49.27538, 51.095963, 76.78828], [26.193281, 54.979145, 56.90502, 85.207054]]",0.2696819305419922,0.009852886199951172,"[0.3731973218107547, 1]",5.984306335449219e-05,"[0.5551830530166626, 1.0]",0.0077800750732421875
19,0,0,0.0003393939393939394,False,brightness,"[[23.184868, 49.431137, 51.251785, 77.01959], [26.174646, 54.933163, 56.872387, 85.145935]]",0.2696819305419922,0.019053936004638672,"[0.38643181769016316, 1]",5.7220458984375e-05,"[0.5587500929832458, 1.0]",0.007410764694213867
20,0,0,0.0003393939393939394,False,contrast,"[[23.184868, 49.431137, 51.251785, 77.01959], [26.174646, 54.933163, 56.872387, 85.145935]]",0.2696819305419922,0.027157068252563477,"[0.38643181769016316, 1]",5.0067901611328125e-05,"[0.5587500929832458, 1.0]",0.0065097808837890625
21,0,0,0.00039595959595959594,False,whitenoise,"[[22.916649, 48.986504, 50.837334, 76.43467], [26.631773, 55.80938, 57.798843, 86.510185]]",0.2676079273223877,0.009773969650268555,"[0.31327022984962016, 1]",6.079673767089844e-05,"[0.5036887526512146, 1.0]",0.0076999664306640625
22,0,0,0.00039595959595959594,False,brightness,"[[23.006495, 49.16829, 51.019356, 76.70465], [26.610096, 55.7558, 57.760937, 86.439]]",0.2676079273223877,0.01903080940246582,"[0.3261183300783364, 1]",5.6743621826171875e-05,"[0.5073868632316589, 1.0]",0.007500171661376953
23,0,0,0.00039595959595959594,False,contrast,"[[23.006495, 49.16829, 51.019356, 76.70465], [26.610096, 55.7558, 57.760937, 86.439]]",0.2676079273223877,0.027046680450439453,"[0.3261183300783364, 1]",4.982948303222656e-05,"[0.5073868632316589, 1.0]",0.0064051151275634766
24,0,0,0.0004525252525252525,False,whitenoise,"[[22.703167, 48.633186, 50.533043, 76.01062], [27.227093, 56.682156, 58.877758, 87.887215]]",0.27422571182250977,0.009737014770507812,"[0.256892189444842, 1]",6.103515625e-05,"[0.4495219588279724, 1.0]",0.007682085037231445
