,image_id,gt_logit,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,1,0,0.0,True,whitenoise,"[[6.71117, 39.16777, 33.808174, 66.457756], [6.71117, 39.16777, 33.808174, 66.457756]]",0.28849196434020996,0.00952601432800293,"[0, 1]",0.0,"[0, 1]",0.0
1,1,0,0.0,True,brightness,"[[6.71117, 39.16777, 33.808174, 66.457756], [6.71117, 39.16777, 33.808174, 66.457756]]",0.28849196434020996,0.018463850021362305,"[0, 1]",0.0,"[0, 1]",0.0
2,1,0,0.0,True,contrast,"[[6.71117, 39.16777, 33.808174, 66.457756], [6.71117, 39.16777, 33.808174, 66.457756]]",0.28849196434020996,0.02730083465576172,"[0, 1]",0.0,"[0, 1]",0.0
3,1,0,5.6565656565656563e-05,False,whitenoise,"[[6.58117, 38.976658, 33.623226, 66.20567], [6.905175, 39.764927, 34.32681, 67.38971]]",0.2853400707244873,0.009827852249145508,"[0.7491962794632743, 0.9435427259422732]",6.198883056640625e-05,"[0.8035781383514404, 0.88471276]",0.007717132568359375
4,1,0,5.6565656565656563e-05,False,brightness,"[[6.5890856, 39.000072, 33.642387, 66.24142], [6.900907, 39.75772, 34.32125, 67.380135]]",0.2853400707244873,0.018880128860473633,"[0.7533001676674606, 0.9401829524271313]",5.7697296142578125e-05,"[0.8059799075126648, 0.8839336]",0.00728607177734375
5,1,0,5.6565656565656563e-05,False,contrast,"[[6.5890856, 39.000072, 33.642387, 66.24142], [6.900907, 39.75772, 34.32125, 67.380135]]",0.2853400707244873,0.027415990829467773,"[0.7533001676674606, 0.9401829524271313]",5.507469177246094e-05,"[0.8059799075126648, 0.8839336]",0.006880998611450195
6,1,0,0.00011313131313131313,False,whitenoise,"[[6.4422493, 38.77511, 33.426792, 65.93919], [7.1053348, 40.393723, 34.866146, 68.36768]]",0.27849817276000977,0.009851932525634766,"[0.6776460183882919, 1]",6.794929504394531e-05,"[0.7732968926429749, 0.9419066]",0.007688999176025391
7,1,0,0.00011313131313131313,False,brightness,"[[6.458136, 38.82233, 33.46542, 66.01127], [7.0968113, 40.37946, 34.85516, 68.348816]]",0.27849817276000977,0.018849849700927734,"[0.6848859663233949, 1]",5.7220458984375e-05,"[0.7771471738815308, 0.9402646]",0.007294893264770508
8,1,0,0.00011313131313131313,False,contrast,"[[6.458136, 38.82233, 33.46542, 66.01127], [7.0968113, 40.37946, 34.85516, 68.348816]]",0.27849817276000977,0.027245759963989258,"[0.6848859663233949, 1]",5.4836273193359375e-05,"[0.7771471738815308, 0.9402646]",0.0067021846771240234
9,1,0,0.0001696969696969697,False,whitenoise,"[[6.295879, 38.561, 33.218903, 65.6546], [7.351748, 41.069046, 35.481194, 69.40294]]",0.2766139507293701,0.009929180145263672,"[0.6067302266836776, 1]",6.29425048828125e-05,"[0.738930344581604, 0.989433]",0.007816314697265625
10,1,0,0.0001696969696969697,False,brightness,"[[6.3196645, 38.63218, 33.276833, 65.76326], [7.34073, 41.04819, 35.46524, 69.374886]]",0.2766139507293701,0.019150257110595703,"[0.616950668736494, 1]",6.389617919921875e-05,"[0.7443757057189941, 0.98858345]",0.007417917251586914
11,1,0,0.0001696969696969697,False,contrast,"[[6.3196645, 38.63218, 33.276833, 65.76326], [7.34073, 41.04819, 35.46524, 69.374886]]",0.2766139507293701,0.027858972549438477,"[0.616950668736494, 1]",5.698204040527344e-05,"[0.7443757057189941, 0.98858345]",0.006980180740356445
12,1,0,0.00022626262626262625,False,whitenoise,"[[6.1360116, 38.341675, 33.00117, 65.36604], [7.611953, 41.81405, 36.13466, 70.55024]]",0.28255701065063477,0.009732961654663086,"[0.5189571579386187, 1]",6.29425048828125e-05,"[0.7051404118537903, 0.9951426]",0.0076520442962646484
13,1,0,0.00022626262626262625,False,brightness,"[[6.1676054, 38.4365, 33.07837, 65.51083], [7.5975075, 41.78646, 36.113636, 70.51317]]",0.28255701065063477,0.018995046615600586,"[0.5302545661607865, 1]",5.7697296142578125e-05,"[0.7120050191879272, 0.994014]",0.007505178451538086
14,1,0,0.00022626262626262625,False,contrast,"[[6.1676054, 38.4365, 33.07837, 65.51083], [7.5975075, 41.78646, 36.113636, 70.51317]]",0.28255701065063477,0.02798008918762207,"[0.5302545661607865, 1]",5.698204040527344e-05,"[0.7120050191879272, 0.994014]",0.007284879684448242
15,1,0,0.0002828282828282828,False,whitenoise,"[[5.9655285, 38.112656, 32.771725, 65.063675], [7.8836265, 42.61667, 36.81939, 71.77698]]",0.27861499786376953,0.00977778434753418,"[0.44197659283472807, 1]",6.198883056640625e-05,"[0.6718634366989136, 1.0]",0.007662057876586914
16,1,0,0.0002828282828282828,False,brightness,"[[6.004985, 38.230488, 32.868034, 65.24353], [7.8657184, 42.58241, 36.79342, 71.73097]]",0.27861499786376953,0.0188748836517334,"[0.45368290905849284, 1]",5.698204040527344e-05,"[0.6799328327178955, 0.999822]",0.007379055023193359
17,1,0,0.0002828282828282828,False,contrast,"[[6.004985, 38.230488, 32.868034, 65.24353], [7.8657184, 42.58241, 36.79342, 71.73097]]",0.27861499786376953,0.027441740036010742,"[0.45368290905849284, 1]",5.602836608886719e-05,"[0.6799328327178955, 0.999822]",0.0068700313568115234
18,1,0,0.0003393939393939394,False,whitenoise,"[[5.8073773, 37.88235, 32.554466, 64.7617], [8.176509, 43.355927, 37.494312, 72.90633]]",0.28142428398132324,0.009564876556396484,"[0.3803492880191003, 1]",6.198883056640625e-05,"[0.6402220129966736, 1.0]",0.00751185417175293
19,1,0,0.0003393939393939394,False,brightness,"[[5.8547177, 38.023777, 32.67007, 64.9776], [8.155189, 43.31477, 37.46325, 72.85103]]",0.28142428398132324,0.01874399185180664,"[0.3922816379742074, 1]",5.793571472167969e-05,"[0.6493948698043823, 1.0]",0.007459878921508789
20,1,0,0.0003393939393939394,False,contrast,"[[5.8547177, 38.023777, 32.67007, 64.9776], [8.155189, 43.31477, 37.46325, 72.85103]]",0.28142428398132324,0.027734041213989258,"[0.3922816379742074, 1]",5.698204040527344e-05,"[0.6493948698043823, 1.0]",0.007309913635253906
21,1,0,0.00039595959595959594,False,whitenoise,"[[5.624634, 37.59663, 32.30096, 64.39249], [8.537877, 44.164852, 38.275288, 74.14595]]",0.27958178520202637,0.009871959686279297,"[0.3211563902072202, 1]",6.103515625e-05,"[0.5916724801063538, 1.0]",0.007774829864501953
22,1,0,0.00039595959595959594,False,brightness,"[[5.6798716, 37.76164, 32.435856, 64.64446], [8.513217, 44.11685, 38.239, 74.08138]]",0.27958178520202637,0.018724918365478516,"[0.33282710788759434, 1]",5.7220458984375e-05,"[0.6006577014923096, 1.0]",0.0071599483489990234
23,1,0,0.00039595959595959594,False,contrast,"[[5.6798716, 37.76164, 32.435856, 64.64446], [8.513217, 44.11685, 38.239, 74.08138]]",0.27958178520202637,0.027376890182495117,"[0.33282710788759434, 1]",5.626678466796875e-05,"[0.6006577014923096, 1.0]",0.007003068923950195
24,1,0,0.0004525252525252525,False,whitenoise,"[[5.421652, 37.26066, 32.00409, 63.95058], [8.929637, 45.029278, 39.115376, 75.47223]]",0.27557826042175293,0.009701967239379883,"[0.26705054538807943, 1]",6.198883056640625e-05,"[0.5385666489601135, 1.0]",0.007639169692993164
25,1,0,0.0004525252525252525,False,brightness,"[[5.485205, 37.450367, 32.159492, 64.240616], [8.901724, 44.97452, 39.073772, 75.398254]]",0.27557826042175293,0.0188138484954834,"[0.27822312917044, 1]",5.7220458984375e-05,"[0.548392117023468, 1.0]",0.00735783576965332
26,1,0,0.0004525252525252525,False,contrast,"[[5.485205, 37.450367, 32.159492, 64.240616], [8.901724, 44.97452, 39.073772, 75.398254]]",0.27557826042175293,0.02762007713317871,"[0.27822312917044, 1]",5.6743621826171875e-05,"[0.548392117023468, 1.0]",0.00711822509765625
27,1,0,0.0005090909090909091,False,whitenoise,"[[5.1950912, 36.901173, 31.690573, 63.4841], [9.353933, 45.945858, 40.012203, 76.87087]]",0.27151012420654297,0.009737968444824219,"[0.21960249912786586, 1]",6.198883056640625e-05,"[0.48597657680511475, 1.0]",0.007650852203369141
