,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP+backward (CROWN-IBP),15,0.0,False,whitenoise,"[[142.47, 119.78357, 167.70752, 137.2007], [142.47, 119.78357, 167.70752, 137.2007]]",0.38713693618774414,0.010667562484741211,"[0.8490121629080399, 0.8490121629080399]",7.200241088867188e-05,"[0.8490121364593506, 0.84901214]",0.008627891540527344
1,IBP+backward (CROWN-IBP),15,0.0002,False,whitenoise,"[[141.42041, 118.99383, 166.43594, 136.30667], [144.32799, 120.39814, 169.2851, 137.739]]",0.3897519111633301,0.010900020599365234,"[0.5578881703917962, 1]",7.510185241699219e-05,"[0.7011064291000366, 0.9684868]",0.008777856826782227
2,IBP+backward (CROWN-IBP),15,0.0004,False,whitenoise,"[[139.89764, 117.056404, 164.08224, 134.66777], [147.4052, 121.85473, 173.08142, 138.76862]]",0.38520193099975586,0.011448144912719727,"[0.22372053797824265, 1]",7.605552673339844e-05,"[0.47662442922592163, 1.0]",0.009329795837402344
3,IBP+backward (CROWN-IBP),15,0.0006000000000000001,False,whitenoise,"[[136.94162, 113.955765, 160.38242, 132.50621], [151.71216, 124.78926, 178.28998, 141.60402]]",0.3814730644226074,0.00934910774230957,"[0.04388472483425025, 1]",6.198883056640625e-05,"[0.14923906326293945, 1.0]",0.007561922073364258
4,IBP+backward (CROWN-IBP),15,0.0008,True,whitenoise,"[[131.55417, 108.995544, 154.2548, 128.99886], [160.05786, 130.08284, 187.58716, 146.91827]]",0.39418816566467285,0.0016148090362548828,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP+backward (CROWN-IBP),15,0.001,True,whitenoise,"[[122.6429, 102.554184, 144.97281, 123.442184], [172.78848, 138.2087, 201.98746, 154.8291]]",0.37452006340026855,0.0016210079193115234,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP+backward (CROWN-IBP),15,0.0012000000000000001,True,whitenoise,"[[107.773636, 94.22743, 130.56778, 116.338104], [190.33173, 150.00989, 222.55025, 166.4091]]",0.4924757480621338,0.0016660690307617188,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP+backward (CROWN-IBP),15,0.0014,True,whitenoise,"[[84.491486, 84.22072, 109.089066, 107.87505], [211.54187, 165.18394, 247.55058, 180.80734]]",0.3820779323577881,0.0016088485717773438,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP+backward (CROWN-IBP),15,0.0016,True,whitenoise,"[[54.22364, 71.83014, 81.55237, 96.70527], [234.94135, 184.26093, 256, 198.15808]]",0.4299008846282959,0.0016770362854003906,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP+backward (CROWN-IBP),15,0.0018000000000000002,True,whitenoise,"[[21.090134, 57.5748, 51.29971, 82.775795], [256, 205.15405, 256, 217.56584]]",0.41545701026916504,0.0017609596252441406,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP+backward (CROWN-IBP),15,0.002,True,whitenoise,"[[0, 41.028225, 17.94585, 67.2012], [256, 228.07036, 256, 238.86795]]",0.383695125579834,0.0017406940460205078,"[0, 1]",0.0,"[0, 1]",0.0
