,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP+backward (CROWN-IBP),40,0.0,False,whitenoise,"[[129.06003, 131.31735, 146.03845, 145.319], [129.06003, 131.31735, 146.03845, 145.319]]",0.3549771308898926,0.009335041046142578,"[0.7404828601980683, 0.7404828601980683]",6.29425048828125e-05,"[0.7404828667640686, 0.74048287]",0.00755000114440918
1,IBP+backward (CROWN-IBP),40,0.0002,False,whitenoise,"[[127.750084, 130.82205, 144.66045, 144.71341], [130.37927, 131.88385, 147.38193, 145.92209]]",0.3669278621673584,0.01140904426574707,"[0.46754401036048665, 1]",7.677078247070312e-05,"[0.5929638147354126, 0.8695728]",0.00927114486694336
2,IBP+backward (CROWN-IBP),40,0.0004,False,whitenoise,"[[125.24813, 128.92755, 142.33136, 142.88], [134.49, 133.18423, 151.49689, 148.47575]]",0.36961793899536133,0.010131120681762695,"[0.11297986811662254, 1]",7.224082946777344e-05,"[0.2979199290275574, 1.0]",0.008175849914550781
3,IBP+backward (CROWN-IBP),40,0.0006000000000000001,True,whitenoise,"[[121.60773, 125.14972, 138.71445, 140.10036], [142.00928, 136.47661, 160.0715, 152.89853]]",0.34262800216674805,0.0013871192932128906,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP+backward (CROWN-IBP),40,0.0008,True,whitenoise,"[[115.990005, 120.04668, 133.05864, 135.75845], [152.06458, 142.42598, 171.34674, 159.15948]]",0.3395252227783203,0.0014400482177734375,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP+backward (CROWN-IBP),40,0.001,True,whitenoise,"[[108.61607, 113.14504, 125.6679, 130.21545], [165.61496, 150.90782, 186.77048, 167.75835]]",0.353848934173584,0.0016160011291503906,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP+backward (CROWN-IBP),40,0.0012000000000000001,True,whitenoise,"[[95.43891, 104.144196, 113.9209, 123.247314], [184.4312, 163.26427, 208.75967, 180.04056]]",0.3577382564544678,0.0014119148254394531,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP+backward (CROWN-IBP),40,0.0014,True,whitenoise,"[[73.848854, 93.88117, 95.035034, 112.08831], [204.90271, 179.10518, 233.11133, 194.96548]]",0.38626790046691895,0.0015940666198730469,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP+backward (CROWN-IBP),40,0.0016,True,whitenoise,"[[44.815086, 81.81596, 69.007416, 100.0014], [228.41977, 198.27295, 256, 212.10327]]",0.36405205726623535,0.001432180404663086,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP+backward (CROWN-IBP),40,0.0018000000000000002,True,whitenoise,"[[16.56832, 68.81601, 42.659203, 87.133995], [253.16379, 217.76459, 256, 230.01291]]",0.34734010696411133,0.001390218734741211,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP+backward (CROWN-IBP),40,0.002,True,whitenoise,"[[0, 54.630802, 15.35516, 73.39542], [256, 238.30234, 256, 249.58855]]",0.33953404426574707,0.0014157295227050781,"[0, 1]",0.0,"[0, 1]",0.0
