,method,image_id,eps,fake_iou,perturbation,bounds_clip,elapsed_time_perturbation,elapsed_time_eps_computed_ious,IoU_vanilla,tmps_vanilla,IoU_extension,tmps_extension
0,IBP+backward (CROWN-IBP),10,0.0,False,whitenoise,"[[106.57392, 93.733055, 127.17223, 111.32666], [106.57392, 93.733055, 127.17223, 111.32666]]",0.40064501762390137,0.011919021606445312,"[0.9345400209226888, 0.9345400209226888]",7.724761962890625e-05,"[0.9345400333404541, 0.93454003]",0.009630918502807617
1,IBP+backward (CROWN-IBP),10,0.0002,False,whitenoise,"[[104.89514, 92.62485, 125.25004, 109.7922], [109.40064, 94.73191, 129.82425, 112.14921]]",0.4053771495819092,0.011749744415283203,"[0.38863498368266863, 1]",7.510185241699219e-05,"[0.6518849730491638, 1.0]",0.009653091430664062
2,IBP+backward (CROWN-IBP),10,0.0004,False,whitenoise,"[[101.03513, 88.823685, 120.78457, 106.73228], [116.89729, 98.239746, 137.6612, 115.6584]]",0.40309810638427734,0.011662006378173828,"[0.025085710062549876, 1]",7.796287536621094e-05,"[0.09015866369009018, 1.0]",0.009484052658081055
3,IBP+backward (CROWN-IBP),10,0.0006000000000000001,True,whitenoise,"[[88.66847, 80.18522, 109.1876, 99.260284], [132.4451, 109.255684, 157.8193, 125.61549]]",0.4151289463043213,0.0015978813171386719,"[0, 1]",0.0,"[0, 1]",0.0
4,IBP+backward (CROWN-IBP),10,0.0008,True,whitenoise,"[[68.85584, 67.91566, 91.50764, 88.34401], [157.80225, 126.42927, 189.0718, 141.46568]]",0.3858070373535156,0.001725912094116211,"[0, 1]",0.0,"[0, 1]",0.0
5,IBP+backward (CROWN-IBP),10,0.001,True,whitenoise,"[[34.95226, 50.92935, 60.81275, 72.4101], [190.17566, 151.81076, 228.29051, 163.98572]]",0.39101219177246094,0.0015919208526611328,"[0, 1]",0.0,"[0, 1]",0.0
6,IBP+backward (CROWN-IBP),10,0.0012000000000000001,True,whitenoise,"[[0, 28.60354, 20.431236, 51.556236], [229.87517, 182.17337, 256, 191.82889]]",0.3827791213989258,0.0016410350799560547,"[0, 1]",0.0,"[0, 1]",0.0
7,IBP+backward (CROWN-IBP),10,0.0014,True,whitenoise,"[[0, 2.2659416, 0, 26.690832], [256, 218.84438, 256, 227.51122]]",0.35462307929992676,0.0015039443969726562,"[0, 1]",0.0,"[0, 1]",0.0
8,IBP+backward (CROWN-IBP),10,0.0016,True,whitenoise,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.370542049407959,0.0015790462493896484,"[0, 1]",0.0,"[0, 1]",0.0
9,IBP+backward (CROWN-IBP),10,0.0018000000000000002,True,whitenoise,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3902139663696289,0.0017271041870117188,"[0, 1]",0.0,"[0, 1]",0.0
10,IBP+backward (CROWN-IBP),10,0.002,True,whitenoise,"[[0, 0, 0, 0], [256, 256, 256, 256]]",0.3845219612121582,0.0016338825225830078,"[0, 1]",0.0,"[0, 1]",0.0
